,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2159,5.0,2.0,0.87478805,4.0,0.0,2.0
2160,3.0,0.0,0.7183752,3.0,3.0,4.0
2161,5.0,0.0,0.10457635,6.0,0.0,7.0
2162,7.0,2.0,0.98770165,8.0,3.0,4.0
2163,5.0,2.0,0.043344855,3.0,2.0,5.0
2164,5.0,3.0,0.7517934,2.0,3.0,0.0
2165,2.0,0.0,0.95931363,5.0,1.0,5.0
2166,0.0,1.0,0.97022176,3.0,3.0,0.0
2167,1.0,0.0,0.34679437,3.0,4.0,6.0
2168,3.0,2.0,0.103612065,3.0,7.0,5.0
2169,6.0,2.0,0.3988421,4.0,9.0,3.0
2170,4.0,2.0,0.54395044,5.0,3.0,3.0
2171,2.0,0.0,0.88202536,6.0,5.0,4.0
2172,6.0,0.0,0.601586,1.0,1.0,7.0
2173,3.0,3.0,0.78487813,7.0,1.0,4.0
2174,6.0,0.0,0.16952717,9.0,1.0,0.0
2175,3.0,0.0,0.660972,4.0,11.0,10.0
2176,2.0,2.0,0.3002814,5.0,1.0,2.0
2177,4.0,0.0,0.9336891,2.0,1.0,8.0
2178,4.0,1.0,0.7525891,3.0,4.0,2.0
2179,3.0,3.0,0.28133476,7.0,2.0,7.0
2180,6.0,0.0,0.0022587776,3.0,0.0,3.0
2181,2.0,0.0,0.50211084,5.0,1.0,1.0
2182,2.0,2.0,0.31891346,3.0,2.0,1.0
2183,3.0,0.0,0.120803475,6.0,4.0,4.0
2184,5.0,2.0,0.71659017,3.0,11.0,4.0
2185,5.0,1.0,0.6990441,3.0,4.0,2.0
2186,3.0,3.0,0.06588423,5.0,7.0,2.0
2187,3.0,1.0,0.43491566,8.0,1.0,2.0
2188,2.0,2.0,0.45474923,3.0,1.0,8.0
2189,2.0,0.0,0.3947544,5.0,3.0,5.0
2190,3.0,0.0,0.5096688,9.0,11.0,10.0
2191,2.0,1.0,0.6983949,1.0,7.0,3.0
2192,2.0,2.0,0.5561186,6.0,0.0,15.0
2193,4.0,0.0,0.30852997,2.0,5.0,5.0
2194,1.0,0.0,0.3715185,2.0,5.0,6.0
2195,4.0,0.0,0.80734503,7.0,2.0,1.0
2196,1.0,2.0,0.15201879,8.0,1.0,3.0
2197,3.0,2.0,0.2861259,3.0,4.0,4.0
2198,1.0,2.0,0.11141336,2.0,2.0,2.0
2199,0.0,0.0,0.23180926,3.0,3.0,3.0
2200,5.0,0.0,0.57531786,8.0,3.0,3.0
2201,2.0,1.0,0.3897457,4.0,5.0,2.0
2202,1.0,1.0,0.23574436,4.0,1.0,5.0
2203,2.0,1.0,0.8863665,3.0,5.0,1.0
2204,1.0,0.0,0.9432721,6.0,7.0,8.0
2205,7.0,0.0,0.28973448,2.0,5.0,9.0
2206,3.0,2.0,0.47192776,5.0,8.0,5.0
2207,2.0,3.0,0.8240608,7.0,4.0,1.0
2208,7.0,2.0,0.37315905,1.0,13.0,5.0
2209,4.0,1.0,0.2933755,3.0,3.0,7.0
2210,1.0,1.0,0.07686019,6.0,2.0,6.0
2211,0.0,3.0,0.9044516,0.0,4.0,2.0
2212,3.0,3.0,0.61645734,1.0,4.0,4.0
2213,2.0,0.0,0.9798354,7.0,4.0,7.0
2214,2.0,2.0,0.8726599,2.0,10.0,5.0
2215,4.0,1.0,0.71294713,2.0,7.0,0.0
2216,3.0,0.0,0.39351702,4.0,5.0,8.0
2217,2.0,0.0,0.79687834,4.0,3.0,4.0
2218,4.0,2.0,0.87800443,3.0,3.0,5.0
2219,2.0,2.0,0.77242696,1.0,3.0,7.0
2220,4.0,1.0,0.5557753,3.0,11.0,2.0
2221,3.0,1.0,0.25381386,7.0,3.0,0.0
2222,1.0,0.0,0.44830894,5.0,1.0,4.0
2223,5.0,2.0,0.9637865,0.0,1.0,3.0
2224,2.0,0.0,0.7187418,3.0,2.0,4.0
2225,7.0,2.0,0.015853167,6.0,4.0,3.0
2226,6.0,0.0,0.46719098,1.0,3.0,3.0
2227,2.0,3.0,0.39486587,5.0,1.0,4.0
2228,1.0,1.0,0.63254917,2.0,5.0,3.0
2229,2.0,2.0,0.83584464,3.0,1.0,2.0
2230,1.0,2.0,0.98587525,7.0,2.0,5.0
2231,2.0,1.0,0.704805,5.0,3.0,2.0
2232,5.0,1.0,0.7260847,5.0,9.0,4.0
2233,0.0,3.0,0.76963997,6.0,1.0,1.0
2234,1.0,2.0,0.06532085,5.0,3.0,0.0
2235,1.0,1.0,0.9837334,4.0,2.0,4.0
2236,1.0,1.0,0.20326531,1.0,12.0,4.0
2237,6.0,0.0,0.12501323,6.0,6.0,1.0
2238,3.0,2.0,0.02020514,4.0,15.0,5.0
2239,2.0,0.0,0.39469993,5.0,3.0,2.0
2240,1.0,1.0,0.1179775,3.0,3.0,3.0
2241,1.0,1.0,0.16853476,5.0,3.0,0.0
2242,4.0,2.0,0.86855173,4.0,5.0,2.0
2243,5.0,2.0,0.3250903,3.0,2.0,4.0
2244,2.0,0.0,0.5548899,5.0,7.0,5.0
2245,1.0,0.0,0.945498,6.0,2.0,7.0
2246,1.0,2.0,0.33510375,7.0,5.0,6.0
2247,6.0,0.0,0.30520988,3.0,5.0,11.0
2248,1.0,1.0,0.89930654,7.0,6.0,3.0
2249,6.0,3.0,0.35512912,2.0,1.0,4.0
2250,5.0,0.0,0.59150434,2.0,1.0,7.0
2251,3.0,1.0,0.72255754,4.0,5.0,4.0
2252,2.0,0.0,0.48564827,6.0,0.0,4.0
2253,2.0,0.0,0.46609092,3.0,1.0,4.0
2254,0.0,2.0,0.7746856,10.0,3.0,2.0
2255,1.0,0.0,0.09998119,1.0,0.0,1.0
2256,3.0,0.0,0.4402839,3.0,4.0,2.0
2257,4.0,0.0,0.19236887,4.0,5.0,7.0
2258,2.0,2.0,0.13923955,4.0,1.0,8.0
2259,1.0,0.0,0.014511824,4.0,2.0,2.0
2260,2.0,1.0,0.44810438,2.0,3.0,3.0
2261,1.0,2.0,0.033609867,1.0,5.0,4.0
2262,2.0,3.0,0.09253657,6.0,5.0,2.0
2263,1.0,1.0,0.3556912,5.0,0.0,5.0
2264,4.0,2.0,0.0012629032,6.0,2.0,6.0
2265,3.0,1.0,0.029362202,3.0,4.0,2.0
2266,0.0,0.0,0.5902865,7.0,9.0,0.0
2267,7.0,2.0,0.30852962,6.0,0.0,5.0
2268,3.0,3.0,0.059447527,5.0,13.0,6.0
2269,4.0,1.0,0.40706444,10.0,4.0,5.0
2270,4.0,0.0,0.94730353,4.0,16.0,2.0
2271,0.0,2.0,0.29595685,2.0,1.0,4.0
2272,1.0,0.0,0.2078985,4.0,3.0,4.0
2273,2.0,0.0,0.6877756,7.0,6.0,3.0
2274,1.0,1.0,0.52755094,5.0,9.0,3.0
2275,2.0,2.0,0.29174304,4.0,1.0,3.0
2276,4.0,1.0,0.45115554,5.0,1.0,3.0
2277,3.0,2.0,0.8032671,4.0,3.0,2.0
2278,1.0,2.0,0.9187771,2.0,4.0,1.0
2279,0.0,0.0,0.31058288,2.0,2.0,6.0
2280,6.0,2.0,0.75229275,3.0,1.0,2.0
2281,0.0,0.0,0.30980134,3.0,5.0,1.0
2282,3.0,2.0,0.38475502,5.0,2.0,5.0
2283,0.0,1.0,0.024325013,3.0,4.0,5.0
2284,6.0,0.0,0.83217597,4.0,4.0,5.0
2285,5.0,3.0,0.41216838,4.0,7.0,4.0
2286,4.0,0.0,0.58786297,0.0,2.0,1.0
2287,3.0,0.0,0.24986064,1.0,4.0,3.0
2288,2.0,2.0,0.08706808,2.0,9.0,4.0
2289,5.0,2.0,0.64774644,5.0,3.0,12.0
2290,2.0,0.0,0.5836123,6.0,2.0,1.0
2291,1.0,0.0,0.15609479,1.0,1.0,6.0
2292,1.0,0.0,0.03980267,4.0,1.0,9.0
2293,7.0,1.0,0.02758801,5.0,0.0,5.0
2294,3.0,2.0,0.50139713,5.0,9.0,1.0
2295,1.0,1.0,0.699775,3.0,1.0,0.0
2296,2.0,1.0,0.3105476,8.0,3.0,3.0
2297,4.0,2.0,0.94395137,5.0,2.0,7.0
2298,2.0,0.0,0.83689404,1.0,1.0,4.0
2299,3.0,0.0,0.75463104,7.0,3.0,3.0
2300,5.0,2.0,0.1977228,3.0,1.0,3.0
2301,3.0,0.0,0.90693605,8.0,5.0,4.0
2302,2.0,0.0,0.5765519,2.0,3.0,2.0
2303,7.0,1.0,0.28659177,12.0,6.0,3.0
2304,2.0,0.0,0.22670531,5.0,2.0,6.0
2305,5.0,3.0,0.26651132,5.0,11.0,8.0
2306,1.0,2.0,0.07307184,1.0,4.0,1.0
2307,3.0,0.0,0.47980618,3.0,1.0,1.0
2308,5.0,1.0,0.72108996,9.0,4.0,0.0
2309,4.0,0.0,0.1456871,6.0,4.0,5.0
2310,4.0,0.0,0.7164655,3.0,1.0,3.0
2311,7.0,3.0,0.70193315,4.0,5.0,5.0
2312,2.0,0.0,0.17821324,7.0,8.0,5.0
2313,4.0,0.0,0.4216801,3.0,7.0,0.0
2314,14.0,0.0,0.9084182,2.0,2.0,6.0
2315,1.0,2.0,0.7470828,2.0,1.0,1.0
2316,1.0,0.0,0.81117713,6.0,14.0,9.0
2317,7.0,2.0,0.24501622,3.0,12.0,6.0
2318,1.0,0.0,0.5159285,3.0,2.0,7.0
2319,8.0,3.0,0.48720515,6.0,8.0,2.0
2320,3.0,0.0,0.9597614,4.0,7.0,3.0
2321,6.0,2.0,0.07508004,3.0,0.0,2.0
2322,2.0,2.0,0.305014,4.0,2.0,1.0
2323,3.0,1.0,0.74786854,5.0,3.0,3.0
2324,0.0,1.0,0.8884628,7.0,6.0,10.0
2325,2.0,2.0,0.9511591,1.0,2.0,3.0
2326,1.0,0.0,0.46690083,2.0,1.0,2.0
2327,0.0,1.0,0.5103549,5.0,6.0,7.0
2328,6.0,0.0,0.4934634,2.0,4.0,5.0
2329,1.0,2.0,0.014479995,3.0,5.0,2.0
2330,2.0,1.0,0.63161445,4.0,2.0,2.0
2331,2.0,0.0,0.73722327,8.0,3.0,2.0
2332,1.0,1.0,0.7125827,2.0,2.0,5.0
2333,5.0,3.0,0.757066,6.0,3.0,5.0
2334,1.0,0.0,0.22082436,2.0,0.0,7.0
2335,2.0,2.0,0.0833323,8.0,2.0,3.0
2336,3.0,2.0,0.15096748,5.0,3.0,5.0
2337,1.0,1.0,0.41091216,1.0,2.0,5.0
2338,2.0,1.0,0.21941471,4.0,2.0,5.0
2339,5.0,3.0,0.60509324,4.0,1.0,3.0
2340,4.0,0.0,0.6640122,6.0,8.0,2.0
2341,0.0,2.0,0.15493941,6.0,4.0,5.0
2342,8.0,2.0,0.17487192,7.0,5.0,13.0
2343,1.0,0.0,0.4621688,3.0,3.0,1.0
2344,2.0,3.0,0.27968204,1.0,2.0,4.0
2345,5.0,3.0,0.93543315,1.0,3.0,0.0
2346,6.0,3.0,0.9072914,8.0,5.0,3.0
2347,3.0,2.0,0.4829018,2.0,5.0,6.0
2348,5.0,2.0,0.90559983,0.0,2.0,1.0
2349,0.0,2.0,0.33541977,2.0,3.0,3.0
2350,4.0,0.0,0.8674184,4.0,3.0,7.0
2351,2.0,0.0,0.941414,9.0,2.0,10.0
2352,5.0,0.0,0.55402386,1.0,2.0,8.0
2353,2.0,3.0,0.3853296,5.0,7.0,6.0
2354,0.0,0.0,0.23630989,3.0,3.0,3.0
2355,5.0,1.0,0.36807775,1.0,8.0,2.0
2356,1.0,3.0,0.8173276,5.0,2.0,4.0
2357,5.0,1.0,0.30818367,0.0,4.0,8.0
2358,3.0,1.0,0.15571868,2.0,9.0,4.0
2359,6.0,2.0,0.6966834,2.0,1.0,11.0
2360,2.0,2.0,0.8044878,6.0,1.0,2.0
2361,1.0,2.0,0.41022885,3.0,2.0,6.0
2362,2.0,0.0,0.41319287,10.0,3.0,3.0
2363,12.0,2.0,0.9846356,5.0,12.0,1.0
2364,7.0,2.0,0.9439862,9.0,4.0,4.0
2365,0.0,0.0,0.50252974,7.0,10.0,2.0
2366,4.0,0.0,0.46573102,4.0,2.0,5.0
2367,2.0,0.0,0.1791271,1.0,5.0,5.0
2368,0.0,2.0,0.40118968,3.0,2.0,9.0
2369,4.0,1.0,0.31254435,4.0,2.0,4.0
2370,2.0,2.0,0.8587856,4.0,0.0,1.0
2371,0.0,0.0,0.36388767,0.0,5.0,0.0
2372,3.0,2.0,0.9294431,6.0,11.0,3.0
2373,7.0,0.0,0.98141766,3.0,1.0,3.0
2374,2.0,0.0,0.110779524,3.0,17.0,2.0
2375,4.0,0.0,0.6002089,2.0,1.0,0.0
2376,2.0,3.0,0.66583884,4.0,3.0,4.0
2377,1.0,1.0,0.18277562,3.0,3.0,4.0
2378,3.0,2.0,0.68910956,3.0,7.0,1.0
2379,3.0,1.0,0.050180554,3.0,2.0,2.0
2380,2.0,1.0,0.044127822,3.0,4.0,1.0
2381,6.0,3.0,0.9429623,5.0,3.0,10.0
2382,1.0,2.0,0.2781911,3.0,4.0,4.0
2383,3.0,0.0,0.7740382,12.0,2.0,6.0
2384,6.0,0.0,0.035568714,4.0,15.0,2.0
2385,3.0,0.0,0.58474505,6.0,9.0,6.0
2386,2.0,1.0,0.226668,10.0,6.0,0.0
2387,2.0,1.0,0.18645144,1.0,1.0,0.0
2388,1.0,2.0,0.37675703,2.0,0.0,7.0
2389,1.0,0.0,0.7125298,1.0,2.0,3.0
2390,8.0,0.0,0.27430224,3.0,9.0,3.0
2391,2.0,0.0,0.4153067,3.0,6.0,2.0
2392,0.0,0.0,0.3519373,3.0,5.0,3.0
2393,4.0,0.0,0.007977486,5.0,2.0,7.0
2394,4.0,2.0,0.17315161,3.0,4.0,4.0
2395,2.0,0.0,0.74849033,3.0,2.0,5.0
2396,1.0,3.0,0.886194,3.0,17.0,6.0
2397,2.0,1.0,0.4770267,4.0,2.0,0.0
2398,6.0,2.0,0.58058465,1.0,8.0,3.0
2399,4.0,0.0,0.9588293,4.0,1.0,2.0
2400,1.0,1.0,0.95175064,3.0,6.0,7.0
2401,2.0,0.0,0.5106313,5.0,1.0,9.0
2402,4.0,3.0,0.5770657,6.0,5.0,0.0
2403,1.0,1.0,0.7474586,2.0,4.0,2.0
2404,0.0,1.0,0.83903754,6.0,3.0,5.0
2405,1.0,0.0,0.29199123,2.0,2.0,1.0
2406,1.0,0.0,0.9704306,5.0,9.0,7.0
2407,1.0,3.0,0.0050662756,2.0,0.0,2.0
2408,3.0,3.0,0.018515944,5.0,12.0,2.0
2409,1.0,1.0,0.20628333,3.0,2.0,1.0
2410,2.0,2.0,0.814464,4.0,0.0,3.0
2411,9.0,0.0,0.87033606,8.0,6.0,2.0
2412,2.0,1.0,0.16642547,3.0,1.0,8.0
2413,1.0,0.0,0.114494205,3.0,4.0,5.0
2414,4.0,0.0,0.221349,6.0,8.0,3.0
2415,4.0,2.0,0.7727705,4.0,7.0,5.0
2416,5.0,0.0,0.46992922,0.0,4.0,12.0
2417,0.0,2.0,0.54700303,2.0,3.0,4.0
2418,0.0,2.0,0.77230525,3.0,3.0,3.0
2419,5.0,3.0,0.8175204,7.0,1.0,3.0
2420,2.0,1.0,0.1399877,4.0,1.0,4.0
2421,5.0,3.0,0.49272346,4.0,8.0,1.0
2422,1.0,1.0,0.73159003,6.0,1.0,3.0
2423,1.0,1.0,0.04273534,5.0,8.0,4.0
2424,2.0,0.0,0.28099394,6.0,1.0,5.0
2425,3.0,2.0,0.17804945,4.0,2.0,3.0
2426,1.0,1.0,0.7354822,5.0,5.0,3.0
2427,2.0,1.0,0.23387897,6.0,3.0,2.0
2428,2.0,0.0,0.53907,2.0,10.0,7.0
2429,2.0,1.0,0.7749119,5.0,10.0,8.0
2430,0.0,1.0,0.6494291,3.0,2.0,4.0
2431,2.0,2.0,0.42122388,2.0,6.0,1.0
2432,14.0,2.0,0.44002306,5.0,1.0,1.0
2433,7.0,2.0,0.5135124,6.0,1.0,4.0
2434,1.0,0.0,0.32132697,6.0,1.0,4.0
2435,3.0,0.0,0.31093,3.0,5.0,4.0
2436,4.0,0.0,0.46528912,3.0,5.0,11.0
2437,4.0,0.0,0.59536636,1.0,3.0,3.0
2438,3.0,3.0,0.86027265,3.0,3.0,1.0
2439,4.0,2.0,0.06338537,2.0,5.0,8.0
2440,4.0,3.0,0.7615608,7.0,9.0,4.0
2441,4.0,2.0,0.6644249,3.0,3.0,3.0
2442,4.0,0.0,0.60316944,1.0,10.0,4.0
2443,6.0,0.0,0.30935597,4.0,6.0,3.0
2444,2.0,0.0,0.046221614,6.0,13.0,8.0
2445,3.0,2.0,0.75197685,2.0,5.0,5.0
2446,4.0,1.0,0.95789087,5.0,6.0,0.0
2447,5.0,0.0,0.27159166,5.0,3.0,4.0
2448,5.0,1.0,0.47023106,4.0,7.0,10.0
2449,2.0,0.0,0.6733962,4.0,1.0,6.0
2450,6.0,2.0,0.5678195,4.0,6.0,3.0
2451,2.0,0.0,0.9026958,4.0,8.0,3.0
2452,2.0,0.0,0.040554404,1.0,6.0,7.0
2453,3.0,0.0,0.29894602,5.0,5.0,3.0
2454,2.0,3.0,0.43423522,1.0,12.0,4.0
2455,2.0,0.0,0.04502487,5.0,1.0,5.0
2456,3.0,0.0,0.57069314,1.0,7.0,5.0
2457,6.0,3.0,0.3745016,3.0,14.0,3.0
2458,1.0,0.0,0.24181688,3.0,4.0,5.0
2459,3.0,0.0,0.75081384,4.0,5.0,5.0
2460,1.0,1.0,0.7648195,5.0,5.0,5.0
2461,2.0,2.0,0.53659403,2.0,0.0,9.0
2462,1.0,2.0,0.6008098,4.0,8.0,1.0
2463,1.0,0.0,0.5271591,7.0,3.0,2.0
2464,4.0,0.0,0.68584776,1.0,1.0,10.0
2465,5.0,2.0,0.044102907,6.0,0.0,6.0
2466,10.0,1.0,0.83288515,6.0,1.0,9.0
2467,4.0,0.0,0.9394722,2.0,5.0,13.0
2468,3.0,1.0,0.8578205,0.0,6.0,4.0
2469,3.0,1.0,0.792145,4.0,1.0,4.0
2470,2.0,2.0,0.010221362,3.0,2.0,3.0
2471,1.0,2.0,0.63920116,4.0,1.0,5.0
2472,3.0,0.0,0.515784,6.0,2.0,3.0
2473,6.0,3.0,0.14764571,0.0,0.0,6.0
2474,4.0,0.0,0.7402748,3.0,6.0,6.0
2475,3.0,0.0,0.71735466,0.0,1.0,0.0
2476,1.0,2.0,0.42996418,1.0,1.0,2.0
2477,2.0,2.0,0.26000524,4.0,3.0,2.0
2478,8.0,1.0,0.4203142,1.0,2.0,3.0
2479,1.0,3.0,0.3647747,7.0,16.0,1.0
