,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2100,2.0,1.0,0.84434545,3.0,6.0,4.0
2101,2.0,2.0,0.04133165,2.0,1.0,6.0
2102,4.0,3.0,0.15931118,9.0,2.0,3.0
2103,2.0,0.0,0.6749979,5.0,3.0,3.0
2104,1.0,1.0,0.7078272,5.0,5.0,2.0
2105,6.0,1.0,0.46520126,4.0,5.0,0.0
2106,5.0,0.0,0.21837294,5.0,0.0,7.0
2107,2.0,2.0,0.12554789,7.0,10.0,3.0
2108,3.0,2.0,0.6786685,1.0,4.0,2.0
2109,5.0,1.0,0.2316122,3.0,1.0,0.0
2110,0.0,0.0,0.047874928,5.0,11.0,2.0
2111,1.0,1.0,0.9150243,4.0,3.0,2.0
2112,0.0,0.0,0.68904984,4.0,5.0,5.0
2113,2.0,2.0,0.9141333,2.0,11.0,9.0
2114,7.0,2.0,0.32090247,5.0,6.0,2.0
2115,2.0,0.0,0.24096322,3.0,7.0,6.0
2116,1.0,2.0,0.55115736,6.0,0.0,6.0
2117,2.0,2.0,0.82920766,7.0,2.0,4.0
2118,4.0,0.0,0.21955645,4.0,0.0,4.0
2119,0.0,2.0,0.7573427,5.0,4.0,6.0
2120,3.0,0.0,0.49520254,2.0,6.0,2.0
2121,2.0,2.0,0.03579533,5.0,2.0,3.0
2122,3.0,1.0,0.91826,2.0,3.0,7.0
2123,3.0,2.0,0.7948419,5.0,8.0,1.0
2124,1.0,1.0,0.019603848,2.0,1.0,2.0
2125,7.0,2.0,0.67941713,4.0,9.0,7.0
2126,1.0,1.0,0.8982173,2.0,1.0,3.0
2127,1.0,1.0,0.7546176,4.0,13.0,10.0
2128,1.0,2.0,0.07935703,3.0,9.0,2.0
2129,1.0,0.0,0.302047,1.0,12.0,11.0
2130,0.0,0.0,0.097224,3.0,5.0,4.0
2131,6.0,2.0,0.30475807,2.0,3.0,3.0
2132,1.0,1.0,0.5778533,4.0,0.0,0.0
2133,5.0,2.0,0.030348897,6.0,2.0,5.0
2134,9.0,0.0,0.045698404,6.0,6.0,4.0
2135,1.0,1.0,0.48086774,4.0,3.0,4.0
2136,3.0,2.0,0.82204473,4.0,0.0,7.0
2137,4.0,0.0,0.37820518,5.0,3.0,2.0
2138,2.0,0.0,0.5255152,8.0,4.0,5.0
2139,2.0,2.0,0.5311955,3.0,1.0,7.0
2140,2.0,0.0,0.5587907,4.0,13.0,4.0
2141,4.0,1.0,0.15924871,4.0,10.0,10.0
2142,1.0,2.0,0.09860313,4.0,1.0,2.0
2143,1.0,2.0,0.9867979,4.0,4.0,4.0
2144,2.0,2.0,0.87946546,6.0,3.0,3.0
2145,5.0,0.0,0.8525313,4.0,13.0,2.0
2146,7.0,2.0,0.8589667,6.0,6.0,4.0
2147,6.0,2.0,0.41383076,6.0,7.0,2.0
2148,3.0,2.0,0.4910568,3.0,1.0,2.0
2149,2.0,2.0,0.13176477,2.0,5.0,3.0
2150,1.0,0.0,0.4609908,2.0,0.0,3.0
2151,1.0,0.0,0.6031214,5.0,3.0,5.0
2152,1.0,0.0,0.93397856,1.0,1.0,5.0
2153,3.0,1.0,0.43298733,5.0,5.0,4.0
2154,1.0,1.0,0.5116929,2.0,4.0,0.0
2155,2.0,0.0,0.94225895,4.0,5.0,0.0
2156,6.0,3.0,0.3590901,4.0,9.0,1.0
2157,0.0,2.0,0.72380614,0.0,2.0,7.0
2158,3.0,2.0,0.48383963,5.0,1.0,1.0
2159,1.0,0.0,0.26796556,2.0,2.0,6.0
2160,2.0,0.0,0.44829166,8.0,6.0,0.0
2161,4.0,1.0,0.3833772,3.0,4.0,4.0
2162,3.0,2.0,0.965461,4.0,6.0,2.0
2163,2.0,2.0,0.60217166,3.0,4.0,7.0
2164,4.0,1.0,0.16872835,2.0,11.0,7.0
2165,5.0,2.0,0.7343116,2.0,3.0,6.0
2166,1.0,0.0,0.6706557,2.0,5.0,3.0
2167,1.0,0.0,0.9494562,4.0,5.0,2.0
2168,5.0,3.0,0.887753,3.0,2.0,2.0
2169,11.0,3.0,0.8448726,4.0,4.0,5.0
2170,2.0,2.0,0.15959811,3.0,1.0,2.0
2171,1.0,1.0,0.48791337,6.0,4.0,4.0
2172,3.0,0.0,0.21492028,3.0,4.0,3.0
2173,1.0,0.0,0.22858763,4.0,3.0,9.0
2174,4.0,2.0,0.7018174,3.0,2.0,2.0
2175,2.0,3.0,0.19788575,6.0,3.0,5.0
2176,1.0,3.0,0.46974492,2.0,0.0,10.0
2177,3.0,0.0,0.97592854,4.0,0.0,7.0
2178,1.0,2.0,0.34925532,2.0,1.0,4.0
2179,4.0,1.0,0.5807581,4.0,8.0,6.0
2180,3.0,1.0,0.24422097,3.0,1.0,1.0
2181,1.0,0.0,0.4706303,3.0,1.0,2.0
2182,3.0,2.0,0.9892788,2.0,2.0,3.0
2183,3.0,0.0,0.59097517,7.0,2.0,2.0
2184,5.0,2.0,0.3731264,3.0,6.0,3.0
2185,0.0,1.0,0.20220947,5.0,4.0,2.0
2186,5.0,0.0,0.605214,7.0,2.0,4.0
2187,2.0,0.0,0.6128005,1.0,1.0,3.0
2188,4.0,0.0,0.80604136,2.0,7.0,3.0
2189,3.0,1.0,0.8784132,3.0,1.0,7.0
2190,5.0,0.0,0.0447855,8.0,7.0,1.0
2191,5.0,2.0,0.90776575,7.0,6.0,1.0
2192,2.0,2.0,0.6476097,9.0,7.0,14.0
2193,4.0,3.0,0.46229434,3.0,5.0,6.0
2194,2.0,2.0,0.9411497,6.0,7.0,8.0
2195,4.0,0.0,0.91330683,5.0,3.0,1.0
2196,1.0,0.0,0.46647024,4.0,0.0,3.0
2197,4.0,1.0,0.5743958,2.0,10.0,9.0
2198,3.0,2.0,0.041062236,3.0,1.0,1.0
2199,4.0,3.0,0.2071824,3.0,12.0,4.0
2200,4.0,2.0,0.36400568,4.0,10.0,0.0
2201,5.0,1.0,0.27593577,7.0,1.0,10.0
2202,2.0,2.0,0.6401621,2.0,5.0,6.0
2203,2.0,0.0,0.94116473,1.0,8.0,8.0
2204,5.0,1.0,0.85592675,8.0,2.0,4.0
2205,1.0,2.0,0.7626109,2.0,4.0,1.0
2206,1.0,0.0,0.16855764,3.0,1.0,6.0
2207,6.0,3.0,0.8446096,2.0,1.0,4.0
2208,4.0,3.0,0.63565314,3.0,2.0,1.0
2209,1.0,1.0,0.94738233,5.0,11.0,5.0
2210,1.0,2.0,0.6589229,7.0,0.0,4.0
2211,2.0,0.0,0.6044496,1.0,0.0,1.0
2212,2.0,1.0,0.54703,4.0,1.0,1.0
2213,0.0,2.0,0.45610642,3.0,7.0,4.0
2214,2.0,2.0,0.3073064,5.0,2.0,7.0
2215,2.0,3.0,0.5713359,4.0,3.0,5.0
2216,4.0,1.0,0.21613097,9.0,3.0,4.0
2217,2.0,3.0,0.7492044,4.0,7.0,6.0
2218,4.0,3.0,0.70482695,2.0,7.0,0.0
2219,2.0,0.0,0.52569854,2.0,0.0,4.0
2220,8.0,3.0,0.9370699,3.0,16.0,3.0
2221,0.0,0.0,0.3474065,3.0,0.0,1.0
2222,6.0,1.0,0.90408134,1.0,17.0,0.0
2223,3.0,1.0,0.355173,3.0,5.0,3.0
2224,8.0,0.0,0.17377806,2.0,6.0,2.0
2225,6.0,2.0,0.20135498,0.0,2.0,10.0
2226,2.0,0.0,0.20081711,2.0,9.0,3.0
2227,3.0,2.0,0.228176,1.0,6.0,5.0
2228,1.0,0.0,0.74346626,4.0,3.0,1.0
2229,4.0,0.0,0.8402661,7.0,3.0,1.0
2230,6.0,3.0,0.91090095,2.0,8.0,3.0
2231,4.0,0.0,0.01568377,4.0,1.0,1.0
2232,3.0,2.0,0.4041505,3.0,3.0,12.0
2233,3.0,0.0,0.58296514,7.0,1.0,5.0
2234,2.0,2.0,0.28413963,3.0,7.0,3.0
2235,0.0,0.0,0.46677518,2.0,8.0,5.0
2236,3.0,0.0,0.2751081,2.0,5.0,3.0
2237,3.0,2.0,0.88666594,3.0,3.0,2.0
2238,1.0,0.0,0.38667226,3.0,0.0,5.0
2239,6.0,0.0,0.68610823,2.0,5.0,9.0
2240,0.0,2.0,0.18351448,3.0,4.0,12.0
2241,5.0,0.0,0.304255,4.0,5.0,11.0
2242,4.0,1.0,0.88364625,3.0,3.0,3.0
2243,2.0,2.0,0.17016268,0.0,5.0,7.0
2244,1.0,1.0,0.8100997,5.0,1.0,3.0
2245,2.0,0.0,0.68272746,3.0,2.0,1.0
2246,7.0,2.0,0.8878294,1.0,6.0,4.0
2247,2.0,0.0,0.93442905,2.0,1.0,4.0
2248,3.0,2.0,0.6125462,5.0,2.0,4.0
2249,7.0,0.0,0.7144339,5.0,2.0,2.0
2250,3.0,3.0,0.5526209,2.0,5.0,6.0
2251,1.0,0.0,0.21515942,5.0,1.0,8.0
2252,5.0,0.0,0.75888765,7.0,1.0,5.0
2253,4.0,0.0,0.76190615,2.0,0.0,4.0
2254,1.0,1.0,0.67400384,7.0,6.0,1.0
2255,1.0,2.0,0.67855823,2.0,8.0,0.0
2256,4.0,2.0,0.5814271,5.0,3.0,4.0
2257,2.0,0.0,0.29402268,5.0,8.0,2.0
2258,2.0,2.0,0.37005723,4.0,3.0,6.0
2259,1.0,0.0,0.9184574,5.0,4.0,2.0
2260,4.0,0.0,0.9053323,7.0,1.0,5.0
2261,4.0,0.0,0.61287737,4.0,1.0,2.0
2262,4.0,1.0,0.36647677,2.0,4.0,3.0
2263,2.0,0.0,0.2588774,4.0,0.0,7.0
2264,1.0,0.0,0.4587431,8.0,10.0,4.0
2265,0.0,0.0,0.3301288,1.0,10.0,2.0
2266,2.0,1.0,0.727682,7.0,5.0,8.0
2267,9.0,0.0,0.06553328,6.0,8.0,4.0
2268,5.0,1.0,0.65616405,4.0,5.0,0.0
2269,3.0,3.0,0.841473,3.0,2.0,4.0
2270,3.0,0.0,0.93045795,3.0,5.0,11.0
2271,4.0,2.0,0.25255096,4.0,6.0,8.0
2272,4.0,3.0,0.5343249,5.0,1.0,5.0
2273,2.0,1.0,0.11317396,4.0,9.0,0.0
2274,1.0,1.0,0.91398096,2.0,1.0,4.0
2275,3.0,1.0,0.33290768,2.0,2.0,1.0
2276,1.0,0.0,0.5851524,3.0,2.0,7.0
2277,7.0,0.0,0.033218503,8.0,4.0,2.0
2278,4.0,0.0,0.3382969,3.0,7.0,4.0
2279,3.0,1.0,0.9993222,6.0,1.0,6.0
2280,3.0,0.0,0.6189841,3.0,4.0,7.0
2281,6.0,1.0,0.86436796,7.0,5.0,3.0
2282,1.0,1.0,0.46211278,0.0,6.0,3.0
2283,2.0,2.0,0.27702165,2.0,2.0,3.0
2284,5.0,0.0,0.43166435,3.0,1.0,2.0
2285,3.0,0.0,0.6057379,4.0,9.0,7.0
2286,1.0,2.0,0.20375812,6.0,5.0,3.0
2287,5.0,2.0,0.28613043,3.0,1.0,2.0
2288,1.0,0.0,0.9561266,8.0,1.0,3.0
2289,3.0,0.0,0.34608698,1.0,3.0,5.0
2290,0.0,1.0,0.9355533,6.0,3.0,0.0
2291,3.0,0.0,0.7510365,3.0,0.0,5.0
2292,4.0,0.0,0.36697316,3.0,5.0,2.0
2293,7.0,0.0,0.7355614,4.0,5.0,2.0
2294,1.0,2.0,0.9431329,7.0,5.0,4.0
2295,3.0,0.0,0.6420561,2.0,0.0,4.0
2296,3.0,3.0,0.26995814,3.0,1.0,2.0
2297,2.0,2.0,0.05674994,8.0,6.0,4.0
2298,10.0,0.0,0.5262402,5.0,6.0,4.0
2299,6.0,0.0,0.51721156,6.0,0.0,3.0
2300,0.0,2.0,0.87773204,6.0,1.0,9.0
2301,5.0,2.0,0.86375713,3.0,8.0,0.0
2302,3.0,0.0,0.2140261,3.0,5.0,3.0
2303,3.0,0.0,0.19049692,6.0,1.0,3.0
2304,2.0,0.0,0.42574036,4.0,2.0,5.0
2305,3.0,0.0,0.31267893,3.0,0.0,3.0
2306,1.0,3.0,0.4396522,4.0,8.0,3.0
2307,4.0,0.0,0.17009103,1.0,6.0,3.0
2308,6.0,1.0,0.3416289,5.0,16.0,1.0
2309,0.0,3.0,0.5019834,4.0,6.0,2.0
2310,4.0,0.0,0.50363576,5.0,0.0,1.0
2311,1.0,1.0,0.3330747,1.0,3.0,6.0
2312,3.0,2.0,0.4886148,6.0,2.0,7.0
2313,3.0,0.0,0.28344774,5.0,11.0,2.0
2314,1.0,0.0,0.34007835,5.0,5.0,3.0
2315,5.0,0.0,0.53397536,3.0,13.0,11.0
2316,0.0,0.0,0.59804976,4.0,7.0,6.0
2317,2.0,1.0,0.6227176,4.0,1.0,4.0
2318,2.0,0.0,0.5789999,2.0,1.0,4.0
2319,3.0,1.0,0.751256,4.0,5.0,3.0
2320,2.0,2.0,0.6479837,4.0,0.0,2.0
2321,1.0,1.0,0.8401642,2.0,4.0,2.0
2322,2.0,0.0,0.5797639,3.0,5.0,0.0
2323,2.0,0.0,0.8372388,4.0,4.0,6.0
2324,3.0,1.0,0.8227103,3.0,0.0,4.0
2325,1.0,0.0,0.17300022,8.0,4.0,5.0
2326,5.0,1.0,0.82025146,4.0,7.0,2.0
2327,4.0,0.0,0.5587218,3.0,3.0,5.0
2328,0.0,2.0,0.30704796,3.0,7.0,4.0
2329,1.0,2.0,0.5506866,1.0,3.0,5.0
2330,5.0,2.0,0.56713045,3.0,10.0,4.0
2331,7.0,0.0,0.8458197,4.0,6.0,5.0
2332,3.0,3.0,0.15067327,8.0,9.0,2.0
2333,2.0,2.0,0.19385993,4.0,2.0,9.0
2334,1.0,0.0,0.34160602,1.0,1.0,8.0
2335,5.0,0.0,0.20146322,8.0,2.0,3.0
2336,2.0,0.0,0.7864131,5.0,5.0,7.0
2337,3.0,1.0,0.3191855,5.0,4.0,5.0
2338,3.0,2.0,0.80957437,2.0,11.0,1.0
2339,7.0,1.0,0.4205383,4.0,5.0,4.0
2340,2.0,2.0,0.15058577,3.0,4.0,2.0
2341,2.0,0.0,0.07419336,0.0,7.0,5.0
2342,5.0,0.0,0.00210917,5.0,3.0,6.0
2343,4.0,1.0,0.8185358,2.0,8.0,3.0
2344,5.0,0.0,0.7819011,7.0,2.0,3.0
2345,4.0,0.0,0.17633975,5.0,1.0,8.0
2346,6.0,1.0,0.5302595,2.0,1.0,1.0
2347,3.0,3.0,0.2650547,3.0,10.0,6.0
2348,1.0,1.0,0.55053735,3.0,1.0,4.0
2349,2.0,0.0,0.9632114,3.0,0.0,0.0
2350,1.0,1.0,0.35526252,8.0,3.0,2.0
2351,2.0,1.0,0.77884436,1.0,6.0,5.0
2352,3.0,0.0,0.69709337,3.0,1.0,4.0
2353,3.0,2.0,0.8222171,0.0,5.0,5.0
2354,3.0,0.0,0.2235601,4.0,2.0,4.0
2355,5.0,2.0,0.6647943,4.0,1.0,0.0
2356,2.0,1.0,0.9824767,2.0,5.0,4.0
2357,1.0,1.0,0.021957755,5.0,1.0,3.0
2358,5.0,3.0,0.16326809,3.0,2.0,2.0
2359,8.0,0.0,0.51835084,1.0,3.0,7.0
2360,8.0,0.0,0.75318956,2.0,5.0,2.0
2361,3.0,1.0,0.7239983,5.0,2.0,6.0
2362,2.0,1.0,0.6489285,11.0,0.0,9.0
2363,3.0,1.0,0.99077106,9.0,7.0,3.0
2364,0.0,2.0,0.11927223,8.0,1.0,1.0
2365,2.0,0.0,0.48519218,3.0,1.0,1.0
2366,2.0,1.0,0.36763585,5.0,0.0,4.0
2367,1.0,0.0,0.39315414,6.0,2.0,7.0
2368,0.0,0.0,0.95470953,1.0,2.0,2.0
2369,3.0,0.0,0.9333036,8.0,4.0,8.0
2370,1.0,0.0,0.52689946,5.0,1.0,8.0
2371,7.0,2.0,0.86105,1.0,1.0,2.0
2372,2.0,2.0,0.17266583,2.0,5.0,7.0
2373,3.0,1.0,0.6809945,3.0,4.0,7.0
2374,7.0,1.0,0.7686887,5.0,2.0,5.0
2375,3.0,0.0,0.81273687,3.0,7.0,8.0
2376,6.0,0.0,0.8360263,1.0,7.0,3.0
2377,1.0,0.0,0.9652839,7.0,4.0,4.0
2378,3.0,1.0,0.54979587,5.0,2.0,2.0
2379,7.0,2.0,0.60879636,0.0,3.0,6.0
2380,1.0,0.0,0.1271888,3.0,1.0,6.0
2381,1.0,3.0,0.09821522,5.0,2.0,4.0
2382,13.0,0.0,0.75600874,2.0,2.0,0.0
2383,3.0,0.0,0.617913,5.0,2.0,10.0
2384,6.0,1.0,0.08137238,4.0,1.0,5.0
2385,5.0,2.0,0.7109778,2.0,3.0,5.0
2386,1.0,2.0,0.6529211,6.0,7.0,4.0
2387,2.0,1.0,0.026823163,3.0,1.0,9.0
2388,5.0,0.0,0.5537721,6.0,4.0,7.0
2389,6.0,0.0,0.5648974,3.0,9.0,1.0
2390,7.0,2.0,0.013255835,6.0,0.0,9.0
2391,1.0,1.0,0.4926505,7.0,2.0,14.0
2392,1.0,0.0,0.97153413,6.0,2.0,10.0
2393,8.0,1.0,0.27715504,4.0,5.0,4.0
2394,5.0,1.0,0.8885927,7.0,5.0,3.0
2395,1.0,1.0,0.957896,6.0,1.0,11.0
2396,5.0,0.0,0.44618833,4.0,5.0,7.0
2397,5.0,0.0,0.516696,8.0,4.0,3.0
2398,5.0,1.0,0.16225994,10.0,5.0,3.0
2399,1.0,1.0,0.4854697,3.0,6.0,1.0
2400,3.0,2.0,0.062547326,2.0,4.0,1.0
2401,1.0,2.0,0.2152133,1.0,1.0,1.0
2402,2.0,2.0,0.9177556,4.0,3.0,7.0
2403,5.0,2.0,0.82388926,6.0,3.0,4.0
2404,0.0,0.0,0.4803934,3.0,0.0,4.0
2405,1.0,0.0,0.52410066,11.0,3.0,6.0
2406,3.0,1.0,0.048318863,3.0,11.0,5.0
2407,2.0,0.0,0.22075164,4.0,4.0,1.0
2408,3.0,1.0,0.106717825,4.0,2.0,2.0
2409,3.0,2.0,0.6179311,4.0,7.0,2.0
2410,3.0,0.0,0.30422068,3.0,5.0,4.0
2411,2.0,2.0,0.43631053,0.0,10.0,4.0
2412,5.0,0.0,0.4508816,6.0,11.0,2.0
2413,1.0,2.0,0.014267683,3.0,6.0,3.0
2414,3.0,1.0,0.8734884,8.0,6.0,8.0
2415,2.0,0.0,0.08816421,2.0,4.0,3.0
2416,3.0,3.0,0.32450247,6.0,2.0,3.0
2417,1.0,0.0,0.94478106,7.0,5.0,9.0
2418,4.0,0.0,0.51220906,4.0,3.0,3.0
2419,5.0,2.0,0.11954296,2.0,6.0,3.0
2420,2.0,3.0,0.16783547,4.0,3.0,2.0
2421,3.0,0.0,0.20700467,3.0,3.0,5.0
2422,6.0,1.0,0.24326932,2.0,3.0,2.0
2423,2.0,2.0,0.90965426,2.0,2.0,4.0
2424,1.0,1.0,0.9870707,3.0,5.0,1.0
2425,6.0,2.0,0.75231934,6.0,3.0,3.0
2426,1.0,2.0,0.69873023,3.0,1.0,6.0
2427,2.0,2.0,0.19674861,5.0,2.0,0.0
2428,3.0,1.0,0.49609232,1.0,6.0,2.0
2429,1.0,1.0,0.364424,4.0,1.0,6.0
2430,5.0,1.0,0.010271788,3.0,12.0,1.0
2431,6.0,0.0,0.51133156,9.0,8.0,1.0
2432,1.0,2.0,0.9538164,1.0,1.0,2.0
2433,4.0,0.0,0.29378188,4.0,1.0,6.0
2434,6.0,2.0,0.66908574,2.0,1.0,8.0
2435,4.0,0.0,0.13394356,4.0,1.0,3.0
2436,4.0,3.0,0.72135186,3.0,8.0,5.0
2437,6.0,0.0,0.24664807,2.0,4.0,0.0
2438,3.0,0.0,0.44415855,2.0,1.0,4.0
2439,1.0,2.0,0.45089912,5.0,1.0,6.0
2440,2.0,0.0,0.14441729,6.0,9.0,9.0
2441,6.0,2.0,0.37895656,4.0,0.0,4.0
2442,2.0,0.0,0.89546025,2.0,2.0,2.0
2443,6.0,0.0,0.4050032,5.0,4.0,3.0
2444,2.0,2.0,0.9855641,7.0,1.0,3.0
2445,0.0,1.0,0.9852638,7.0,2.0,8.0
2446,1.0,1.0,0.46684992,8.0,1.0,0.0
2447,3.0,0.0,0.31691396,2.0,3.0,6.0
2448,1.0,0.0,0.030957699,5.0,2.0,8.0
2449,4.0,1.0,0.25336874,3.0,5.0,1.0
2450,4.0,1.0,0.9263295,7.0,2.0,3.0
2451,1.0,0.0,0.040482044,2.0,7.0,3.0
2452,9.0,0.0,0.23476148,2.0,14.0,8.0
2453,2.0,1.0,0.29919744,1.0,6.0,2.0
2454,3.0,2.0,0.42049766,7.0,5.0,4.0
2455,3.0,1.0,0.21284795,4.0,10.0,0.0
2456,0.0,0.0,0.5241736,5.0,14.0,10.0
2457,3.0,1.0,0.8471124,4.0,0.0,7.0
2458,5.0,2.0,0.9886204,2.0,5.0,0.0
2459,4.0,0.0,0.19517541,6.0,4.0,7.0
2460,2.0,1.0,0.7486714,7.0,8.0,4.0
2461,2.0,0.0,0.31561184,2.0,1.0,1.0
2462,3.0,0.0,0.98225534,3.0,1.0,3.0
2463,2.0,3.0,0.9690403,3.0,2.0,3.0
2464,2.0,2.0,0.9710351,5.0,7.0,7.0
2465,0.0,2.0,0.5374813,1.0,11.0,9.0
2466,1.0,2.0,0.71266615,5.0,0.0,2.0
2467,0.0,0.0,0.12855923,4.0,6.0,3.0
2468,0.0,0.0,0.3279115,2.0,4.0,3.0
2469,4.0,2.0,0.73851204,3.0,8.0,6.0
2470,1.0,0.0,0.2168647,3.0,12.0,10.0
2471,7.0,3.0,0.55444086,4.0,0.0,4.0
2472,3.0,0.0,0.63251066,4.0,1.0,1.0
2473,4.0,0.0,0.9161757,4.0,13.0,3.0
2474,8.0,2.0,0.56619775,4.0,3.0,5.0
2475,2.0,0.0,0.18250084,4.0,3.0,6.0
2476,4.0,3.0,0.24188244,1.0,5.0,12.0
2477,3.0,2.0,0.7555034,1.0,0.0,4.0
2478,9.0,1.0,0.14875329,3.0,2.0,4.0
2479,4.0,3.0,0.9472414,8.0,6.0,3.0
