,years_experience,degree,nr_commits,nr_languages,nr_stars
2553,3.0,0.0,32.0,2.5,3.0
2206,3.0,0.0,34.0,3.5,2.0
2934,2.0,0.0,25.0,3.5,12.0
3125,1.0,0.0,14.0,2.5,2.0
2462,3.0,0.0,38.0,16.5,0.0
2329,3.0,0.0,33.0,8.5,10.0
2377,1.0,2.0,13.0,8.5,1.0
2666,2.0,0.0,24.0,0.5,4.0
2570,2.0,0.0,24.0,2.5,2.0
2886,1.0,1.0,15.0,6.5,5.0
2431,0.0,2.0,3.0,2.5,1.0
2872,3.0,0.0,33.0,3.5,0.0
3679,1.0,0.0,15.0,4.5,9.0
3124,1.0,0.0,15.0,13.5,2.0
2371,2.0,1.0,27.0,1.5,7.0
3648,0.0,2.0,4.0,1.5,4.0
3651,2.0,0.0,22.0,2.5,1.0
2701,3.0,0.0,36.0,5.5,2.0
2938,3.0,0.0,31.0,5.5,1.0
2084,1.0,1.0,13.0,8.5,2.0
2423,1.0,0.0,15.0,11.5,3.0
3588,1.0,1.0,14.0,1.5,0.0
3038,1.0,0.0,13.0,1.5,3.0
3819,1.0,1.0,12.0,8.5,6.0
3326,2.0,1.0,25.0,7.5,2.0
