,u_x1,u_x2,u_x3,u_x4,u_y
2035,0.5061,0.3368309,-0.019404495,-0.032571357,0.4714315
2036,1.8862358,-0.31802163,0.18242945,-0.062421232,0.42515838
2037,1.2298902,-0.96884567,-0.059554692,-0.00067698926,0.88182926
2038,-1.6371503,0.8272749,-0.068081856,0.06893298,0.38079047
2039,0.9344082,-0.52709806,0.17986436,0.036292758,0.7846166
2040,0.6877686,-0.060438532,-0.1088352,0.03494875,0.41172433
2041,1.5260068,-0.45344773,-0.07684903,0.0003287028,0.22918546
2042,-0.36378065,1.0582756,-0.094373085,0.05545492,0.12030101
2043,-0.34270123,-0.28106248,-0.060465712,-0.052342474,0.15046
2044,-0.6566622,1.5987105,0.08199284,-0.013727503,0.55992234
2045,-1.1264147,-0.9673151,-0.1496423,0.032935012,0.663653
2046,-1.0311961,-0.6713943,0.24544194,-0.112113535,0.7356695
2047,0.04562378,-1.192081,0.03211989,0.071993314,0.265522
2048,0.63933605,2.6194243,0.08305275,-0.13686834,0.24796295
2049,-0.09843719,-0.0339639,0.07506891,-0.0723026,0.20893764
2050,0.26954344,-0.18902569,-0.07246425,-0.027235983,0.09824121
2051,-1.7406225,-2.7804487,-0.15591106,-0.013330287,0.6576868
2052,1.8045247,-0.89219075,-0.11796699,0.090452716,0.7969564
2053,0.03918692,0.8187125,-0.034264483,0.070938945,0.44443107
2054,-1.30055,1.2037203,-0.14883117,-0.057733934,0.102179766
2055,1.3700078,-0.39371023,0.07261603,0.057173967,0.79104626
2056,-0.33363578,-0.8911177,0.22103389,-0.08144142,0.83856845
2057,0.7587167,0.6850638,0.1196005,0.049351607,0.66875637
2058,1.463865,-0.5621172,-0.16615562,0.06348505,0.1431371
2059,2.0765285,0.103304304,-0.14527465,0.066412054,0.65906274
2060,0.6949172,-1.7247362,0.074304625,0.12908517,0.009829283
2061,-0.59432286,0.96328676,0.12827931,-0.024829056,0.009094477
2062,-0.56383353,-0.27199206,-0.1798498,0.08285981,0.86162114
2063,2.0813427,0.9724663,-0.080324836,0.21567081,0.5854366
2064,-0.44656283,1.0584984,0.048430704,0.16470961,0.78074265
2065,-1.4926155,0.4903931,0.061917968,-0.005100138,0.2524675
2066,0.09342924,0.8778645,0.03502058,0.05971816,0.12170875
2067,1.0026392,0.13151906,-0.12680528,-0.10971689,0.2960086
2068,-1.2887967,0.42665398,-0.030228162,0.09725248,0.2873218
2069,1.2744545,0.5331467,0.058275174,0.16512963,0.20880401
2070,-0.67392147,1.5458994,-0.002447877,-0.050088238,0.9582752
2071,2.8996155,0.016189892,-0.16359441,0.069415316,0.9246167
2072,-1.0186478,-0.17914644,-0.03155731,0.20339103,0.23588109
2073,-0.060663655,0.47211328,0.08615753,0.015844626,0.9419222
2074,-0.09567902,-1.6692321,-0.116250016,-0.011947272,0.78579926
2075,0.9633504,0.47295716,-0.06759872,-0.16074084,0.6881821
2076,-1.2452538,0.097177505,-0.12990603,0.18539777,0.7174387
2077,-0.6910518,-0.77114177,0.02528505,0.16478227,0.069318295
2078,-0.11613791,0.6736412,0.04348351,0.007448537,0.17863321
2079,1.2449415,-0.25249064,0.05733298,-0.03704001,0.2642516
2080,-0.08465435,0.1608199,0.19905907,0.18976691,0.30537271
2081,1.1442406,0.07478532,0.017047407,0.12488013,0.3181218
2082,0.44429374,1.0359199,-0.10779219,0.027427537,0.64345515
2083,0.29751307,-0.28577936,0.017919881,-0.023182945,0.6525321
2084,0.5775436,-1.1013597,-0.2419037,-0.13855112,0.5218849
2085,0.806221,-0.8508731,0.0028206715,-0.0719698,0.6462885
2086,-0.32424366,-2.1864145,-0.050473154,-0.0067231255,0.34101903
2087,0.04355902,-0.23295368,0.06405872,-0.11202463,0.15738654
2088,-0.56736386,-1.0106047,0.07294845,0.21585341,0.45026374
2089,-0.38123363,1.7833146,-0.021421572,-0.03784244,0.8290975
2090,1.1519487,-1.2855358,-0.03719799,-0.1304531,0.26991618
2091,1.2912768,-0.9672265,-0.0061055226,0.02288492,0.2651682
2092,1.380918,0.40610123,-0.05749039,-0.007700426,0.55548704
2093,-0.13238159,-0.22984487,0.11812758,0.05850132,0.56274164
2094,-1.7212491,1.7786039,-0.029421723,0.025900383,0.7631196
2095,0.11022925,-1.3665586,-0.035542052,0.09270894,0.7840097
2096,-0.13617954,0.008570745,0.19190435,-0.01661654,0.2596289
2097,-0.6035586,0.8964946,0.00040735095,-0.17721085,0.03546667
2098,0.17574798,-1.76609,-0.02981517,0.00045041039,0.4948101
2099,-0.72982866,0.67232466,0.027815113,-0.14620681,0.97292674
2100,1.6835018,1.6226141,0.101475656,0.063633114,0.9396093
2101,0.5179877,0.9924312,0.071165405,0.031310663,0.012847781
2102,1.3958706,0.12776382,0.0045903167,-0.061978336,0.45289505
2103,0.7417804,-0.7506196,0.043617126,0.010417255,0.33330762
2104,-0.07438125,0.80746686,-0.10263761,0.034473874,0.858832
2105,0.5783042,-0.25116062,0.20194495,0.066633694,0.8734232
2106,-0.19432327,0.5997064,0.082319975,-0.01959021,0.37879503
2107,-0.41753882,0.8186356,0.2339996,-0.10242831,0.79957056
2108,-1.0391499,-1.8005847,0.0070867958,0.13941018,0.9441768
2109,-1.3244568,0.9709801,-0.008422882,0.00029132105,0.19490314
2110,-0.24511677,0.27360338,-0.04198388,0.22060381,0.8921021
2111,1.6635096,0.06756174,-0.044263855,-0.008662747,0.92342234
2112,1.0915172,0.5185452,-0.026700664,0.17382061,0.23461688
2113,-1.5983808,0.78664917,0.06240161,0.10007121,0.95131814
2114,1.6119639,-1.1794133,0.014338905,0.04570165,0.4972222
2115,-0.646321,-0.61520433,0.052217938,-0.0548786,0.8669599
2116,-1.2743592,-0.2651885,0.039779022,0.04098381,0.63075745
2117,-0.4263007,-1.3013467,-0.026605427,0.0017415797,0.38931143
2118,-0.7123773,1.0099549,0.0012590609,0.020283092,0.9714011
2119,0.6650324,1.6777439,-0.03606614,0.113373734,0.7938633
2120,-0.25062317,-0.4442682,-0.28505024,-0.046532184,0.87647307
2121,-0.049042597,1.375621,0.025451778,0.07224698,0.63844466
2122,-1.0627102,2.2046065,0.034684315,-0.059243213,0.32484972
2123,-1.5095981,0.50161403,-0.055426992,-0.0012884516,0.5774373
2124,-0.0673783,0.51503175,-0.0048429603,5.0656334e-05,0.117209315
2125,0.83115745,-0.6667539,0.16245432,-0.18871151,0.7699518
2126,-1.0963271,-0.29841945,0.066408105,0.024539374,0.70289576
2127,0.5144641,0.18830645,-0.17791282,0.005082261,0.7226912
2128,-0.30820948,-0.1875767,-0.040650383,0.15002437,0.43479967
2129,0.7576846,0.70252365,0.05039543,-0.06876601,0.2419362
2130,0.19626199,-0.5112178,-0.040714618,-0.08224421,0.9686042
2131,-0.10486402,-0.27465594,0.04558684,-0.07763275,0.17010057
2132,-1.1981403,-1.5822272,-0.15755181,0.034073006,0.44186723
2133,-0.36945105,0.5400169,-0.09976091,0.32946134,0.41400313
2134,1.3879212,0.0917823,-0.014997894,-0.25189355,0.1892271
2135,0.30098367,1.6307836,0.06896216,0.024083037,0.4581964
2136,-0.872004,-0.377563,-0.09860518,-0.09650316,0.09884238
2137,0.13592906,0.107337296,0.13751039,0.0036883198,0.5535425
2138,0.24175175,0.6429553,0.017680261,-0.10375394,0.45840514
2139,-0.14382486,1.6173282,0.07654358,0.0065888846,0.45235193
2140,0.18334307,0.6411699,0.03832117,0.16140896,0.15219915
2141,0.4629395,-0.059106138,-0.13651887,-0.007893748,0.28160155
2142,0.75241786,-0.5530881,0.10376251,0.073668234,0.3445611
2143,0.3206043,1.5625498,0.12438571,-0.12797894,0.7229749
2144,-0.06684941,-0.48666283,0.021076707,-0.018724216,0.3324437
2145,0.29754558,-0.81956726,0.121955335,0.106197275,0.9870126
2146,0.6344378,1.2419797,0.05622332,0.036741856,0.69623363
2147,-1.1105456,-0.5649363,-0.019934313,-0.043919582,0.6553968
2148,-0.27721557,-0.76627004,0.017996011,0.02094764,0.08392525
2149,-0.27764815,0.10453878,0.032987796,-0.041971963,0.29021633
2150,0.29246202,0.5437447,0.10733058,-0.02855817,0.2229805
2151,-0.138943,1.0504836,-0.095766656,-0.054587007,0.4815024
2152,0.7145517,-0.43606925,0.034834046,-0.06258293,0.3668164
2153,1.1996634,0.0151313655,-0.08564072,-0.18917952,0.71387124
2154,1.9123384,0.5537904,-0.037967946,0.011880238,0.41256678
2155,0.8812101,0.85346526,-0.22155619,0.124851525,0.8864343
2156,-0.30858052,0.023372695,-0.079605274,-0.07955684,0.82723796
2157,-0.3118492,0.12530741,0.14627181,-0.041407105,0.40250003
2158,-0.44305652,0.7159173,-0.09851212,0.044130664,0.27183127
2159,-0.4111483,-1.6908637,-0.08706709,0.079657726,0.9766604
2160,-0.920342,-3.155326,-0.16351917,-0.20341976,0.0043702126
2161,-0.1876229,0.60973424,-0.011551461,-0.1270896,0.7712941
2162,-1.4055637,-0.7820437,0.05461935,0.052625068,0.6321727
2163,-0.13571057,-0.39188427,-0.050723422,0.06458644,0.2838918
2164,-2.1946027,0.28788683,0.10054785,0.25852448,0.123264074
2165,-0.797886,-0.4811512,0.033024177,-0.03484813,0.6375078
2166,0.0077077425,1.5659277,-0.012048158,0.021432871,0.22352731
2167,0.044698607,0.04294528,-0.15633611,-0.039727937,0.6855751
2168,0.38119233,-0.46926194,0.046894517,0.037991855,0.6903907
2169,-0.79542893,0.2267838,-0.057558622,0.094975136,0.19053853
2170,-0.075978726,-1.5764555,-0.1301537,0.04214082,0.49296343
2171,-1.0591005,-0.7623515,-0.07505574,-0.26664296,0.22637296
2172,0.5365388,1.057533,-0.12975715,-0.03739737,0.020595789
2173,-0.4909774,-0.54409826,0.06660464,0.13275567,0.48474407
2174,1.5224048,0.7077102,0.08240961,-0.040227402,0.6080575
2175,-1.4720682,-1.521314,0.11379304,-0.07815423,0.8260014
2176,0.71245337,1.2616831,0.07011884,0.03937843,0.66055846
2177,0.97986555,0.73158926,-0.15645286,-0.11805085,0.20692098
2178,-1.2093897,-1.4843814,0.0554021,0.02086347,0.7271241
2179,0.49313235,-1.1782222,0.02240789,0.1910997,0.26315653
2180,0.6586838,-1.2499852,0.09685255,-0.08248705,0.37672186
2181,0.11600749,-0.47766274,-0.1234439,-0.0532539,0.27941382
2182,-1.6078076,0.89607924,-0.052574474,0.07921509,0.121491194
2183,1.3993073,0.38480982,0.15856786,-0.19802967,0.74660754
2184,-1.0392305,0.10542996,-0.008171493,0.1094987,0.21573067
2185,-0.766299,1.2578126,0.14736263,-0.022587435,0.09829724
2186,-0.6658932,-1.8797345,-0.035279837,0.15225677,0.65097487
2187,0.10110825,-1.2558835,0.029176665,0.005150988,0.13779247
2188,0.46217665,0.55711687,-0.014544516,0.050319415,0.60870516
2189,0.9021675,1.560914,0.10453645,-0.11189908,0.8489436
2190,-0.29818076,0.13200948,-0.19683506,-0.101050474,0.10956466
2191,-0.39571974,-0.17883399,-0.10787475,0.022666728,0.33106172
2192,0.02704568,-0.21214995,0.016811091,0.03853405,0.4655938
2193,0.89847165,-1.07884,0.07745704,-0.055900812,0.063916564
2194,-1.5146769,0.251286,-0.020541195,-0.13217823,0.53539026
2195,0.6365496,0.059095513,0.0040168404,-0.05797538,0.044963717
2196,-1.5405504,0.46768376,0.12997468,0.1119709,0.22969878
2197,0.9791632,0.13216561,-0.17493692,0.07101395,0.23127198
2198,-0.85582614,0.06932528,0.07137573,0.10065937,0.7464831
2199,-1.9784151,0.09023613,-0.09678354,-0.04771832,0.08248711
2200,-0.38895717,0.5915049,0.06467584,-0.06602765,0.38892508
2201,-0.35483396,-0.40727478,0.03255974,0.0062767267,0.025515676
2202,-0.4174997,0.39061767,0.17480601,-0.019931478,0.9325721
2203,-0.026460845,3.5096743,-0.08826914,0.016437314,0.36325324
2204,0.92526406,-0.7729005,0.24184108,-0.13263485,0.9314703
2205,-0.3134112,1.2164685,-0.0892047,-0.20085262,0.9425148
2206,-1.7799549,0.83057123,-0.08311134,0.12356758,0.74363685
2207,-1.3678422,-1.9988195,0.10769477,0.15760449,0.90587354
2208,1.5389006,-0.75105053,-0.061434783,0.0835083,0.675091
2209,-0.8641307,-1.1965351,0.11187285,-0.0041611227,0.18916178
2210,-1.0332538,0.02018569,-0.18375398,0.0018039817,0.9771645
2211,-1.3538302,1.4830309,-0.040932484,0.1382009,0.54610324
2212,-0.35772943,0.71054167,0.07110445,0.13635306,0.17083573
2213,0.7868222,-2.2956831,-0.035174754,-0.11383983,0.021009684
2214,0.084064335,-0.81937677,-0.041617215,0.044791337,0.87262094
2215,-0.21483614,-0.88490576,-0.0035739036,-0.0058860686,0.41083598
2216,-1.3081704,1.3023016,0.015830647,-0.060800012,0.69724154
2217,0.06685884,-0.45362657,-0.07662936,-0.080150515,0.91588104
2218,0.20506296,-0.42268944,-0.010168026,0.049458157,0.5948031
2219,1.3137922,-0.09915935,0.09523646,0.071782224,0.35613894
2220,-1.2628392,-0.58984864,-0.038241576,0.011467762,0.020209432
2221,-0.96825874,-0.015221169,0.03747123,0.0054581515,0.8404242
2222,-0.8958465,-2.3037198,0.0150731895,-0.13313459,0.4999665
2223,0.267414,0.5351262,-0.14009592,0.029189605,0.69901
2224,-0.25123402,0.964248,0.05136999,-0.13750489,0.44304228
2225,-0.67160803,-0.17443824,0.03790098,0.05370996,0.99176264
2226,-0.59374535,-0.26203218,0.032827236,-0.103634536,0.91834784
2227,1.0623163,0.83076745,-0.24554746,0.16277382,0.17678249
2228,0.08011119,0.36076072,-0.044039465,0.022586625,0.40197682
2229,-0.03685554,0.7524587,-0.07579361,0.10893112,0.9137552
2230,-0.22377051,0.14279403,0.051609285,0.058716513,0.28849447
2231,-1.3126185,-2.0228188,-0.16951966,-0.0028304316,0.18396223
2232,0.6063177,0.5655286,0.015976114,0.0054910704,0.669067
2233,-1.6058074,-0.28973657,-0.14204416,0.17706503,0.2488116
2234,0.42246187,-0.98903555,0.041042056,0.05657754,0.4098289
2235,0.6958205,-0.76354563,0.029842054,0.004458734,0.072695255
2236,-0.7088244,0.7997063,-0.09112817,0.015542897,0.27861845
2237,-1.2205335,2.9339647,0.17750145,-0.17088065,0.40881526
2238,-0.74267477,-1.4269881,0.13252282,0.065830074,0.041696787
2239,-0.2845258,0.9372515,-0.07899717,-0.08809681,0.63535976
2240,-1.7170057,1.2446301,0.17451005,-0.002039057,0.26692557
2241,1.7247409,0.0154332025,0.11663482,0.015213618,0.9746765
2242,0.2790759,-1.9165167,-0.10414245,0.08678285,0.97119
2243,-0.26111567,-0.14323886,-0.19128306,0.10048238,0.15448427
2244,0.3685869,0.8909833,-0.003548339,-0.16353123,0.11022842
2245,1.6031526,1.5658563,0.02989301,-0.14984016,0.5202564
2246,1.2615036,-1.5549649,-0.020113727,0.05838343,0.48758113
2247,0.28487134,-0.20471618,-0.04547788,-0.11156473,0.47947252
2248,1.2674782,-1.889949,-0.030875286,0.025055205,0.26319587
2249,-0.4460122,0.13155131,-0.012922584,0.21578531,0.912657
2250,0.21555312,-0.20450503,-0.1444029,-0.14465632,0.2626413
2251,-0.3834219,0.76368827,-0.047587436,-0.010543462,0.36894488
2252,-0.034255117,-0.69779086,-0.09585773,-0.13398407,0.37872767
2253,-0.8574295,1.4070662,0.037012856,-0.14795752,0.79628253
2254,-1.5646923,-1.1253564,-0.0007184058,0.053328168,0.6080103
2255,1.1807368,-0.7563325,0.07808893,-0.032612573,0.9549868
2256,-0.7103411,-0.3236633,0.016529456,-0.1440071,0.29572976
2257,1.0193204,1.9725636,0.03634584,-0.0290512,0.017632961
2258,0.9657622,0.37481362,-0.13254632,0.047960978,0.90645826
2259,0.95206034,1.4651626,-0.030779526,-0.09743103,0.6792762
2260,1.1682256,0.88660514,0.08985827,0.004160271,0.7283894
2261,0.09975649,-1.3766967,0.10363431,0.053791996,0.49922132
2262,-2.7514167,-0.26272035,0.068734884,0.21266937,0.058813095
2263,-0.655416,-0.7499825,0.115984224,0.0093356315,0.6122632
2264,-0.19236808,-0.17636299,0.11837095,0.10412234,0.021283865
2265,1.4504383,1.6629211,0.2365009,0.0031245498,0.30416763
2266,0.16906808,0.6200196,-0.066314906,-0.12175121,0.7130872
2267,1.1268979,1.1129817,-0.011558889,0.06756784,0.808741
2268,0.3362317,-1.899854,-0.047373816,0.18392472,0.0473758
2269,-0.7190933,0.16199422,0.106872275,0.005258587,0.71256673
2270,0.109003335,-0.11690418,0.17930846,-0.04582387,0.44476354
2271,0.19848989,-0.2922735,0.06255253,0.11681298,0.6771612
2272,0.19076067,-3.0409272,0.087397866,-0.06168994,0.40037966
2273,-1.5240792,0.9994193,0.040553894,-0.14324929,0.049827456
2274,-0.44472668,0.8239015,-0.076415256,-0.009746408,0.7835132
2275,-1.548721,-1.1672374,-0.023712153,0.11791041,0.9522989
2276,-0.61061376,1.0623683,0.0024679482,-5.631885e-05,0.93137336
2277,-0.422432,1.3244255,-0.015635466,0.07560333,0.18631339
2278,1.3329246,0.23134436,0.16739243,0.07506811,0.7489464
2279,-0.5878158,1.1651644,-0.14233285,-0.08279043,0.039604783
2280,-1.8680403,-0.1335151,-0.07588871,0.0657989,0.56766224
2281,-1.67898,0.3243446,-0.033038076,-0.060599655,0.49522543
2282,-0.20564908,-0.9975409,0.04011194,0.05334405,0.76151776
2283,0.3520694,0.22404826,0.10442635,0.021146221,0.07977986
2284,0.14081371,0.30818832,0.07052558,-0.11460226,0.77578545
2285,0.21049212,-1.1471169,-0.06319036,0.13709126,0.003704071
2286,-0.66052955,-0.4940553,-0.013228274,-0.19506161,0.88338184
2287,1.190406,-1.8254418,0.036216583,-0.069097705,0.95680296
2288,0.0073554316,1.5063589,0.018381288,0.07589844,0.84140337
2289,1.9249003,0.8653298,0.037255175,0.10948211,0.4063822
2290,-0.6283496,-1.2514054,-0.0781175,-0.02857781,0.585443
2291,-1.2859799,-0.20917815,0.05143587,-0.032643456,0.026603103
2292,-0.3487537,-0.37146825,-0.15516073,-0.07951654,0.95745265
2293,-0.40977678,1.2771462,-0.07802494,0.009069158,0.5485157
2294,0.057242427,-0.5348405,0.04289117,0.05910824,0.14702094
2295,0.40349787,0.7442239,0.0041342224,-0.020189384,0.7126781
2296,0.6136282,0.45736146,-0.060756158,-0.017697884,0.33342624
2297,-0.71328187,-1.6936245,0.03730867,0.09138508,0.26693285
2298,-0.5351498,0.5324917,-0.09851183,-0.06135566,0.42693138
2299,0.14179276,-0.7488196,0.0654867,-0.05341495,0.9201591
2300,-0.8550605,0.9681463,0.069555454,0.06884974,0.65712667
2301,-0.57758117,-0.5169429,0.13628526,-0.19111708,0.0039058924
2302,0.96582985,-0.25966066,0.020277172,-0.2990362,0.31676733
2303,0.915947,0.3390332,0.055945206,-0.025037525,0.06557238
2304,0.35260263,0.1457473,0.01962431,-0.22326958,0.62861705
2305,-0.36311576,-0.5402297,0.15052706,0.1611586,0.9382453
2306,-1.1308784,-1.6743786,-0.059536994,0.117508344,0.098061085
2307,-1.3009614,-1.6391727,-0.042554196,-0.13055478,0.87815225
2308,1.0071222,0.3247213,0.013668005,0.009757171,0.66256547
2309,-0.6143074,0.8582698,0.11140727,-0.16069496,0.29317105
2310,-0.20968367,1.1063637,-0.060819454,-0.119738355,0.88553905
2311,0.174662,-0.7802724,0.027567742,0.24065681,0.84073305
2312,1.2670134,0.07237035,-0.05815013,-0.067676626,0.6421292
2313,1.0368564,-0.97540164,0.22392301,-0.1572554,0.7267636
2314,-0.90356106,-0.4741851,0.041837346,-0.20460494,0.14295769
2315,-0.32249182,1.0927672,0.12803002,0.03286111,0.7656802
2316,0.4922552,0.07368295,-0.08798947,-0.14120196,0.6828195
2317,1.3454771,-0.9792252,0.11255971,0.029059818,0.3563528
2318,0.752722,1.3509076,-0.02213798,-0.05865097,0.84336615
2319,0.6601905,-1.3773975,-0.052612837,0.2996975,0.23655486
2320,-1.3344346,-0.67354614,-0.01767624,-0.051181644,0.37017083
2321,-0.07239147,1.3599977,0.11543017,0.037598647,0.781572
2322,0.35367185,0.53350663,-0.07845095,0.06507271,0.037403107
2323,0.5938236,1.6742322,-0.04505446,-0.0013074279,0.70644915
2324,0.11197369,1.7439247,-0.009791715,0.023986766,0.8528739
2325,-0.09399903,1.1657897,0.034148067,0.060069323,0.42797053
2326,-0.6142038,-0.866935,-0.018784856,-0.077456735,0.21429515
2327,-0.9390696,0.82147163,0.07396381,0.00014062908,0.7311306
2328,0.1767052,1.8652991,-0.114660315,-0.03071775,0.37965083
2329,0.41968328,2.1457052,0.08045959,0.059608985,0.18029714
2330,0.42564452,0.4525129,0.16747813,0.0009696122,0.35485923
2331,0.10633535,0.064151466,0.015473549,-0.12830846,0.47746122
2332,-1.1775686,-0.7504761,0.08676952,0.014226183,0.13815367
2333,0.7750238,1.384145,0.05900198,0.18925804,0.5882844
2334,-0.95926064,0.5289223,-0.015941236,-0.117251895,0.75174737
2335,1.9670259,0.41233495,-0.01795661,0.038682844,0.031490803
2336,1.0725412,-1.4704155,0.06658896,0.050516993,0.73239684
2337,-0.29015478,1.5265566,-0.09398228,-0.0068284,0.9940418
2338,0.2434529,1.4001039,-0.09684832,0.023798013,0.9729593
2339,1.1214585,-1.9799359,0.17844163,0.13297401,0.33466566
2340,0.4589429,0.87839925,-0.14403373,-0.08585254,0.50676286
2341,0.07537324,0.3367503,0.03394684,0.054984774,0.002847433
2342,-1.0087427,1.5377717,0.04214947,0.044458963,0.24425757
2343,-2.1621385,-0.8816735,-0.057523143,-0.06503507,0.73083985
2344,-1.7898942,-0.23501219,0.021340234,0.14622827,0.5227028
2345,3.0656545,0.500828,0.020939333,0.19512647,0.29718864
2346,-0.2495228,0.88216007,-0.07150167,0.1478795,0.32701802
2347,1.8984112,-0.094838835,-0.13893919,0.033797726,0.4445616
2348,-1.2463634,-1.1850601,-0.0780584,0.040203024,0.38712096
2349,-0.29318827,1.5337768,0.07927518,0.056795657,0.6640141
2350,-0.5760111,0.21820334,-0.046442363,-0.080062956,0.8281443
2351,-1.456249,-1.4067017,-0.006531165,-0.08341367,0.27712
2352,-1.1656556,-1.0420965,0.00063872535,-0.17830034,0.37804687
2353,0.3456959,0.733998,-0.111609995,0.19157663,0.6887028
2354,-1.7373425,0.45725793,0.0684244,-0.103368096,0.21930563
2355,1.467239,-0.7750381,-0.2097425,-0.0035382328,0.98744
2356,0.76948005,0.97815216,0.008893076,0.1486771,0.5393113
2357,-1.504925,0.27532515,0.2384591,0.0041632615,0.034789085
2358,-0.6015429,1.0576345,0.19436571,-0.018535983,0.81082463
2359,0.13680041,0.5217157,-0.09921148,0.0661483,0.11402178
2360,1.1065129,-0.98619306,0.09819564,0.09594199,0.24037051
2361,-0.5235451,0.415182,-0.00945735,0.06133588,0.7559248
2362,0.08772873,-0.35906038,-0.07914262,-0.20738922,0.43322217
2363,-1.1726621,-1.5997394,0.0314587,0.03319507,0.6235877
2364,-1.7392864,0.55458546,0.027007272,0.08618157,0.13039947
2365,-0.5362201,-1.9279451,-0.0048421524,-0.0553163,0.4739728
2366,-1.0983976,-0.00051597593,0.08075112,-0.0325194,0.9867461
2367,-0.41485804,-0.7260909,-0.097233035,-0.03735783,0.19148445
2368,-0.888709,-0.8402523,-0.021205582,0.058736682,0.5346273
2369,-0.9073379,-1.1551901,0.026445115,0.021233594,0.59211063
2370,-1.053399,-1.073784,-0.039031792,0.06316911,0.97137475
2371,-1.11662,0.91523045,-0.10257808,-0.085575365,0.15125668
2372,0.24399838,-0.81340206,0.071906224,0.096351154,0.11940074
2373,0.34200558,0.16191518,0.0947178,-0.053783994,0.36959565
2374,0.07215225,-0.0368068,-0.08569574,-0.053883787,0.5282916
2375,1.2979746,-1.9288853,-0.07688204,-0.11018105,0.2358681
2376,-0.43910697,0.065961026,-0.10245942,0.17718151,0.32998776
2377,-0.6657246,-1.253562,-0.07744068,-0.0024577705,0.013253927
2378,-1.3849348,-0.36632726,-0.0006822186,0.059361693,0.08354962
2379,-0.07858917,-0.22670515,-0.06077,-0.019473102,0.58240926
2380,0.5999693,-1.162122,-0.13927092,0.00995706,0.112424016
2381,-0.04134237,0.22384481,-0.03297513,0.13369243,0.08730805
2382,-1.4799227,0.58978087,-0.097650096,0.092757486,0.47203755
2383,-1.4226007,0.7803487,-0.00435161,-0.09740577,0.2882595
2384,0.88876337,-1.0231991,-0.046134442,-0.06975465,0.9524323
2385,-0.9757912,0.42314675,-0.16775896,-0.057855096,0.18847144
2386,0.27629328,3.1802993,-0.10698827,0.0139252115,0.8906635
2387,-0.29594162,2.3141172,0.07444868,-0.020710755,0.41764462
2388,-0.20978111,-1.9454157,0.030472491,0.08178049,0.23564589
2389,-0.4904405,-0.72477186,-0.080382444,-0.04984124,0.5707289
2390,1.0107046,0.052737877,0.00799562,-0.10677921,0.72257245
2391,0.52065086,0.86491597,-0.09839675,-0.10817756,0.44684124
2392,0.3968302,0.21470389,0.087205045,-0.16390444,0.073218346
2393,2.5245485,0.8385109,0.02377619,-0.0996262,0.072800756
2394,-0.4148789,-0.7185092,-0.09475551,0.10704652,0.8216239
2395,-0.08935181,0.89070874,-0.09467914,-0.13860834,0.9263036
2396,-0.21441385,-0.6516063,0.13859144,0.13386835,0.2488972
2397,-0.40649766,-0.6670021,-0.0077715167,-0.016275676,0.070412874
2398,-0.8424157,2.2237794,0.096086785,0.0661132,0.7268052
