,years_experience,degree,nr_commits,nr_languages,nr_stars
2681,1.0,0.0,852.0,3.0,10.0
2767,0.0,0.0,844.0,8.0,10.0
3848,0.0,1.0,851.0,1.0,10.0
2524,0.0,2.0,3.0,2.0,11.0
2915,2.0,0.0,850.0,0.0,10.0
3606,0.0,1.0,852.0,2.0,10.0
2498,0.0,0.0,846.0,1.0,10.0
3875,0.0,0.0,848.0,8.0,10.0
2634,2.0,0.0,849.0,5.0,10.0
2055,2.0,1.0,847.0,2.0,10.0
2978,0.0,2.0,3.0,5.0,11.0
2401,2.0,1.0,845.0,1.0,10.0
2921,0.0,0.0,843.0,5.0,10.0
3567,1.0,0.0,844.0,2.0,10.0
3242,1.0,1.0,847.0,0.0,10.0
2211,0.0,1.0,851.0,4.0,10.0
3317,1.0,2.0,847.0,1.0,10.0
2712,0.0,1.0,841.0,5.0,10.0
2994,1.0,2.0,848.0,5.0,10.0
3864,1.0,1.0,846.0,2.0,10.0
3141,3.0,0.0,1857.0,7.0,10.0
2560,2.0,0.0,845.0,2.0,10.0
2568,3.0,0.0,1860.0,1.0,10.0
3881,0.0,1.0,850.0,1.0,10.0
2874,3.0,0.0,1866.0,0.0,10.0
2216,4.0,0.0,1862.0,8.0,10.0
2052,2.0,0.0,1857.0,2.0,10.0
2662,2.0,1.0,845.0,3.0,10.0
3048,2.0,0.0,1855.0,1.0,10.0
2846,0.0,2.0,0.0,0.0,11.0
2841,2.0,0.0,845.0,1.0,10.0
2244,0.0,0.0,848.0,0.0,10.0
2462,2.0,1.0,851.0,1.0,10.0
3441,1.0,0.0,845.0,7.0,10.0
2870,2.0,0.0,850.0,2.0,10.0
2735,0.0,0.0,853.0,0.0,10.0
3732,0.0,2.0,2.0,0.0,11.0
2722,2.0,0.0,849.0,2.0,10.0
3039,2.0,0.0,846.0,3.0,10.0
3558,0.0,0.0,843.0,4.0,10.0
3403,2.0,0.0,848.0,2.0,10.0
2937,1.0,1.0,845.0,6.0,10.0
2318,2.0,0.0,846.0,4.0,10.0
2911,1.0,0.0,847.0,6.0,10.0
3369,3.0,0.0,847.0,3.0,10.0
3787,1.0,0.0,845.0,1.0,10.0
3802,3.0,0.0,845.0,3.0,10.0
2847,1.0,1.0,845.0,1.0,10.0
3859,4.0,0.0,1856.0,0.0,10.0
3601,3.0,0.0,845.0,8.0,10.0
3610,1.0,0.0,843.0,3.0,10.0
2124,1.0,1.0,848.0,9.0,10.0
3736,1.0,1.0,851.0,2.0,10.0
2731,1.0,2.0,847.0,13.0,10.0
2435,0.0,0.0,850.0,3.0,10.0
3348,1.0,1.0,846.0,2.0,10.0
2570,3.0,0.0,1865.0,3.0,10.0
2015,2.0,1.0,849.0,5.0,10.0
3611,1.0,0.0,848.0,4.0,10.0
3484,3.0,0.0,1865.0,7.0,10.0
3603,1.0,2.0,849.0,3.0,10.0
3911,1.0,2.0,846.0,3.0,10.0
3454,2.0,0.0,849.0,6.0,10.0
3974,0.0,0.0,849.0,0.0,10.0
2633,2.0,0.0,850.0,4.0,10.0
2929,3.0,0.0,847.0,7.0,10.0
2148,2.0,0.0,848.0,2.0,10.0
3359,0.0,1.0,851.0,1.0,10.0
2353,3.0,0.0,849.0,4.0,10.0
2269,3.0,0.0,855.0,0.0,10.0
3719,1.0,0.0,845.0,10.0,10.0
3114,2.0,0.0,848.0,7.0,10.0
3456,1.0,2.0,849.0,1.0,10.0
3177,0.0,1.0,4.0,1.0,13.0
3329,0.0,1.0,848.0,3.0,10.0
2930,1.0,0.0,848.0,7.0,10.0
3134,1.0,0.0,846.0,4.0,10.0
2327,1.0,0.0,853.0,26.0,10.0
2909,2.0,0.0,845.0,9.0,10.0
3194,1.0,0.0,847.0,2.0,10.0
3167,0.0,2.0,6.0,3.0,11.0
2189,0.0,0.0,850.0,2.0,10.0
2006,1.0,1.0,849.0,2.0,10.0
2894,2.0,0.0,1856.0,2.0,10.0
2971,1.0,0.0,846.0,5.0,10.0
2541,2.0,0.0,851.0,1.0,10.0
3516,1.0,2.0,848.0,6.0,10.0
3237,1.0,0.0,849.0,12.0,10.0
3452,1.0,0.0,847.0,3.0,10.0
2585,1.0,0.0,850.0,3.0,10.0
2837,1.0,0.0,849.0,4.0,10.0
3358,1.0,0.0,845.0,0.0,10.0
2403,0.0,0.0,855.0,4.0,10.0
3637,1.0,1.0,849.0,2.0,10.0
3268,0.0,1.0,847.0,1.0,10.0
2624,3.0,0.0,846.0,5.0,10.0
3300,2.0,0.0,850.0,1.0,10.0
2550,4.0,0.0,842.0,4.0,10.0
2387,2.0,0.0,851.0,4.0,10.0
3701,1.0,0.0,852.0,6.0,10.0
2261,0.0,0.0,849.0,1.0,10.0
3086,2.0,1.0,852.0,4.0,10.0
2286,3.0,0.0,843.0,5.0,10.0
2026,1.0,1.0,843.0,5.0,10.0
3584,2.0,0.0,853.0,0.0,10.0
3544,2.0,0.0,852.0,1.0,10.0
3128,0.0,2.0,6.0,2.0,11.0
3937,1.0,1.0,849.0,0.0,10.0
3827,1.0,1.0,853.0,1.0,10.0
2183,0.0,0.0,851.0,4.0,10.0
3527,2.0,1.0,854.0,0.0,10.0
3563,3.0,0.0,1855.0,3.0,10.0
3381,0.0,0.0,850.0,3.0,10.0
2990,3.0,0.0,849.0,0.0,10.0
2668,1.0,1.0,850.0,0.0,10.0
2734,0.0,2.0,5.0,1.0,11.0
3209,2.0,0.0,846.0,0.0,10.0
3678,1.0,2.0,851.0,1.0,10.0
2233,0.0,2.0,7.0,4.0,11.0
2619,1.0,0.0,846.0,4.0,10.0
2621,0.0,0.0,850.0,12.0,10.0
2457,2.0,1.0,852.0,7.0,10.0
2968,0.0,1.0,851.0,1.0,10.0
3998,0.0,0.0,847.0,2.0,10.0
3725,1.0,0.0,838.0,4.0,10.0
3615,1.0,0.0,843.0,2.0,10.0
2898,1.0,0.0,848.0,2.0,10.0
3370,1.0,0.0,851.0,3.0,10.0
2514,0.0,1.0,849.0,5.0,10.0
2646,2.0,0.0,845.0,3.0,10.0
2690,1.0,0.0,849.0,7.0,11.0
3152,0.0,1.0,845.0,5.0,10.0
3714,1.0,0.0,847.0,16.0,10.0
2723,2.0,1.0,852.0,7.0,10.0
3895,2.0,0.0,852.0,2.0,10.0
2290,1.0,0.0,849.0,0.0,10.0
2504,3.0,0.0,1856.0,4.0,10.0
3376,2.0,0.0,847.0,0.0,10.0
2475,1.0,1.0,843.0,3.0,10.0
3333,1.0,0.0,843.0,1.0,10.0
2054,0.0,2.0,7.0,0.0,11.0
3036,4.0,0.0,1855.0,2.0,10.0
2410,1.0,1.0,849.0,4.0,10.0
3296,3.0,0.0,843.0,2.0,10.0
3764,0.0,0.0,849.0,1.0,12.0
3074,1.0,2.0,847.0,1.0,10.0
2843,0.0,1.0,846.0,0.0,10.0
2708,3.0,0.0,845.0,7.0,10.0
3795,3.0,0.0,1857.0,1.0,10.0
3605,2.0,1.0,850.0,3.0,10.0
3898,4.0,0.0,1863.0,0.0,10.0
2040,2.0,0.0,843.0,3.0,10.0
3081,2.0,0.0,846.0,2.0,10.0
