,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2188,2.0,2.0,0.93062484,2.0,4.0,6.0
2189,0.0,0.0,0.20475459,3.0,3.0,2.0
2190,2.0,2.0,0.75659573,4.0,8.0,3.0
2191,2.0,3.0,0.5437969,2.0,3.0,9.0
2192,6.0,2.0,0.84792304,2.0,7.0,10.0
2193,0.0,0.0,0.2887509,4.0,3.0,5.0
2194,4.0,2.0,0.93233514,3.0,3.0,2.0
2195,7.0,2.0,0.1809293,5.0,15.0,5.0
2196,4.0,0.0,0.8199009,4.0,0.0,0.0
2197,1.0,2.0,0.28098726,3.0,3.0,3.0
2198,4.0,1.0,0.8010472,3.0,1.0,4.0
2199,6.0,1.0,0.31177676,3.0,4.0,1.0
2200,1.0,2.0,0.5837264,8.0,4.0,3.0
2201,2.0,1.0,0.85968685,4.0,5.0,6.0
2202,3.0,2.0,0.8602371,2.0,1.0,0.0
2203,4.0,3.0,0.7644683,7.0,4.0,5.0
2204,3.0,0.0,0.6392497,2.0,7.0,12.0
2205,2.0,3.0,0.029232979,8.0,2.0,7.0
2206,4.0,3.0,0.12240791,8.0,2.0,5.0
2207,1.0,0.0,0.037886858,5.0,1.0,5.0
2208,5.0,2.0,0.46506345,9.0,4.0,0.0
2209,3.0,0.0,0.6246748,6.0,6.0,15.0
2210,3.0,2.0,0.109704494,1.0,8.0,6.0
2211,4.0,2.0,0.28401136,0.0,0.0,3.0
2212,4.0,1.0,0.6594769,3.0,5.0,1.0
2213,3.0,1.0,0.50818443,2.0,7.0,1.0
2214,1.0,2.0,0.95767605,2.0,7.0,5.0
2215,5.0,1.0,0.33832288,6.0,2.0,4.0
2216,3.0,2.0,0.4870571,3.0,4.0,4.0
2217,1.0,2.0,0.87179065,4.0,7.0,10.0
2218,1.0,0.0,0.084480286,6.0,4.0,3.0
2219,0.0,2.0,0.39565206,4.0,0.0,1.0
2220,4.0,1.0,0.15533495,6.0,0.0,5.0
2221,2.0,3.0,0.047862053,4.0,8.0,8.0
2222,5.0,0.0,0.7953751,3.0,21.0,6.0
2223,4.0,0.0,0.2588656,6.0,7.0,3.0
2224,3.0,0.0,0.33129573,4.0,5.0,6.0
2225,3.0,0.0,0.06167817,7.0,10.0,11.0
2226,2.0,0.0,0.1351986,5.0,0.0,3.0
2227,3.0,2.0,0.3521105,2.0,0.0,13.0
2228,4.0,0.0,0.28057873,2.0,2.0,2.0
2229,5.0,1.0,0.14146817,2.0,4.0,5.0
2230,3.0,1.0,0.79341424,3.0,2.0,1.0
2231,6.0,2.0,0.65931296,2.0,1.0,10.0
2232,2.0,2.0,0.6775888,7.0,2.0,6.0
2233,3.0,0.0,0.76673067,0.0,0.0,1.0
2234,4.0,2.0,0.1858629,2.0,5.0,4.0
2235,4.0,1.0,0.40020204,1.0,4.0,4.0
2236,1.0,3.0,0.9439919,3.0,5.0,8.0
2237,3.0,0.0,0.98970914,7.0,2.0,3.0
2238,2.0,0.0,0.4751265,3.0,3.0,7.0
2239,3.0,1.0,0.097336054,2.0,5.0,4.0
2240,6.0,0.0,0.9974426,2.0,5.0,0.0
2241,4.0,0.0,0.7900305,1.0,10.0,4.0
2242,2.0,1.0,0.33815885,5.0,6.0,3.0
2243,5.0,0.0,0.7361423,7.0,4.0,3.0
2244,4.0,1.0,0.43220103,2.0,4.0,7.0
2245,1.0,0.0,0.74373424,4.0,0.0,3.0
2246,2.0,1.0,0.42225218,6.0,2.0,3.0
2247,2.0,2.0,0.8112922,8.0,3.0,2.0
2248,2.0,0.0,0.32839334,3.0,7.0,8.0
2249,4.0,0.0,0.2692436,7.0,5.0,0.0
2250,3.0,3.0,0.39641666,5.0,0.0,8.0
2251,7.0,1.0,0.19841695,3.0,9.0,3.0
2252,1.0,0.0,0.2977078,4.0,3.0,5.0
2253,1.0,1.0,0.78706646,3.0,11.0,0.0
2254,5.0,2.0,0.08061266,0.0,0.0,6.0
2255,1.0,1.0,0.12975156,2.0,1.0,2.0
2256,3.0,2.0,0.046328664,6.0,3.0,1.0
2257,5.0,2.0,0.5291352,5.0,7.0,3.0
2258,1.0,2.0,0.10225439,3.0,6.0,3.0
2259,3.0,0.0,0.69219756,3.0,1.0,2.0
2260,2.0,0.0,0.94026387,2.0,0.0,3.0
2261,0.0,1.0,0.10956776,1.0,3.0,5.0
2262,2.0,0.0,0.8311728,3.0,1.0,3.0
2263,3.0,2.0,0.86922383,3.0,4.0,1.0
2264,2.0,1.0,0.72722256,4.0,2.0,13.0
2265,5.0,0.0,0.7055104,3.0,4.0,3.0
2266,1.0,1.0,0.37578607,3.0,1.0,2.0
2267,2.0,0.0,0.8702035,7.0,0.0,1.0
2268,1.0,1.0,0.41382492,3.0,5.0,4.0
2269,0.0,2.0,0.12188029,6.0,5.0,2.0
2270,0.0,2.0,0.7016071,4.0,2.0,4.0
2271,1.0,0.0,0.036721706,2.0,9.0,0.0
2272,2.0,1.0,0.8943713,3.0,19.0,2.0
2273,3.0,0.0,0.68310773,3.0,1.0,1.0
2274,5.0,3.0,0.02759862,1.0,1.0,2.0
2275,4.0,2.0,0.0104599,3.0,2.0,0.0
2276,4.0,0.0,0.054361105,4.0,3.0,2.0
2277,4.0,1.0,0.80659926,5.0,7.0,2.0
2278,7.0,0.0,0.019395351,2.0,2.0,1.0
2279,4.0,2.0,0.59636486,0.0,4.0,1.0
2280,4.0,0.0,0.07121515,6.0,2.0,4.0
2281,1.0,3.0,0.2770555,1.0,5.0,7.0
2282,3.0,0.0,0.42070723,4.0,7.0,8.0
2283,2.0,0.0,0.6101384,4.0,6.0,4.0
2284,8.0,2.0,0.6498667,6.0,13.0,1.0
2285,2.0,0.0,0.13626969,5.0,1.0,8.0
2286,4.0,0.0,0.9591434,4.0,2.0,0.0
2287,4.0,2.0,0.4364009,7.0,7.0,1.0
2288,2.0,3.0,0.61254907,3.0,6.0,5.0
2289,3.0,0.0,0.78569007,5.0,1.0,5.0
2290,2.0,2.0,0.47878957,5.0,28.0,5.0
2291,5.0,0.0,0.963856,1.0,2.0,7.0
2292,3.0,0.0,0.60099506,1.0,0.0,6.0
2293,0.0,1.0,0.53832257,7.0,2.0,3.0
2294,3.0,2.0,0.017510891,7.0,11.0,2.0
2295,1.0,0.0,0.4924215,3.0,12.0,2.0
2296,3.0,1.0,0.72537875,2.0,4.0,2.0
2297,5.0,0.0,0.11432159,4.0,9.0,3.0
2298,5.0,1.0,0.96518505,4.0,1.0,2.0
2299,5.0,0.0,0.78294647,3.0,7.0,7.0
2300,5.0,3.0,0.8552427,5.0,7.0,0.0
2301,5.0,3.0,0.044209123,4.0,0.0,2.0
2302,2.0,2.0,0.7023635,5.0,1.0,1.0
2303,3.0,1.0,0.7131382,8.0,2.0,2.0
2304,1.0,1.0,0.7426951,2.0,1.0,2.0
2305,1.0,2.0,0.39452338,5.0,6.0,4.0
2306,1.0,1.0,0.2823199,2.0,8.0,0.0
2307,1.0,0.0,0.3677081,4.0,2.0,2.0
2308,3.0,2.0,0.86020076,5.0,4.0,5.0
2309,1.0,1.0,0.27340436,6.0,4.0,8.0
2310,1.0,0.0,0.29007363,4.0,4.0,7.0
2311,6.0,1.0,0.08853841,7.0,5.0,2.0
2312,5.0,2.0,0.8594322,3.0,1.0,2.0
2313,5.0,0.0,0.00063467026,5.0,4.0,6.0
2314,0.0,0.0,0.038331747,14.0,6.0,3.0
2315,2.0,0.0,0.8200661,5.0,3.0,4.0
2316,5.0,2.0,0.5263984,2.0,1.0,5.0
2317,1.0,1.0,0.82224476,6.0,1.0,4.0
2318,3.0,1.0,0.10456622,4.0,5.0,0.0
2319,3.0,2.0,0.3475772,9.0,2.0,11.0
2320,3.0,0.0,0.042541385,4.0,0.0,4.0
2321,0.0,2.0,0.61136425,7.0,2.0,2.0
2322,4.0,0.0,0.020038843,2.0,6.0,1.0
2323,0.0,0.0,0.83269703,5.0,2.0,5.0
2324,0.0,1.0,0.12601304,1.0,6.0,11.0
2325,2.0,2.0,0.84125674,3.0,2.0,5.0
2326,3.0,3.0,0.006031871,2.0,2.0,3.0
2327,1.0,0.0,0.13325727,0.0,5.0,1.0
2328,2.0,0.0,0.16625941,6.0,9.0,0.0
2329,5.0,0.0,0.64019215,3.0,3.0,3.0
2330,4.0,1.0,0.15718079,3.0,7.0,1.0
2331,0.0,3.0,0.32561803,3.0,7.0,5.0
2332,3.0,2.0,0.66271603,2.0,5.0,4.0
2333,1.0,2.0,0.5945518,6.0,1.0,4.0
2334,5.0,2.0,0.26614153,1.0,0.0,1.0
2335,2.0,2.0,0.96251225,3.0,3.0,7.0
2336,2.0,2.0,0.99742186,4.0,1.0,1.0
2337,9.0,2.0,0.15991342,2.0,4.0,5.0
2338,5.0,2.0,0.40584135,2.0,2.0,6.0
2339,7.0,1.0,0.77772665,7.0,3.0,1.0
2340,4.0,0.0,0.91901815,5.0,3.0,11.0
2341,2.0,0.0,0.55241394,1.0,11.0,9.0
2342,3.0,2.0,0.8822037,10.0,2.0,1.0
2343,0.0,0.0,0.75823617,2.0,2.0,3.0
2344,4.0,2.0,0.7420751,6.0,3.0,2.0
2345,5.0,0.0,0.08176172,7.0,5.0,3.0
2346,2.0,3.0,0.7501073,7.0,4.0,5.0
2347,4.0,1.0,0.8633964,4.0,0.0,5.0
2348,5.0,2.0,0.5501189,6.0,2.0,6.0
2349,7.0,2.0,0.41393113,1.0,0.0,0.0
2350,2.0,0.0,0.3588071,7.0,2.0,7.0
2351,4.0,2.0,0.3750229,2.0,0.0,2.0
2352,1.0,3.0,0.7168546,5.0,5.0,3.0
2353,2.0,2.0,0.09680629,3.0,4.0,2.0
2354,1.0,0.0,0.9554951,1.0,0.0,4.0
2355,5.0,2.0,0.1885469,6.0,1.0,10.0
2356,1.0,2.0,0.6018244,1.0,8.0,6.0
2357,4.0,0.0,0.16877007,5.0,10.0,3.0
2358,0.0,1.0,0.6104597,4.0,3.0,6.0
2359,4.0,2.0,0.9236202,6.0,0.0,1.0
2360,2.0,1.0,0.81837916,2.0,3.0,1.0
2361,4.0,1.0,0.42943525,2.0,3.0,8.0
2362,2.0,0.0,0.21481991,3.0,1.0,6.0
2363,5.0,3.0,0.64756143,14.0,1.0,10.0
2364,5.0,1.0,0.57765913,7.0,1.0,5.0
2365,4.0,0.0,0.215276,2.0,0.0,5.0
2366,2.0,2.0,0.3292302,4.0,0.0,6.0
2367,4.0,1.0,0.969363,2.0,1.0,6.0
2368,6.0,0.0,0.8365172,0.0,2.0,0.0
2369,2.0,3.0,0.79304254,8.0,6.0,3.0
2370,6.0,1.0,0.6264622,2.0,5.0,3.0
2371,5.0,1.0,0.23749745,0.0,6.0,3.0
2372,4.0,1.0,0.48399425,3.0,6.0,7.0
2373,1.0,0.0,0.5296397,9.0,5.0,11.0
2374,0.0,2.0,0.35818732,2.0,1.0,6.0
2375,1.0,2.0,0.24503577,5.0,4.0,9.0
2376,1.0,0.0,0.3078388,5.0,3.0,4.0
2377,4.0,2.0,0.5169506,2.0,13.0,4.0
2378,12.0,1.0,0.60941875,6.0,3.0,8.0
2379,3.0,2.0,0.3997692,3.0,12.0,3.0
2380,3.0,0.0,0.39287806,2.0,3.0,5.0
2381,3.0,1.0,0.9499091,6.0,5.0,8.0
2382,2.0,0.0,0.27399266,1.0,6.0,5.0
2383,1.0,0.0,0.93804204,4.0,1.0,8.0
2384,6.0,0.0,0.28312695,6.0,3.0,1.0
2385,3.0,2.0,0.6060258,3.0,9.0,4.0
2386,1.0,2.0,0.9956435,3.0,6.0,1.0
2387,2.0,1.0,0.6278547,3.0,2.0,6.0
2388,3.0,0.0,0.8248185,2.0,0.0,1.0
2389,2.0,0.0,0.7515695,2.0,6.0,2.0
2390,1.0,0.0,0.8416172,8.0,1.0,2.0
2391,4.0,2.0,0.4262874,4.0,1.0,0.0
2392,1.0,2.0,0.48043454,0.0,6.0,3.0
2393,0.0,1.0,0.82268846,4.0,1.0,2.0
2394,6.0,3.0,0.9742938,4.0,6.0,1.0
2395,8.0,0.0,0.41825438,5.0,5.0,5.0
2396,5.0,1.0,0.6776334,2.0,2.0,7.0
2397,1.0,2.0,0.3627274,4.0,3.0,5.0
2398,6.0,2.0,0.3955052,6.0,0.0,2.0
2399,5.0,0.0,0.6219498,5.0,1.0,5.0
2400,3.0,1.0,0.32385612,2.0,3.0,11.0
2401,4.0,1.0,0.41052306,5.0,0.0,5.0
2402,5.0,1.0,0.21422958,5.0,1.0,3.0
2403,3.0,0.0,0.6476214,3.0,10.0,5.0
2404,5.0,2.0,0.22420299,0.0,4.0,4.0
2405,2.0,3.0,0.7847184,2.0,3.0,3.0
2406,1.0,0.0,0.14894664,2.0,1.0,2.0
2407,4.0,1.0,0.8507725,2.0,2.0,6.0
2408,1.0,2.0,0.3504418,4.0,7.0,8.0
2409,3.0,1.0,0.71836174,4.0,5.0,1.0
2410,4.0,0.0,0.92342794,2.0,2.0,4.0
2411,3.0,0.0,0.5473516,9.0,5.0,5.0
2412,1.0,2.0,0.6230532,2.0,3.0,3.0
2413,2.0,0.0,0.17931855,5.0,4.0,4.0
2414,3.0,1.0,0.7042506,7.0,9.0,3.0
2415,2.0,2.0,0.75970614,5.0,8.0,8.0
2416,1.0,0.0,0.9957826,5.0,5.0,3.0
2417,0.0,3.0,0.6010275,0.0,4.0,11.0
2418,5.0,0.0,0.16160548,0.0,7.0,6.0
2419,1.0,2.0,0.67082775,7.0,5.0,4.0
2420,6.0,3.0,0.5123507,2.0,0.0,4.0
2421,2.0,1.0,0.886287,5.0,8.0,3.0
2422,1.0,2.0,0.31122363,2.0,2.0,5.0
2423,1.0,0.0,0.3122797,3.0,3.0,4.0
2424,3.0,0.0,0.023610234,3.0,4.0,2.0
2425,4.0,1.0,0.6024983,3.0,1.0,1.0
2426,4.0,0.0,0.17365289,1.0,0.0,6.0
2427,3.0,2.0,0.083199024,4.0,9.0,3.0
2428,4.0,0.0,0.32058167,2.0,0.0,1.0
2429,0.0,0.0,0.46173525,4.0,1.0,5.0
2430,6.0,0.0,0.11993003,1.0,1.0,4.0
2431,0.0,2.0,0.21466672,2.0,1.0,5.0
2432,5.0,1.0,0.8600439,14.0,2.0,4.0
2433,1.0,2.0,0.9322463,7.0,4.0,2.0
2434,1.0,1.0,0.74147224,1.0,4.0,1.0
2435,2.0,0.0,0.7940568,7.0,1.0,1.0
2436,6.0,0.0,0.02696693,4.0,1.0,7.0
2437,5.0,2.0,0.10185182,5.0,3.0,3.0
2438,6.0,1.0,0.7522304,4.0,8.0,3.0
2439,7.0,2.0,0.6368308,7.0,3.0,5.0
2440,0.0,0.0,0.2706101,4.0,4.0,0.0
2441,1.0,3.0,0.49501848,8.0,1.0,3.0
2442,3.0,0.0,0.27183664,4.0,4.0,5.0
2443,1.0,0.0,0.11091483,6.0,3.0,3.0
2444,2.0,2.0,0.2997625,3.0,9.0,4.0
2445,4.0,0.0,0.45477915,5.0,2.0,3.0
2446,2.0,2.0,0.8528788,4.0,1.0,4.0
2447,4.0,2.0,0.3420055,5.0,0.0,2.0
2448,2.0,2.0,0.43067503,5.0,3.0,6.0
2449,3.0,0.0,0.7201724,2.0,0.0,2.0
2450,3.0,1.0,0.7333981,8.0,5.0,1.0
2451,2.0,0.0,0.6061698,4.0,0.0,3.0
2452,1.0,2.0,0.3625362,3.0,5.0,1.0
2453,3.0,2.0,0.3008728,4.0,0.0,1.0
2454,2.0,1.0,0.6634973,2.0,6.0,2.0
2455,2.0,1.0,0.69070065,3.0,7.0,1.0
2456,3.0,0.0,0.11190653,4.0,10.0,4.0
2457,0.0,2.0,0.3710227,6.0,1.0,9.0
2458,6.0,3.0,0.14259684,4.0,3.0,7.0
2459,5.0,2.0,0.29982698,5.0,3.0,8.0
2460,3.0,2.0,0.5947263,3.0,6.0,2.0
2461,7.0,2.0,0.5687705,3.0,1.0,4.0
2462,2.0,2.0,0.31380224,2.0,0.0,4.0
2463,3.0,0.0,0.16066861,3.0,20.0,0.0
2464,1.0,3.0,0.0277313,4.0,1.0,4.0
2465,2.0,0.0,0.50510395,6.0,4.0,5.0
2466,3.0,1.0,0.3999151,8.0,10.0,3.0
2467,2.0,2.0,0.92666626,4.0,7.0,3.0
2468,2.0,3.0,0.07245624,4.0,1.0,6.0
2469,4.0,0.0,0.09291482,6.0,7.0,1.0
2470,6.0,0.0,0.59402215,2.0,6.0,11.0
2471,2.0,2.0,0.82609046,2.0,4.0,1.0
2472,6.0,0.0,0.2422347,5.0,5.0,4.0
2473,5.0,0.0,0.6050403,8.0,3.0,2.0
2474,4.0,0.0,0.7571862,4.0,4.0,4.0
2475,5.0,2.0,0.6282848,3.0,3.0,5.0
2476,4.0,1.0,0.31609762,3.0,3.0,2.0
2477,2.0,2.0,0.6367831,5.0,5.0,4.0
2478,3.0,0.0,0.10421264,9.0,4.0,12.0
