,x1,x2,x3,x4
3495,0.7,5.8,0.7,7.3
2262,2.7,5.7,0.0,11.1
2435,0.1,1.7,1.5,-0.0
3683,1.1,5.4,1.3,8.5
3502,-0.0,0.0,0.4,0.5
2732,-0.0,0.2,0.0,-0.0
2808,0.6,1.6,0.0,0.0
2952,0.1,0.0,0.0,0.0
3690,1.4,1.8,0.0,4.9
2813,0.3,3.1,1.0,4.7
3638,0.2,0.7,0.4,1.8
2023,1.1,1.4,-0.0,3.1
3793,0.9,-0.0,1.3,8.0
3016,0.9,-0.0,0.0,-0.0
3105,1.4,2.2,-0.0,2.6
3284,0.3,0.0,0.0,0.0
3375,0.8,-0.0,0.0,0.1
2598,1.7,0.2,-0.0,0.2
3179,-0.0,4.0,0.6,5.4
3840,0.1,0.5,-0.0,0.9
3999,0.6,0.0,-0.0,-0.0
3011,1.6,0.0,0.0,2.4
2455,0.2,1.5,0.0,-0.0
3426,0.8,2.9,2.1,7.0
2508,-0.0,2.7,-0.0,2.6
2467,-0.0,0.1,0.0,1.4
2157,-0.0,0.7,0.1,0.0
3494,1.3,0.0,-0.0,3.7
2221,0.8,-0.0,1.5,3.7
3273,-0.0,3.1,0.6,4.6
2950,0.3,0.3,-0.0,-0.0
2914,0.0,0.0,0.1,1.6
2962,0.2,3.1,1.1,5.0
2369,0.1,3.0,0.9,5.0
2364,1.2,3.9,1.9,5.3
3841,1.1,6.0,1.3,9.0
2595,0.0,0.9,0.3,1.5
3340,0.6,0.0,0.0,0.0
3823,0.5,1.8,0.5,-0.0
2787,0.6,0.6,-0.0,1.8
3184,0.5,3.2,1.0,5.1
2727,1.0,3.1,1.2,5.7
3664,0.0,3.7,0.9,5.1
2070,0.4,0.4,0.0,0.0
3302,-0.0,3.2,0.0,-0.0
3004,0.5,0.7,0.0,2.1
3488,0.5,0.7,0.0,1.8
3324,0.1,1.6,0.1,2.8
2745,0.0,1.0,0.5,0.0
2953,0.1,0.2,0.0,0.0
2780,0.0,0.0,0.3,0.0
3243,1.5,-0.0,-0.0,13.4
2682,0.3,4.7,1.3,7.1
2342,0.4,0.2,0.8,3.1
3897,1.0,0.0,1.9,3.1
2974,0.2,4.2,1.0,5.9
2522,0.0,2.1,0.4,0.0
3295,0.3,2.3,0.4,3.3
3435,0.2,1.8,-0.0,2.3
3738,0.1,2.6,0.5,3.3
