,years_experience,degree,nr_commits,nr_languages,nr_stars
2140,0.0,0.0,2.0,2.0,6.0
3223,2.0,0.0,23.0,4.0,5.0
2550,2.0,2.0,24.0,1.0,4.0
2075,2.0,0.0,22.0,4.0,4.0
2806,0.0,1.0,0.0,0.0,7.0
2985,2.0,0.0,22.0,7.0,2.0
2041,3.0,0.0,33.0,3.0,5.0
2689,2.0,0.0,22.0,3.0,7.0
2612,2.0,0.0,25.0,2.0,4.0
3325,3.0,0.0,35.0,0.0,2.0
2997,2.0,0.0,23.0,3.0,3.0
2617,2.0,0.0,23.0,0.0,3.0
2237,1.0,0.0,15.0,1.0,5.0
3191,0.0,2.0,5.0,11.0,3.0
