,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2230,5.0,0.0,0.9853964,3.0,1.0,5.0
2231,5.0,0.0,0.8558109,2.0,3.0,7.0
2232,3.0,0.0,0.8283558,4.0,2.0,2.0
2233,4.0,0.0,0.46829677,4.0,6.0,2.0
2234,10.0,2.0,0.082959294,0.0,8.0,2.0
2235,2.0,0.0,0.2632792,4.0,4.0,4.0
2236,3.0,3.0,0.07077408,7.0,12.0,3.0
2237,4.0,1.0,0.89785445,1.0,10.0,6.0
2238,4.0,3.0,0.8113793,5.0,8.0,4.0
2239,0.0,1.0,0.31301308,2.0,0.0,5.0
2240,2.0,2.0,0.24338341,4.0,4.0,6.0
2241,3.0,2.0,0.57923424,3.0,1.0,7.0
2242,4.0,1.0,0.93834674,2.0,2.0,5.0
2243,1.0,0.0,0.12073517,4.0,2.0,4.0
2244,5.0,0.0,0.4925567,5.0,1.0,4.0
2245,6.0,2.0,0.6908212,7.0,2.0,5.0
2246,1.0,0.0,0.81246793,5.0,4.0,4.0
2247,1.0,2.0,0.51664627,10.0,7.0,7.0
2248,1.0,0.0,0.25492787,2.0,5.0,4.0
2249,2.0,0.0,0.3199135,4.0,5.0,5.0
2250,3.0,0.0,0.39938056,2.0,8.0,2.0
2251,1.0,0.0,0.22914875,5.0,5.0,4.0
2252,4.0,0.0,0.26591933,4.0,2.0,4.0
2253,2.0,0.0,0.016311526,4.0,2.0,14.0
2254,4.0,2.0,0.54828274,1.0,5.0,3.0
2255,3.0,0.0,0.75100946,1.0,3.0,8.0
2256,3.0,1.0,0.21471119,3.0,2.0,6.0
2257,2.0,0.0,0.39405596,7.0,6.0,2.0
2258,4.0,2.0,0.67640543,5.0,5.0,1.0
2259,3.0,2.0,0.08886993,2.0,3.0,6.0
2260,2.0,2.0,0.5063808,4.0,3.0,4.0
2261,4.0,0.0,0.5835681,4.0,4.0,7.0
2262,3.0,2.0,0.032851577,3.0,5.0,2.0
2263,5.0,1.0,0.9801431,5.0,1.0,8.0
2264,3.0,0.0,0.05084932,3.0,7.0,4.0
2265,2.0,0.0,0.77419686,3.0,8.0,0.0
2266,2.0,0.0,0.8263849,0.0,1.0,3.0
2267,3.0,0.0,0.06469333,4.0,6.0,8.0
2268,0.0,0.0,0.9741694,5.0,2.0,3.0
2269,6.0,1.0,0.76709974,8.0,3.0,12.0
2270,0.0,0.0,0.98088837,4.0,2.0,3.0
2271,1.0,0.0,0.12004495,4.0,4.0,1.0
2272,5.0,0.0,0.81773615,3.0,3.0,5.0
2273,4.0,0.0,0.24726975,3.0,5.0,3.0
2274,1.0,2.0,0.9223982,3.0,1.0,3.0
2275,3.0,2.0,0.46878457,3.0,1.0,2.0
2276,7.0,2.0,0.70364594,3.0,4.0,3.0
2277,6.0,0.0,0.6427971,2.0,2.0,4.0
2278,2.0,2.0,0.9023055,2.0,2.0,4.0
2279,1.0,0.0,0.6400584,9.0,1.0,4.0
2280,1.0,0.0,0.461442,5.0,7.0,7.0
2281,2.0,1.0,0.261989,1.0,4.0,3.0
2282,2.0,1.0,0.7880651,5.0,2.0,7.0
2283,2.0,2.0,0.72751045,5.0,2.0,4.0
2284,3.0,2.0,0.48266828,6.0,5.0,11.0
2285,4.0,2.0,0.40659654,4.0,1.0,2.0
2286,2.0,1.0,0.97238827,3.0,0.0,5.0
2287,2.0,0.0,0.22861254,5.0,6.0,5.0
2288,3.0,2.0,0.7080276,4.0,1.0,5.0
2289,4.0,1.0,0.7396667,10.0,2.0,3.0
2290,1.0,1.0,0.5498401,2.0,2.0,6.0
2291,5.0,2.0,0.5885712,6.0,4.0,8.0
2292,2.0,2.0,0.68957365,9.0,9.0,5.0
2293,2.0,0.0,0.1929506,6.0,3.0,3.0
2294,6.0,0.0,0.1713587,1.0,4.0,4.0
2295,0.0,0.0,0.78722584,0.0,3.0,2.0
2296,4.0,2.0,0.10256088,3.0,2.0,8.0
2297,3.0,0.0,0.6254089,6.0,3.0,4.0
2298,5.0,3.0,0.53745615,4.0,14.0,4.0
2299,1.0,1.0,0.887316,3.0,8.0,6.0
2300,1.0,2.0,0.772781,3.0,2.0,0.0
2301,6.0,0.0,0.26863074,4.0,2.0,7.0
2302,4.0,0.0,0.93054056,2.0,2.0,2.0
2303,0.0,0.0,0.6519679,3.0,5.0,6.0
2304,4.0,1.0,0.10865617,5.0,6.0,7.0
2305,5.0,0.0,0.44082797,5.0,0.0,5.0
2306,4.0,0.0,0.11466217,1.0,4.0,2.0
2307,10.0,2.0,0.8338282,3.0,9.0,2.0
2308,1.0,0.0,0.8435061,2.0,8.0,1.0
2309,4.0,0.0,0.5842124,6.0,2.0,3.0
2310,6.0,3.0,0.912799,3.0,0.0,0.0
2311,2.0,3.0,0.2911533,5.0,0.0,10.0
2312,5.0,1.0,0.63172114,4.0,1.0,9.0
2313,1.0,1.0,0.9872552,4.0,5.0,11.0
2314,3.0,3.0,0.87909997,4.0,4.0,3.0
2315,7.0,3.0,0.33849657,3.0,1.0,3.0
2316,4.0,0.0,0.06186557,7.0,11.0,3.0
2317,4.0,1.0,0.38068342,7.0,3.0,1.0
2318,2.0,2.0,0.7589241,6.0,5.0,10.0
2319,3.0,0.0,0.6690899,2.0,4.0,3.0
2320,3.0,0.0,0.34470522,7.0,0.0,2.0
2321,5.0,0.0,0.3369789,4.0,4.0,5.0
2322,4.0,0.0,0.5160929,3.0,3.0,3.0
2323,8.0,2.0,0.78420556,3.0,5.0,1.0
2324,0.0,0.0,0.25807965,10.0,5.0,3.0
2325,4.0,0.0,0.044667363,3.0,3.0,5.0
2326,0.0,3.0,0.8937137,4.0,3.0,0.0
2327,3.0,0.0,0.2124201,6.0,0.0,3.0
2328,3.0,3.0,0.2642733,4.0,2.0,12.0
2329,3.0,0.0,0.3658023,6.0,2.0,2.0
2330,1.0,0.0,0.1271038,4.0,2.0,1.0
2331,3.0,2.0,0.19149768,4.0,2.0,4.0
2332,4.0,1.0,0.46325207,5.0,6.0,7.0
2333,3.0,3.0,0.16189468,4.0,4.0,0.0
2334,2.0,2.0,0.9476354,7.0,23.0,0.0
2335,1.0,0.0,0.24180055,4.0,9.0,3.0
2336,7.0,3.0,0.98309124,3.0,0.0,1.0
2337,3.0,0.0,0.8165169,3.0,2.0,9.0
2338,6.0,2.0,0.5179957,5.0,2.0,3.0
2339,0.0,1.0,0.35044217,3.0,7.0,4.0
2340,2.0,2.0,0.7463622,3.0,5.0,4.0
2341,2.0,0.0,0.6055558,5.0,3.0,1.0
2342,1.0,3.0,0.7701944,12.0,4.0,1.0
2343,2.0,1.0,0.3404696,3.0,1.0,8.0
2344,2.0,0.0,0.944201,4.0,8.0,8.0
2345,1.0,1.0,0.48785996,1.0,2.0,3.0
2346,2.0,0.0,0.7893572,3.0,1.0,2.0
2347,3.0,2.0,0.011608124,6.0,0.0,7.0
2348,5.0,2.0,0.14052856,1.0,5.0,1.0
2349,5.0,0.0,0.05432105,3.0,3.0,3.0
2350,4.0,2.0,0.22830749,4.0,10.0,2.0
2351,2.0,0.0,0.18226373,8.0,1.0,0.0
2352,2.0,2.0,0.46852398,8.0,3.0,5.0
2353,3.0,3.0,0.7778412,2.0,13.0,10.0
2354,6.0,1.0,0.16294348,3.0,2.0,3.0
2355,4.0,1.0,0.5772854,4.0,2.0,4.0
2356,1.0,2.0,0.5710175,4.0,1.0,1.0
2357,7.0,2.0,0.9753485,5.0,1.0,2.0
2358,3.0,2.0,0.24452007,4.0,0.0,3.0
2359,0.0,1.0,0.69935405,6.0,5.0,7.0
2360,5.0,0.0,0.005405307,3.0,3.0,8.0
2361,2.0,2.0,0.29777884,6.0,11.0,4.0
2362,8.0,0.0,0.46028268,4.0,9.0,3.0
2363,6.0,2.0,0.5751419,3.0,2.0,3.0
2364,1.0,0.0,0.6630709,4.0,0.0,4.0
2365,3.0,0.0,0.9209937,2.0,5.0,4.0
2366,0.0,1.0,0.17708254,5.0,2.0,6.0
2367,1.0,0.0,0.80310655,5.0,2.0,3.0
2368,0.0,2.0,0.8519249,9.0,2.0,6.0
2369,3.0,1.0,0.84900904,4.0,2.0,7.0
2370,5.0,1.0,0.1089828,1.0,4.0,5.0
2371,4.0,2.0,0.56570077,1.0,8.0,3.0
2372,1.0,1.0,0.49262035,3.0,5.0,1.0
2373,4.0,2.0,0.6993698,3.0,0.0,2.0
2374,3.0,1.0,0.7239487,2.0,4.0,2.0
2375,0.0,0.0,0.66008234,3.0,3.0,5.0
2376,4.0,2.0,0.39305282,4.0,3.0,9.0
2377,5.0,0.0,0.8599857,4.0,0.0,6.0
2378,4.0,2.0,0.60297585,1.0,2.0,8.0
2379,4.0,0.0,0.79520607,3.0,1.0,3.0
2380,2.0,0.0,0.38667488,1.0,2.0,7.0
2381,6.0,2.0,0.67545986,1.0,0.0,5.0
2382,2.0,0.0,0.028372407,4.0,5.0,4.0
2383,6.0,3.0,0.37119937,6.0,2.0,5.0
2384,2.0,3.0,0.1614809,2.0,1.0,10.0
2385,2.0,2.0,0.55255234,2.0,6.0,2.0
2386,4.0,2.0,0.3702997,0.0,0.0,3.0
2387,2.0,3.0,0.96289444,1.0,4.0,3.0
2388,1.0,1.0,0.19598114,6.0,7.0,2.0
2389,2.0,2.0,0.524634,2.0,1.0,1.0
2390,1.0,0.0,0.9226525,8.0,7.0,3.0
2391,1.0,2.0,0.15634859,2.0,2.0,3.0
2392,2.0,1.0,0.6531671,7.0,3.0,4.0
2393,1.0,0.0,0.38275957,8.0,7.0,3.0
2394,3.0,0.0,0.41300535,4.0,2.0,6.0
2395,1.0,0.0,0.4547739,6.0,2.0,2.0
2396,5.0,1.0,0.0469141,3.0,2.0,2.0
2397,3.0,0.0,0.90989065,2.0,4.0,2.0
2398,0.0,2.0,0.6725571,4.0,0.0,4.0
2399,2.0,0.0,0.32896245,4.0,1.0,8.0
2400,1.0,0.0,0.49621177,6.0,1.0,1.0
2401,1.0,1.0,0.22652328,6.0,4.0,2.0
2402,3.0,2.0,0.55223143,3.0,6.0,2.0
2403,3.0,2.0,0.9757414,2.0,0.0,1.0
2404,8.0,1.0,0.35657656,3.0,0.0,3.0
2405,7.0,3.0,0.69309986,1.0,2.0,2.0
2406,1.0,2.0,0.62903166,7.0,0.0,5.0
2407,5.0,1.0,0.22665441,2.0,14.0,2.0
2408,1.0,0.0,0.97051585,2.0,11.0,0.0
2409,2.0,0.0,0.4921974,1.0,20.0,6.0
2410,4.0,1.0,0.47801852,3.0,2.0,2.0
2411,4.0,1.0,0.068579674,2.0,7.0,4.0
2412,3.0,0.0,0.6591085,5.0,6.0,4.0
2413,3.0,3.0,0.86610436,5.0,3.0,5.0
2414,1.0,0.0,0.47430837,3.0,0.0,5.0
2415,3.0,0.0,0.046644807,5.0,5.0,5.0
2416,3.0,2.0,0.14380634,6.0,1.0,2.0
2417,1.0,0.0,0.25647485,5.0,2.0,1.0
2418,4.0,0.0,0.73608696,1.0,4.0,2.0
2419,9.0,0.0,0.53164613,5.0,9.0,4.0
2420,0.0,3.0,0.56504786,4.0,5.0,4.0
2421,0.0,2.0,0.36597085,4.0,7.0,4.0
2422,1.0,0.0,0.1270783,3.0,8.0,1.0
2423,3.0,2.0,0.20722818,6.0,10.0,13.0
2424,3.0,2.0,0.289791,5.0,3.0,6.0
2425,2.0,0.0,0.66324604,3.0,1.0,5.0
2426,2.0,2.0,0.30230594,0.0,0.0,4.0
2427,5.0,2.0,0.25633597,3.0,3.0,4.0
2428,5.0,0.0,0.5973842,7.0,1.0,3.0
2429,5.0,0.0,0.8869542,7.0,1.0,3.0
2430,5.0,0.0,0.50745964,2.0,2.0,5.0
2431,4.0,0.0,0.802225,3.0,4.0,7.0
2432,10.0,2.0,0.86767614,5.0,1.0,3.0
2433,5.0,2.0,0.48943007,4.0,4.0,4.0
2434,2.0,1.0,0.13991046,4.0,1.0,4.0
2435,5.0,0.0,0.73409045,4.0,2.0,4.0
2436,1.0,0.0,0.78908694,9.0,3.0,2.0
2437,3.0,2.0,0.12454796,3.0,2.0,4.0
2438,2.0,0.0,0.536782,2.0,3.0,6.0
2439,0.0,1.0,0.3674996,4.0,4.0,4.0
2440,2.0,0.0,0.85062456,4.0,3.0,5.0
2441,3.0,2.0,0.546036,3.0,4.0,3.0
2442,2.0,1.0,0.71051717,3.0,5.0,3.0
2443,5.0,1.0,0.7120718,3.0,2.0,2.0
2444,1.0,0.0,0.35341537,7.0,1.0,0.0
2445,6.0,2.0,0.23048174,5.0,3.0,2.0
2446,5.0,0.0,0.13774693,2.0,3.0,1.0
2447,1.0,0.0,0.23989797,3.0,1.0,3.0
2448,4.0,2.0,0.35250604,9.0,0.0,1.0
2449,0.0,1.0,0.88673306,4.0,4.0,11.0
2450,2.0,2.0,0.87685883,2.0,3.0,3.0
2451,5.0,3.0,0.23546207,3.0,0.0,1.0
2452,4.0,0.0,0.26426995,5.0,8.0,9.0
2453,8.0,0.0,0.9612547,3.0,2.0,3.0
2454,4.0,0.0,0.7418691,5.0,1.0,6.0
2455,4.0,0.0,0.769017,5.0,0.0,5.0
2456,2.0,1.0,0.8362012,5.0,9.0,4.0
2457,5.0,0.0,0.33232474,4.0,3.0,4.0
2458,6.0,0.0,0.7608206,5.0,0.0,0.0
2459,1.0,1.0,0.26516712,5.0,2.0,5.0
2460,7.0,1.0,0.64562666,5.0,3.0,7.0
2461,3.0,1.0,0.30314577,4.0,4.0,4.0
2462,5.0,2.0,0.11411536,1.0,5.0,7.0
2463,3.0,3.0,0.113856554,4.0,0.0,3.0
2464,6.0,0.0,0.595525,8.0,2.0,5.0
2465,4.0,2.0,0.080858946,4.0,3.0,1.0
2466,2.0,1.0,0.28189158,9.0,0.0,1.0
2467,3.0,3.0,0.44174957,11.0,2.0,2.0
2468,1.0,3.0,0.11302304,6.0,0.0,7.0
2469,3.0,2.0,0.7713289,4.0,2.0,1.0
2470,1.0,1.0,0.7362958,3.0,9.0,3.0
2471,6.0,1.0,0.21740401,5.0,1.0,4.0
2472,4.0,0.0,0.0785625,3.0,3.0,8.0
2473,1.0,0.0,0.5037093,4.0,5.0,1.0
2474,2.0,0.0,0.27184463,7.0,3.0,1.0
2475,2.0,0.0,0.4521079,2.0,5.0,2.0
2476,1.0,2.0,0.050219774,3.0,0.0,1.0
2477,1.0,0.0,0.88844216,6.0,3.0,5.0
2478,0.0,0.0,0.8712368,3.0,2.0,5.0
2479,5.0,0.0,0.91579866,5.0,9.0,3.0
