,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2294,6.0,1.0,0.35687435,6.0,3.0,3.0
2295,5.0,0.0,0.13556945,3.0,1.0,4.0
2296,3.0,2.0,0.8791398,3.0,5.0,2.0
2297,2.0,2.0,0.9773557,7.0,2.0,2.0
2298,4.0,2.0,0.9312812,4.0,4.0,2.0
2299,9.0,0.0,0.085792184,6.0,1.0,7.0
2300,3.0,0.0,0.5398401,4.0,13.0,3.0
2301,3.0,0.0,0.24163377,2.0,3.0,1.0
2302,1.0,3.0,0.31372297,7.0,1.0,0.0
2303,3.0,0.0,0.69337904,6.0,0.0,1.0
2304,4.0,2.0,0.78344727,8.0,0.0,0.0
2305,4.0,2.0,0.18852854,7.0,4.0,1.0
2306,6.0,0.0,0.0058522224,4.0,4.0,5.0
2307,2.0,0.0,0.44520867,0.0,4.0,1.0
2308,7.0,0.0,0.69684553,1.0,1.0,4.0
2309,7.0,2.0,0.040842414,3.0,9.0,7.0
2310,5.0,0.0,0.13611579,3.0,0.0,0.0
2311,7.0,1.0,0.77262974,6.0,7.0,4.0
2312,1.0,0.0,0.96694064,3.0,7.0,1.0
2313,1.0,1.0,0.6219424,6.0,24.0,1.0
2314,4.0,1.0,0.89270055,4.0,2.0,7.0
2315,4.0,1.0,0.71824455,3.0,2.0,1.0
2316,4.0,2.0,0.62540567,5.0,1.0,2.0
2317,2.0,1.0,0.3653344,2.0,0.0,2.0
2318,2.0,0.0,0.0054169893,7.0,2.0,8.0
2319,4.0,2.0,0.63299835,3.0,1.0,6.0
2320,1.0,2.0,0.16261053,3.0,5.0,1.0
2321,2.0,2.0,0.063225985,2.0,5.0,5.0
2322,4.0,0.0,0.41635013,3.0,1.0,0.0
2323,4.0,3.0,0.3088473,3.0,3.0,1.0
2324,1.0,1.0,0.7519783,8.0,1.0,3.0
2325,4.0,0.0,0.57910156,2.0,5.0,1.0
2326,3.0,0.0,0.33847773,4.0,10.0,3.0
2327,0.0,0.0,0.5959985,2.0,3.0,1.0
2328,2.0,2.0,0.020333648,3.0,3.0,5.0
2329,4.0,2.0,0.6417136,4.0,4.0,9.0
2330,3.0,2.0,0.62123823,2.0,4.0,0.0
2331,1.0,0.0,0.5406954,4.0,8.0,1.0
2332,3.0,0.0,0.62444246,3.0,4.0,3.0
2333,7.0,1.0,0.28456557,4.0,5.0,2.0
2334,7.0,0.0,0.5500581,6.0,0.0,3.0
2335,6.0,2.0,0.7476355,3.0,5.0,2.0
2336,2.0,0.0,0.9740752,4.0,7.0,3.0
2337,3.0,2.0,0.69854426,3.0,1.0,7.0
2338,3.0,3.0,0.8203062,4.0,9.0,2.0
2339,2.0,2.0,0.49682093,4.0,1.0,4.0
2340,4.0,0.0,0.7873597,2.0,1.0,4.0
2341,2.0,0.0,0.21374834,4.0,2.0,6.0
2342,0.0,0.0,0.52843285,7.0,6.0,2.0
2343,5.0,2.0,0.18003988,3.0,8.0,1.0
2344,4.0,2.0,0.51219165,3.0,3.0,2.0
2345,5.0,0.0,0.51186943,1.0,12.0,2.0
2346,7.0,1.0,0.74094,2.0,7.0,3.0
2347,2.0,2.0,0.21713161,4.0,4.0,1.0
2348,2.0,2.0,0.8992709,3.0,2.0,1.0
2349,4.0,1.0,0.3626206,4.0,8.0,2.0
2350,2.0,2.0,0.09361744,6.0,5.0,6.0
2351,3.0,2.0,0.11873996,4.0,3.0,3.0
2352,7.0,1.0,0.8196955,4.0,1.0,4.0
2353,5.0,0.0,0.5161495,3.0,0.0,2.0
2354,2.0,3.0,0.94160163,3.0,3.0,4.0
2355,2.0,0.0,0.8676189,3.0,3.0,4.0
2356,6.0,2.0,0.14818573,2.0,6.0,2.0
2357,1.0,2.0,0.16924238,7.0,1.0,4.0
2358,2.0,3.0,0.31620586,4.0,4.0,2.0
2359,0.0,2.0,0.9603627,3.0,2.0,4.0
2360,5.0,0.0,0.9651648,7.0,13.0,3.0
2361,3.0,0.0,0.76086926,2.0,0.0,0.0
2362,3.0,2.0,0.84794855,5.0,2.0,6.0
2363,3.0,0.0,0.1691289,5.0,3.0,7.0
2364,2.0,0.0,0.29811025,1.0,10.0,0.0
2365,7.0,2.0,0.83296764,5.0,5.0,1.0
2366,0.0,1.0,0.995281,5.0,4.0,3.0
2367,3.0,0.0,0.56203353,4.0,4.0,1.0
2368,2.0,0.0,0.84264123,7.0,0.0,6.0
2369,2.0,3.0,0.80939054,7.0,1.0,3.0
2370,7.0,0.0,0.88492274,7.0,8.0,2.0
2371,3.0,1.0,0.54505575,3.0,2.0,3.0
2372,7.0,0.0,0.4347731,1.0,3.0,5.0
2373,9.0,3.0,0.50755763,6.0,2.0,5.0
2374,8.0,1.0,0.5280092,4.0,1.0,1.0
2375,6.0,0.0,0.29714894,2.0,2.0,6.0
2376,3.0,0.0,0.52432775,7.0,6.0,5.0
2377,2.0,1.0,0.48806798,1.0,7.0,8.0
2378,5.0,0.0,0.34981275,6.0,1.0,3.0
2379,0.0,2.0,0.42971206,7.0,14.0,3.0
2380,3.0,0.0,0.54885423,5.0,2.0,4.0
2381,7.0,2.0,0.4115491,4.0,1.0,1.0
2382,6.0,1.0,0.947598,2.0,5.0,1.0
2383,7.0,1.0,0.5567945,4.0,2.0,3.0
2384,3.0,0.0,0.9088204,1.0,2.0,7.0
2385,2.0,0.0,0.49862206,3.0,4.0,9.0
2386,1.0,2.0,0.9350977,4.0,9.0,8.0
2387,2.0,0.0,0.35930836,5.0,4.0,3.0
2388,3.0,0.0,0.06973839,3.0,2.0,3.0
2389,2.0,1.0,0.96796966,1.0,0.0,11.0
2390,4.0,0.0,0.39666724,6.0,7.0,4.0
2391,3.0,1.0,0.23332918,6.0,7.0,5.0
2392,0.0,2.0,0.9078344,4.0,0.0,2.0
2393,2.0,2.0,0.30031908,5.0,4.0,4.0
2394,1.0,0.0,0.3202182,3.0,1.0,4.0
2395,5.0,0.0,0.62128794,8.0,5.0,5.0
2396,2.0,0.0,0.36363935,3.0,5.0,1.0
2397,0.0,2.0,0.81924546,7.0,0.0,2.0
2398,3.0,0.0,0.96853185,4.0,8.0,12.0
2399,6.0,1.0,0.8173995,4.0,1.0,5.0
2400,2.0,0.0,0.085348964,4.0,15.0,5.0
2401,1.0,0.0,0.18639946,7.0,11.0,10.0
2402,3.0,0.0,0.34356105,3.0,5.0,4.0
2403,3.0,0.0,0.10441029,2.0,9.0,0.0
2404,7.0,2.0,0.20365763,2.0,0.0,5.0
2405,3.0,0.0,0.042566538,8.0,3.0,3.0
2406,4.0,1.0,0.6915895,5.0,2.0,1.0
2407,3.0,2.0,0.9020035,5.0,2.0,5.0
2408,3.0,3.0,0.49866247,2.0,8.0,4.0
2409,1.0,0.0,0.57412565,4.0,1.0,4.0
2410,4.0,0.0,0.959553,6.0,7.0,5.0
2411,4.0,0.0,0.5943725,6.0,13.0,3.0
2412,3.0,2.0,0.5140008,2.0,12.0,1.0
2413,2.0,1.0,0.45253778,0.0,2.0,8.0
2414,3.0,0.0,0.062882185,4.0,0.0,2.0
2415,5.0,0.0,0.820971,5.0,2.0,5.0
2416,4.0,2.0,0.0037628412,1.0,7.0,3.0
2417,4.0,2.0,0.4747411,5.0,10.0,5.0
2418,4.0,2.0,0.3382666,2.0,3.0,2.0
2419,2.0,0.0,0.7217927,5.0,1.0,3.0
2420,2.0,1.0,0.27088833,0.0,3.0,2.0
2421,4.0,0.0,0.7900393,4.0,8.0,11.0
2422,1.0,0.0,0.8776934,7.0,7.0,2.0
2423,4.0,1.0,0.29804397,5.0,6.0,5.0
2424,5.0,1.0,0.09633958,3.0,0.0,2.0
2425,0.0,2.0,0.97139084,3.0,4.0,0.0
2426,4.0,2.0,0.7417735,6.0,2.0,3.0
2427,6.0,1.0,0.13611758,2.0,2.0,2.0
2428,5.0,0.0,0.73148847,4.0,5.0,6.0
2429,4.0,0.0,0.7067251,1.0,0.0,0.0
2430,0.0,0.0,0.79151106,6.0,10.0,3.0
2431,4.0,2.0,0.68258536,4.0,6.0,1.0
2432,8.0,2.0,0.08425307,2.0,3.0,9.0
2433,3.0,0.0,0.43184268,4.0,3.0,3.0
2434,2.0,2.0,0.3331703,4.0,1.0,3.0
2435,5.0,0.0,0.4744637,3.0,1.0,2.0
2436,1.0,1.0,0.80976796,5.0,0.0,9.0
2437,4.0,2.0,0.08126235,4.0,5.0,1.0
2438,3.0,0.0,0.10645914,5.0,3.0,3.0
2439,3.0,1.0,0.85168207,2.0,1.0,7.0
2440,2.0,1.0,0.26401615,5.0,4.0,8.0
2441,4.0,0.0,0.8457943,5.0,15.0,4.0
2442,4.0,2.0,0.49342418,5.0,8.0,8.0
2443,3.0,0.0,0.3782543,9.0,1.0,4.0
2444,1.0,2.0,0.24429512,3.0,11.0,5.0
2445,2.0,2.0,0.16181946,3.0,3.0,7.0
2446,3.0,0.0,0.2934798,3.0,6.0,3.0
2447,1.0,1.0,0.32068968,4.0,4.0,3.0
2448,3.0,0.0,0.72631276,4.0,5.0,6.0
2449,5.0,0.0,0.6472795,4.0,1.0,4.0
2450,0.0,2.0,0.0048605204,6.0,2.0,11.0
2451,3.0,0.0,0.96116686,3.0,7.0,5.0
2452,5.0,1.0,0.41745937,4.0,6.0,8.0
2453,2.0,2.0,0.0831064,4.0,1.0,1.0
2454,0.0,2.0,0.26627076,5.0,7.0,7.0
2455,4.0,0.0,0.9118738,3.0,4.0,7.0
2456,7.0,0.0,0.35349226,2.0,3.0,1.0
2457,3.0,2.0,0.21465766,5.0,1.0,3.0
2458,3.0,2.0,0.6698724,6.0,0.0,6.0
2459,3.0,1.0,0.24692762,7.0,3.0,2.0
2460,2.0,0.0,0.16319895,7.0,1.0,1.0
2461,2.0,2.0,0.75274384,4.0,8.0,3.0
2462,2.0,0.0,0.49833155,5.0,6.0,1.0
2463,5.0,0.0,0.100925565,4.0,2.0,4.0
2464,3.0,0.0,0.34617615,4.0,6.0,2.0
2465,0.0,0.0,0.5095197,7.0,2.0,4.0
2466,2.0,1.0,0.5724548,6.0,1.0,5.0
2467,2.0,2.0,0.18152654,2.0,3.0,5.0
2468,6.0,0.0,0.7965902,6.0,5.0,1.0
2469,2.0,0.0,0.40410388,8.0,0.0,6.0
2470,2.0,2.0,0.09136236,6.0,7.0,8.0
2471,3.0,1.0,0.5470457,1.0,2.0,0.0
2472,6.0,0.0,0.16808617,2.0,1.0,1.0
2473,3.0,2.0,0.33369064,6.0,6.0,9.0
2474,3.0,2.0,0.41528344,5.0,7.0,3.0
2475,3.0,0.0,0.09510338,3.0,3.0,9.0
2476,3.0,2.0,0.06996155,2.0,2.0,7.0
2477,3.0,0.0,0.8390374,1.0,3.0,1.0
2478,4.0,2.0,0.50332797,4.0,4.0,7.0
