,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2034,2.0,0.0,0.008305907,10.0,5.0,1.0
2035,2.0,2.0,0.02494657,1.0,3.0,4.0
2036,4.0,0.0,0.3661312,3.0,2.0,2.0
2037,5.0,2.0,0.45234346,7.0,2.0,3.0
2038,5.0,2.0,0.66031075,9.0,0.0,3.0
2039,4.0,0.0,0.49707043,2.0,2.0,5.0
2040,4.0,1.0,0.08887768,5.0,4.0,0.0
2041,4.0,0.0,0.7301551,6.0,6.0,4.0
2042,2.0,1.0,0.9322902,1.0,7.0,2.0
2043,1.0,0.0,0.3868097,5.0,3.0,1.0
2044,2.0,0.0,0.27312744,5.0,4.0,2.0
2045,1.0,0.0,0.44206655,1.0,8.0,3.0
2046,1.0,0.0,0.8649857,9.0,1.0,4.0
2047,1.0,0.0,0.3974378,0.0,2.0,8.0
2048,3.0,1.0,0.6712681,4.0,2.0,4.0
2049,0.0,1.0,0.561792,3.0,1.0,4.0
2050,1.0,2.0,0.3870858,2.0,3.0,4.0
2051,3.0,2.0,0.30996525,5.0,3.0,0.0
2052,2.0,0.0,0.5592978,5.0,2.0,5.0
2053,0.0,0.0,0.99685407,4.0,4.0,4.0
2054,5.0,2.0,0.030980468,4.0,2.0,0.0
2055,2.0,0.0,0.79561687,1.0,0.0,7.0
2056,0.0,1.0,0.80364954,4.0,0.0,4.0
2057,4.0,3.0,0.012908936,0.0,4.0,7.0
2058,7.0,0.0,0.71052134,8.0,8.0,13.0
2059,1.0,0.0,0.74825096,5.0,3.0,3.0
2060,1.0,1.0,0.10700202,2.0,5.0,5.0
2061,4.0,0.0,0.3194437,5.0,12.0,7.0
2062,6.0,2.0,0.6119418,1.0,8.0,3.0
2063,4.0,0.0,0.16287851,3.0,3.0,5.0
2064,1.0,2.0,0.8540617,2.0,1.0,0.0
2065,5.0,2.0,0.14124036,4.0,3.0,4.0
2066,0.0,0.0,0.4270525,10.0,0.0,2.0
2067,4.0,1.0,0.6814933,4.0,3.0,6.0
2068,3.0,0.0,0.40629923,3.0,5.0,0.0
2069,8.0,0.0,0.26480818,2.0,0.0,4.0
2070,7.0,2.0,0.7454351,2.0,6.0,1.0
2071,2.0,0.0,0.8357395,2.0,3.0,7.0
2072,1.0,1.0,0.052109957,3.0,5.0,4.0
2073,3.0,0.0,0.21029508,3.0,1.0,1.0
2074,1.0,1.0,0.56424046,4.0,1.0,6.0
2075,5.0,1.0,0.2266264,2.0,4.0,6.0
2076,3.0,0.0,0.5271996,3.0,11.0,1.0
2077,4.0,0.0,0.88799775,2.0,5.0,2.0
2078,1.0,0.0,0.88291097,4.0,1.0,1.0
2079,3.0,1.0,0.092550874,2.0,5.0,4.0
2080,5.0,1.0,0.72075045,2.0,1.0,0.0
2081,5.0,1.0,0.39269733,6.0,6.0,3.0
2082,5.0,1.0,0.42596698,3.0,4.0,3.0
2083,4.0,1.0,0.4214958,4.0,3.0,7.0
2084,1.0,1.0,0.8418858,3.0,8.0,2.0
2085,3.0,2.0,0.43556356,3.0,3.0,6.0
2086,5.0,0.0,0.18997705,7.0,1.0,4.0
2087,0.0,2.0,0.21432936,1.0,3.0,9.0
2088,1.0,1.0,0.716992,4.0,4.0,5.0
2089,2.0,2.0,0.09980607,4.0,6.0,1.0
2090,1.0,2.0,0.45445538,6.0,2.0,1.0
2091,3.0,1.0,0.44899786,3.0,8.0,1.0
2092,0.0,0.0,0.38900805,4.0,2.0,0.0
2093,3.0,0.0,0.9503257,5.0,1.0,2.0
2094,4.0,0.0,0.41031027,5.0,3.0,5.0
2095,2.0,0.0,0.60397065,6.0,0.0,2.0
2096,5.0,0.0,0.83364904,3.0,14.0,4.0
2097,2.0,0.0,0.47572422,4.0,1.0,2.0
2098,5.0,0.0,0.9120494,5.0,3.0,5.0
2099,4.0,0.0,0.45128036,6.0,3.0,6.0
2100,7.0,3.0,0.09440923,5.0,0.0,3.0
2101,5.0,0.0,0.29478908,7.0,6.0,3.0
2102,2.0,0.0,0.31759274,6.0,6.0,4.0
2103,1.0,2.0,0.7286477,2.0,1.0,2.0
2104,4.0,0.0,0.18161714,5.0,6.0,1.0
2105,3.0,1.0,0.5623609,4.0,15.0,4.0
2106,2.0,0.0,0.77588844,7.0,7.0,7.0
2107,4.0,2.0,0.41461194,6.0,1.0,5.0
2108,4.0,0.0,0.25966883,2.0,1.0,2.0
2109,3.0,1.0,0.051679134,5.0,3.0,1.0
2110,0.0,1.0,0.094769835,4.0,2.0,7.0
2111,5.0,1.0,0.7198485,4.0,3.0,7.0
2112,1.0,1.0,0.75957894,8.0,4.0,7.0
2113,0.0,1.0,0.665542,5.0,1.0,4.0
2114,3.0,1.0,0.09210873,4.0,5.0,5.0
2115,4.0,0.0,0.42104137,4.0,3.0,4.0
2116,6.0,0.0,0.11542165,3.0,9.0,2.0
2117,1.0,2.0,0.7586131,5.0,0.0,3.0
2118,4.0,0.0,0.11487889,6.0,1.0,9.0
2119,4.0,0.0,0.47647405,7.0,6.0,2.0
2120,2.0,3.0,0.59701633,1.0,4.0,1.0
2121,3.0,2.0,0.8466984,6.0,0.0,5.0
2122,2.0,0.0,0.065310836,2.0,1.0,9.0
2123,8.0,0.0,0.4096738,8.0,12.0,2.0
2124,1.0,1.0,0.7512946,6.0,6.0,1.0
2125,4.0,0.0,0.29171622,5.0,4.0,2.0
2126,1.0,2.0,0.49477947,3.0,4.0,3.0
2127,4.0,3.0,0.6016855,2.0,10.0,3.0
2128,1.0,0.0,0.3204006,6.0,4.0,10.0
2129,6.0,0.0,0.9990821,4.0,6.0,2.0
2130,2.0,0.0,0.682413,2.0,22.0,2.0
2131,4.0,2.0,0.79046917,5.0,4.0,3.0
2132,1.0,0.0,0.3019576,2.0,4.0,5.0
2133,3.0,3.0,0.84434915,3.0,0.0,5.0
2134,2.0,2.0,0.8287965,3.0,3.0,6.0
2135,2.0,0.0,0.98716795,4.0,5.0,2.0
2136,0.0,3.0,0.7552718,2.0,0.0,9.0
2137,3.0,0.0,0.42880905,5.0,1.0,6.0
2138,3.0,0.0,0.27241552,9.0,4.0,2.0
2139,2.0,1.0,0.5306951,1.0,1.0,3.0
2140,3.0,0.0,0.20547426,2.0,1.0,1.0
2141,2.0,3.0,0.24103093,5.0,9.0,6.0
2142,1.0,2.0,0.5217135,6.0,2.0,2.0
2143,3.0,0.0,0.10373759,7.0,0.0,1.0
2144,3.0,3.0,0.72040176,2.0,1.0,5.0
2145,5.0,0.0,0.8400637,1.0,2.0,3.0
2146,3.0,3.0,0.9694663,6.0,4.0,0.0
2147,5.0,1.0,0.4571724,2.0,2.0,3.0
2148,7.0,3.0,0.8025861,5.0,10.0,6.0
2149,4.0,0.0,0.48004413,2.0,5.0,0.0
2150,3.0,0.0,0.16000271,5.0,6.0,4.0
2151,1.0,0.0,0.5494305,6.0,0.0,3.0
2152,5.0,0.0,0.39006567,5.0,0.0,3.0
2153,1.0,2.0,0.8466544,5.0,3.0,3.0
2154,2.0,2.0,0.9124187,1.0,0.0,2.0
2155,1.0,0.0,0.46357977,7.0,0.0,5.0
2156,3.0,1.0,0.094628215,2.0,2.0,3.0
2157,5.0,1.0,0.5346048,1.0,2.0,2.0
2158,5.0,0.0,0.22901893,6.0,1.0,0.0
2159,3.0,1.0,0.8038552,4.0,9.0,1.0
2160,0.0,0.0,0.44376945,1.0,9.0,0.0
2161,4.0,0.0,0.4997009,2.0,5.0,4.0
2162,3.0,0.0,0.69581914,1.0,9.0,3.0
2163,2.0,0.0,0.65910554,3.0,0.0,6.0
2164,0.0,0.0,0.31577623,1.0,0.0,6.0
2165,4.0,3.0,0.5399015,4.0,5.0,4.0
2166,6.0,0.0,0.2718736,2.0,2.0,0.0
2167,3.0,0.0,0.26800883,6.0,15.0,5.0
2168,1.0,0.0,0.17402327,7.0,7.0,2.0
2169,3.0,1.0,0.32576346,3.0,0.0,8.0
2170,2.0,2.0,0.48571527,3.0,6.0,3.0
2171,1.0,0.0,0.01476419,4.0,5.0,5.0
2172,5.0,0.0,0.86686397,4.0,13.0,2.0
2173,7.0,0.0,0.31375086,3.0,3.0,1.0
2174,2.0,1.0,0.5516434,3.0,5.0,7.0
2175,4.0,2.0,0.1570121,3.0,3.0,9.0
2176,1.0,0.0,0.7279906,4.0,1.0,5.0
2177,3.0,2.0,0.85040843,6.0,5.0,9.0
2178,5.0,2.0,0.7705169,1.0,1.0,3.0
2179,4.0,0.0,0.90153265,3.0,4.0,3.0
2180,2.0,0.0,0.27216482,5.0,3.0,1.0
2181,4.0,2.0,0.42495537,7.0,11.0,5.0
2182,3.0,2.0,0.89104366,1.0,4.0,5.0
2183,1.0,2.0,0.274418,8.0,2.0,8.0
2184,4.0,0.0,0.47250438,4.0,2.0,2.0
2185,2.0,0.0,0.67282295,4.0,2.0,1.0
2186,3.0,2.0,0.6514764,3.0,4.0,3.0
2187,3.0,0.0,0.76670647,3.0,3.0,4.0
2188,4.0,0.0,0.99475646,2.0,10.0,2.0
2189,1.0,0.0,0.1785779,3.0,7.0,3.0
2190,4.0,3.0,0.127738,5.0,0.0,13.0
2191,3.0,0.0,0.3860098,1.0,8.0,7.0
2192,0.0,1.0,0.13356006,7.0,5.0,4.0
2193,2.0,1.0,0.43941522,5.0,2.0,2.0
2194,4.0,0.0,0.69760597,4.0,6.0,2.0
2195,1.0,0.0,0.04645586,6.0,8.0,6.0
2196,2.0,2.0,0.2138406,5.0,0.0,4.0
2197,0.0,0.0,0.84119046,8.0,1.0,5.0
2198,5.0,1.0,0.67236245,3.0,6.0,1.0
2199,1.0,1.0,0.75198615,7.0,0.0,8.0
2200,3.0,0.0,0.34423125,5.0,2.0,2.0
2201,3.0,1.0,0.122177005,4.0,3.0,2.0
2202,1.0,0.0,0.939628,5.0,6.0,1.0
2203,7.0,1.0,0.4392674,5.0,1.0,6.0
2204,3.0,1.0,0.79405415,2.0,2.0,6.0
2205,3.0,2.0,0.73526585,4.0,19.0,6.0
2206,3.0,0.0,0.8011713,4.0,3.0,2.0
2207,4.0,0.0,0.84698784,2.0,0.0,2.0
2208,2.0,1.0,0.5506346,2.0,7.0,0.0
2209,1.0,2.0,0.043088794,0.0,0.0,1.0
2210,2.0,0.0,0.023529291,5.0,4.0,3.0
2211,3.0,1.0,0.18349648,8.0,4.0,7.0
2212,7.0,0.0,0.61650705,3.0,0.0,1.0
2213,0.0,1.0,0.70084846,2.0,11.0,2.0
2214,4.0,3.0,0.8439431,5.0,2.0,2.0
2215,2.0,2.0,0.33299875,5.0,1.0,1.0
2216,1.0,1.0,0.17069602,1.0,0.0,4.0
2217,3.0,2.0,0.9475945,3.0,8.0,6.0
2218,2.0,0.0,0.16178906,6.0,6.0,6.0
2219,1.0,3.0,0.064190626,4.0,1.0,3.0
2220,3.0,2.0,0.7242497,5.0,3.0,3.0
2221,1.0,2.0,0.8328166,4.0,10.0,5.0
2222,5.0,0.0,0.2747178,7.0,8.0,3.0
2223,3.0,1.0,0.6810806,3.0,4.0,12.0
2224,3.0,0.0,0.14178479,7.0,3.0,4.0
2225,1.0,0.0,0.7234582,4.0,6.0,2.0
2226,3.0,0.0,0.0064520836,6.0,4.0,6.0
2227,0.0,1.0,0.52538586,2.0,7.0,1.0
2228,5.0,0.0,0.06560922,4.0,5.0,4.0
2229,0.0,2.0,0.63898706,2.0,2.0,7.0
2230,3.0,3.0,0.46900797,5.0,1.0,6.0
2231,3.0,2.0,0.72473574,4.0,3.0,3.0
2232,2.0,2.0,0.2551825,5.0,5.0,4.0
2233,2.0,1.0,0.48195934,3.0,1.0,4.0
2234,6.0,0.0,0.7402518,4.0,0.0,4.0
2235,0.0,0.0,0.22506392,3.0,7.0,3.0
2236,1.0,0.0,0.12470293,4.0,2.0,1.0
2237,2.0,2.0,0.3022356,2.0,0.0,1.0
2238,4.0,2.0,0.8652948,6.0,1.0,5.0
2239,2.0,0.0,0.7568728,10.0,3.0,5.0
2240,2.0,0.0,0.34400272,3.0,20.0,2.0
2241,1.0,1.0,0.46862698,3.0,2.0,4.0
2242,1.0,3.0,0.74678946,6.0,2.0,9.0
2243,3.0,0.0,0.8096694,4.0,8.0,1.0
2244,1.0,1.0,0.96786726,5.0,1.0,6.0
2245,3.0,2.0,0.4174391,2.0,1.0,2.0
2246,1.0,2.0,0.16827679,7.0,2.0,10.0
2247,3.0,1.0,0.37044346,1.0,3.0,6.0
2248,1.0,0.0,0.9106535,4.0,1.0,1.0
2249,7.0,0.0,0.009177446,4.0,3.0,13.0
2250,4.0,0.0,0.84198046,4.0,9.0,0.0
2251,1.0,0.0,0.0002220869,7.0,1.0,5.0
2252,3.0,0.0,0.38613498,2.0,3.0,8.0
2253,2.0,0.0,0.15979338,2.0,6.0,4.0
2254,1.0,1.0,0.049454093,4.0,9.0,3.0
2255,0.0,2.0,0.3337351,7.0,1.0,5.0
2256,2.0,0.0,0.12265992,2.0,2.0,5.0
2257,2.0,0.0,0.2563944,5.0,0.0,7.0
2258,0.0,2.0,0.8540182,3.0,4.0,6.0
2259,2.0,0.0,0.060132504,6.0,5.0,0.0
2260,4.0,1.0,0.61230564,6.0,3.0,6.0
2261,7.0,1.0,0.6057048,2.0,8.0,1.0
2262,2.0,0.0,0.6425885,4.0,15.0,6.0
2263,1.0,3.0,0.91021585,6.0,2.0,1.0
2264,8.0,0.0,0.3163203,3.0,1.0,6.0
2265,0.0,2.0,0.7453824,5.0,5.0,7.0
2266,5.0,2.0,0.5976093,1.0,1.0,3.0
2267,3.0,0.0,0.8333808,6.0,6.0,7.0
2268,1.0,3.0,0.48323047,4.0,0.0,3.0
2269,4.0,2.0,0.55634296,6.0,3.0,0.0
2270,5.0,3.0,0.9636041,4.0,1.0,1.0
2271,5.0,0.0,0.35750735,5.0,3.0,3.0
2272,2.0,2.0,0.58313596,3.0,6.0,4.0
2273,3.0,0.0,0.51019347,3.0,3.0,3.0
2274,3.0,3.0,0.22638488,2.0,5.0,6.0
2275,2.0,1.0,0.81854475,3.0,0.0,3.0
2276,3.0,2.0,0.32120192,5.0,6.0,4.0
2277,2.0,2.0,0.4487623,2.0,3.0,3.0
2278,5.0,3.0,0.15801919,8.0,14.0,3.0
2279,4.0,2.0,0.25364017,1.0,0.0,6.0
2280,2.0,1.0,0.3723781,6.0,6.0,3.0
2281,6.0,0.0,0.36145854,0.0,1.0,1.0
2282,3.0,2.0,0.6249026,4.0,5.0,3.0
2283,5.0,2.0,0.25506783,1.0,6.0,2.0
2284,2.0,1.0,0.8626051,5.0,1.0,3.0
2285,1.0,1.0,0.71496975,7.0,8.0,3.0
2286,1.0,3.0,0.99109924,4.0,4.0,2.0
2287,4.0,0.0,0.43088865,5.0,5.0,9.0
2288,2.0,2.0,0.9270079,2.0,1.0,7.0
2289,8.0,2.0,0.8989043,7.0,0.0,5.0
2290,7.0,1.0,0.91419506,4.0,2.0,3.0
2291,3.0,1.0,0.1257987,3.0,19.0,5.0
2292,4.0,2.0,0.29454446,4.0,7.0,2.0
2293,8.0,0.0,0.34868073,2.0,5.0,4.0
2294,4.0,0.0,0.72152483,9.0,4.0,5.0
2295,5.0,2.0,0.06839955,4.0,7.0,6.0
2296,3.0,0.0,0.11634469,3.0,1.0,7.0
2297,2.0,2.0,0.569216,2.0,5.0,3.0
2298,4.0,1.0,0.78053916,8.0,3.0,2.0
2299,3.0,2.0,0.07078016,5.0,5.0,3.0
2300,2.0,2.0,0.7233988,5.0,1.0,1.0
2301,4.0,0.0,0.733286,4.0,0.0,3.0
2302,4.0,3.0,0.949131,5.0,3.0,2.0
2303,3.0,2.0,0.5088507,3.0,13.0,18.0
2304,4.0,0.0,0.31965423,4.0,8.0,3.0
2305,3.0,1.0,0.43422592,6.0,4.0,1.0
2306,7.0,0.0,0.64557505,4.0,1.0,8.0
2307,4.0,2.0,0.57989335,14.0,2.0,2.0
2308,3.0,2.0,0.52201414,2.0,4.0,6.0
2309,3.0,1.0,0.7030232,2.0,5.0,7.0
2310,7.0,3.0,0.2723614,6.0,3.0,3.0
2311,0.0,0.0,0.23071933,6.0,11.0,4.0
2312,4.0,2.0,0.39502847,2.0,8.0,4.0
2313,6.0,3.0,0.5312809,4.0,2.0,9.0
2314,3.0,2.0,0.27055037,3.0,3.0,4.0
2315,3.0,0.0,0.7471491,5.0,2.0,1.0
2316,2.0,0.0,0.3417182,4.0,2.0,1.0
2317,3.0,0.0,0.25911176,3.0,0.0,3.0
2318,2.0,2.0,0.4487934,1.0,7.0,11.0
2319,0.0,2.0,0.54209816,3.0,3.0,4.0
2320,2.0,0.0,0.49781072,2.0,3.0,7.0
2321,2.0,0.0,0.09758365,1.0,3.0,0.0
2322,3.0,1.0,0.038902164,6.0,0.0,5.0
2323,3.0,2.0,0.8134377,5.0,2.0,3.0
2324,3.0,0.0,0.48607147,6.0,5.0,4.0
2325,6.0,0.0,0.34943902,2.0,0.0,6.0
2326,0.0,2.0,0.16659534,1.0,1.0,10.0
2327,4.0,0.0,0.98431337,2.0,9.0,4.0
2328,2.0,0.0,0.9284378,3.0,3.0,1.0
2329,3.0,0.0,0.7784636,3.0,8.0,10.0
2330,4.0,0.0,0.35120535,3.0,1.0,3.0
2331,4.0,0.0,0.7516632,4.0,7.0,4.0
2332,1.0,1.0,0.4197544,4.0,7.0,3.0
2333,0.0,0.0,0.20375311,4.0,1.0,6.0
2334,0.0,3.0,0.9227294,6.0,6.0,4.0
2335,5.0,0.0,0.08179116,2.0,13.0,2.0
2336,4.0,3.0,0.8853625,3.0,5.0,0.0
2337,3.0,2.0,0.5484456,4.0,6.0,7.0
2338,4.0,1.0,0.53518,6.0,1.0,5.0
2339,4.0,0.0,0.025032043,4.0,5.0,3.0
2340,3.0,2.0,0.30928016,3.0,7.0,3.0
2341,0.0,2.0,0.8656384,2.0,1.0,6.0
2342,4.0,2.0,0.5528766,4.0,4.0,3.0
2343,3.0,0.0,0.45597935,3.0,3.0,7.0
2344,5.0,3.0,0.92977667,1.0,3.0,3.0
2345,2.0,1.0,0.0032308102,5.0,6.0,3.0
2346,1.0,2.0,0.3278259,4.0,5.0,1.0
2347,2.0,0.0,0.35626733,2.0,9.0,6.0
2348,3.0,0.0,0.9227911,3.0,1.0,8.0
2349,1.0,0.0,0.2930199,2.0,6.0,2.0
2350,2.0,0.0,0.9390718,1.0,4.0,1.0
2351,4.0,0.0,0.37787652,2.0,3.0,0.0
2352,1.0,1.0,0.05184138,5.0,6.0,5.0
2353,2.0,2.0,0.6787362,8.0,1.0,6.0
2354,0.0,0.0,0.29375875,2.0,0.0,3.0
2355,3.0,1.0,0.62397015,6.0,2.0,7.0
2356,4.0,1.0,0.9976003,3.0,8.0,7.0
2357,1.0,3.0,0.80374336,4.0,5.0,2.0
2358,7.0,0.0,0.24153721,0.0,9.0,7.0
2359,2.0,2.0,0.37071896,5.0,2.0,6.0
2360,4.0,0.0,0.45838666,1.0,2.0,5.0
2361,0.0,0.0,0.028416514,5.0,0.0,4.0
2362,1.0,1.0,0.67566276,3.0,14.0,0.0
2363,6.0,1.0,0.23536313,2.0,0.0,1.0
2364,2.0,2.0,0.6724608,3.0,3.0,7.0
2365,3.0,3.0,0.021749735,3.0,10.0,1.0
2366,2.0,0.0,0.611827,4.0,3.0,4.0
2367,2.0,2.0,0.8328594,5.0,2.0,4.0
2368,0.0,2.0,0.7884302,6.0,1.0,6.0
2369,4.0,2.0,0.5979135,2.0,4.0,1.0
2370,2.0,0.0,0.610706,3.0,6.0,7.0
2371,2.0,1.0,0.96160054,7.0,1.0,7.0
2372,2.0,1.0,0.039005756,5.0,4.0,9.0
2373,1.0,2.0,0.5679591,2.0,7.0,7.0
2374,2.0,2.0,0.36364222,4.0,3.0,0.0
2375,1.0,2.0,0.6037183,2.0,6.0,6.0
2376,0.0,0.0,0.19442618,5.0,3.0,5.0
2377,1.0,2.0,0.8349575,3.0,8.0,1.0
2378,1.0,2.0,0.6945888,6.0,2.0,4.0
2379,3.0,2.0,0.7910956,3.0,3.0,7.0
2380,0.0,0.0,0.10920811,3.0,4.0,10.0
2381,1.0,2.0,0.884217,7.0,2.0,3.0
2382,4.0,0.0,0.4590752,2.0,0.0,4.0
2383,9.0,0.0,0.6984118,2.0,1.0,3.0
2384,1.0,0.0,0.5480089,4.0,5.0,11.0
2385,3.0,1.0,0.032916307,6.0,1.0,4.0
2386,4.0,0.0,0.023360848,4.0,3.0,0.0
2387,4.0,3.0,0.23835766,5.0,4.0,2.0
2388,3.0,0.0,0.5697179,3.0,4.0,1.0
2389,4.0,1.0,0.9911237,4.0,7.0,7.0
2390,3.0,3.0,0.57810116,9.0,6.0,7.0
2391,2.0,0.0,0.18538058,2.0,3.0,7.0
2392,3.0,2.0,0.6935259,0.0,4.0,5.0
2393,6.0,0.0,0.88067436,2.0,5.0,3.0
2394,3.0,1.0,0.5059179,5.0,11.0,1.0
2395,5.0,1.0,0.43622744,5.0,4.0,6.0
2396,3.0,0.0,0.7193459,4.0,2.0,4.0
2397,3.0,3.0,0.1621859,4.0,4.0,4.0
2398,5.0,2.0,0.6217319,4.0,10.0,3.0
2399,4.0,0.0,0.44745827,4.0,2.0,0.0
2400,6.0,1.0,0.5700747,3.0,6.0,2.0
2401,1.0,0.0,0.31938887,6.0,4.0,7.0
2402,0.0,1.0,0.7446017,3.0,3.0,3.0
2403,1.0,3.0,0.92190814,6.0,7.0,1.0
2404,4.0,0.0,0.68723655,2.0,3.0,5.0
2405,4.0,2.0,0.8477627,8.0,0.0,2.0
2406,7.0,2.0,0.32233799,4.0,1.0,3.0
2407,2.0,0.0,0.31828403,4.0,6.0,3.0
2408,1.0,3.0,0.8134906,2.0,1.0,0.0
2409,2.0,1.0,0.93972766,4.0,1.0,9.0
2410,2.0,1.0,0.8834088,1.0,6.0,12.0
2411,4.0,0.0,0.2949134,9.0,2.0,5.0
2412,4.0,2.0,0.9829575,3.0,3.0,3.0
2413,2.0,2.0,0.8674662,3.0,2.0,3.0
2414,1.0,1.0,0.040228605,0.0,1.0,1.0
2415,4.0,0.0,0.46571887,1.0,6.0,5.0
2416,8.0,0.0,0.9610895,3.0,0.0,2.0
2417,5.0,0.0,0.3797952,3.0,1.0,2.0
2418,4.0,2.0,0.25287962,9.0,1.0,2.0
2419,2.0,1.0,0.033035755,8.0,3.0,10.0
2420,5.0,1.0,0.66492367,2.0,0.0,4.0
2421,3.0,0.0,0.3610623,7.0,3.0,6.0
2422,1.0,0.0,0.96794546,4.0,1.0,4.0
2423,1.0,0.0,0.81163514,5.0,11.0,3.0
2424,1.0,0.0,0.27432454,5.0,3.0,4.0
2425,3.0,2.0,0.78060615,6.0,0.0,5.0
2426,3.0,0.0,0.51653147,2.0,1.0,6.0
2427,3.0,0.0,0.27426136,6.0,1.0,2.0
2428,2.0,1.0,0.6900859,2.0,8.0,3.0
2429,1.0,2.0,0.91059124,6.0,7.0,3.0
2430,2.0,1.0,0.71403253,3.0,6.0,6.0
2431,0.0,2.0,0.3650993,3.0,2.0,1.0
2432,6.0,2.0,0.31364703,3.0,5.0,10.0
2433,4.0,1.0,0.90860486,7.0,2.0,1.0
2434,8.0,0.0,0.9873376,7.0,0.0,3.0
2435,3.0,2.0,0.32153368,1.0,0.0,1.0
2436,2.0,2.0,0.37796557,5.0,5.0,3.0
2437,3.0,0.0,0.62676895,3.0,6.0,5.0
2438,4.0,1.0,0.91983473,4.0,3.0,6.0
2439,3.0,0.0,0.4442687,7.0,3.0,0.0
2440,7.0,2.0,0.4458766,3.0,8.0,4.0
2441,3.0,1.0,0.21688128,3.0,1.0,4.0
2442,5.0,2.0,0.7871634,2.0,1.0,7.0
2443,6.0,2.0,0.2225442,8.0,3.0,2.0
2444,1.0,0.0,0.65497184,6.0,0.0,3.0
2445,5.0,0.0,0.1730653,4.0,5.0,4.0
2446,1.0,0.0,0.79299116,9.0,2.0,1.0
2447,6.0,0.0,0.091980815,2.0,9.0,2.0
2448,1.0,0.0,0.9519534,3.0,2.0,1.0
2449,0.0,2.0,0.6826303,5.0,6.0,3.0
2450,3.0,2.0,0.71693385,4.0,4.0,3.0
2451,2.0,0.0,0.78293407,2.0,4.0,5.0
2452,3.0,0.0,0.4614743,6.0,23.0,2.0
2453,2.0,3.0,0.5115521,2.0,2.0,1.0
2454,4.0,2.0,0.1139673,7.0,0.0,1.0
2455,3.0,2.0,0.7161201,1.0,2.0,4.0
2456,2.0,2.0,0.84263813,2.0,15.0,2.0
2457,7.0,0.0,0.86537087,4.0,1.0,1.0
2458,2.0,2.0,0.67013645,6.0,19.0,1.0
2459,9.0,0.0,0.6798872,2.0,0.0,4.0
2460,3.0,2.0,0.28768277,1.0,3.0,3.0
2461,7.0,0.0,0.7237344,3.0,0.0,3.0
2462,3.0,0.0,0.58042693,8.0,16.0,0.0
2463,1.0,0.0,0.76221514,3.0,16.0,1.0
2464,4.0,1.0,0.5309355,9.0,6.0,1.0
2465,1.0,0.0,0.42919397,3.0,3.0,5.0
2466,1.0,0.0,0.26238036,6.0,9.0,3.0
2467,1.0,1.0,0.33343923,2.0,1.0,7.0
2468,2.0,0.0,0.9017173,6.0,2.0,5.0
2469,2.0,2.0,0.3030584,8.0,4.0,7.0
2470,1.0,2.0,0.9116527,3.0,1.0,3.0
2471,2.0,0.0,0.21419549,7.0,17.0,1.0
2472,4.0,0.0,0.26699412,4.0,5.0,2.0
2473,2.0,1.0,0.7122109,5.0,0.0,2.0
2474,4.0,0.0,0.23372924,2.0,3.0,4.0
2475,4.0,1.0,0.5329639,5.0,4.0,4.0
2476,2.0,0.0,0.9204273,3.0,1.0,4.0
2477,2.0,2.0,0.36653578,3.0,8.0,1.0
2478,6.0,2.0,0.9857427,3.0,5.0,3.0
