,years_experience,degree,nr_commits,nr_languages,nr_stars
3646,0.0,2.0,1.0,0.0,9.0
3007,2.0,0.0,24.0,5.0,5.0
3357,1.0,2.0,13.0,2.0,7.0
3721,2.0,0.0,22.0,1.0,1.0
3553,0.0,0.0,7.0,4.0,3.0
3892,0.0,1.0,6.0,4.0,3.0
3468,3.0,0.0,32.0,3.0,5.0
2806,0.0,1.0,0.0,0.0,7.0
3802,0.0,0.0,4.0,1.0,4.0
2602,2.0,0.0,21.0,5.0,4.0
2073,2.0,0.0,25.0,1.0,3.0
3782,2.0,1.0,23.0,2.0,6.0
2237,1.0,0.0,15.0,1.0,5.0
2514,2.0,0.0,24.0,7.0,0.0
3827,3.0,0.0,37.0,1.0,2.0
3149,2.0,0.0,21.0,1.0,3.0
2101,2.0,0.0,22.0,4.0,6.0
2968,0.0,0.0,4.0,1.0,1.0
3080,0.0,2.0,4.0,3.0,2.0
2482,3.0,0.0,32.0,5.0,7.0
2402,2.0,0.0,26.0,0.0,4.0
3317,0.0,1.0,3.0,4.0,1.0
2377,1.0,1.0,18.0,2.0,1.0
2180,4.0,0.0,44.0,8.0,4.0
2474,3.0,0.0,35.0,3.0,4.0
3976,2.0,0.0,24.0,4.0,6.0
2690,1.0,0.0,13.0,1.0,1.0
3799,2.0,0.0,26.0,1.0,3.0
3571,0.0,2.0,2.0,3.0,3.0
3862,0.0,0.0,6.0,3.0,3.0
2510,2.0,0.0,24.0,1.0,8.0
2749,1.0,1.0,13.0,7.0,5.0
3999,0.0,1.0,6.0,6.0,8.0
2014,2.0,1.0,22.0,3.0,3.0
2466,1.0,1.0,10.0,1.0,4.0
2881,3.0,0.0,31.0,2.0,3.0
2745,0.0,2.0,3.0,9.0,5.0
3924,3.0,0.0,33.0,3.0,9.0
3638,1.0,0.0,16.0,8.0,6.0
3268,1.0,0.0,14.0,0.0,0.0
2361,2.0,0.0,23.0,0.0,2.0
2312,3.0,0.0,33.0,0.0,2.0
3215,3.0,0.0,34.0,8.0,2.0
2366,2.0,0.0,27.0,3.0,5.0
2626,1.0,0.0,13.0,0.0,6.0
3493,2.0,0.0,24.0,3.0,5.0
2444,2.0,0.0,21.0,4.0,9.0
2640,4.0,0.0,49.0,6.0,3.0
2150,0.0,1.0,4.0,0.0,6.0
3308,3.0,0.0,31.0,2.0,3.0
2260,1.0,0.0,14.0,7.0,4.0
2967,1.0,0.0,10.0,3.0,3.0
3541,2.0,0.0,26.0,6.0,4.0
3176,1.0,0.0,13.0,2.0,4.0
2414,1.0,0.0,12.0,7.0,5.0
2035,0.0,0.0,4.0,3.0,4.0
2959,2.0,0.0,24.0,3.0,7.0
3724,3.0,0.0,34.0,0.0,0.0
2974,2.0,1.0,23.0,0.0,1.0
2141,0.0,2.0,6.0,2.0,6.0
3520,2.0,1.0,21.0,3.0,1.0
3695,3.0,0.0,31.0,1.0,2.0
3453,2.0,0.0,24.0,3.0,5.0
2540,2.0,0.0,22.0,2.0,3.0
2333,0.0,2.0,5.0,2.0,7.0
3938,2.0,1.0,22.0,2.0,13.0
3296,0.0,2.0,5.0,2.0,3.0
2004,2.0,0.0,25.0,8.0,8.0
3062,0.0,2.0,3.0,7.0,8.0
2945,0.0,1.0,2.0,0.0,7.0
3949,0.0,1.0,6.0,9.0,6.0
2343,1.0,0.0,15.0,8.0,3.0
2733,1.0,0.0,13.0,2.0,3.0
2194,0.0,0.0,8.0,3.0,1.0
3617,2.0,1.0,20.0,6.0,2.0
3432,1.0,1.0,15.0,5.0,8.0
2353,0.0,0.0,5.0,6.0,3.0
3248,2.0,0.0,25.0,0.0,1.0
3033,0.0,1.0,8.0,2.0,7.0
2473,4.0,0.0,43.0,6.0,4.0
2816,1.0,0.0,12.0,11.0,4.0
3285,2.0,0.0,25.0,1.0,1.0
2808,3.0,0.0,32.0,0.0,3.0
2802,1.0,0.0,12.0,4.0,4.0
3370,0.0,0.0,5.0,1.0,2.0
3075,2.0,0.0,26.0,0.0,2.0
2285,2.0,0.0,22.0,1.0,7.0
2159,0.0,2.0,4.0,8.0,3.0
3824,1.0,1.0,10.0,8.0,5.0
2546,2.0,0.0,23.0,1.0,4.0
2239,2.0,2.0,22.0,0.0,2.0
3854,1.0,0.0,14.0,11.0,4.0
2653,1.0,0.0,15.0,3.0,4.0
2096,2.0,0.0,24.0,2.0,2.0
