,years_experience,degree,nr_commits,nr_languages,nr_stars
2174,3.0,0.0,2.0,4.5,6.0
2524,2.0,1.0,5.0,2.5,5.0
3407,3.0,0.0,6.0,4.5,3.0
2722,0.0,0.0,7.0,3.5,2.0
2561,2.0,0.0,3.0,4.5,7.0
2007,1.0,0.0,5.0,5.5,2.0
2960,1.0,0.0,4.0,5.5,2.0
3728,3.0,0.0,9.0,7.5,3.0
3529,2.0,0.0,1.0,11.5,3.0
3062,1.0,2.0,5.0,4.5,1.0
3369,1.0,0.0,5.0,4.5,2.0
3704,2.0,0.0,3.0,4.5,6.0
2512,1.0,1.0,3.0,2.5,5.0
2477,1.0,0.0,7.0,3.5,5.0
2539,3.0,0.0,6.0,2.5,2.0
2988,3.0,0.0,8.0,4.5,1.0
3268,2.0,0.0,5.0,2.5,3.0
2166,1.0,1.0,1.0,6.5,5.0
3556,2.0,0.0,8.0,1.5,1.0
2819,2.0,0.0,8.0,0.5,2.0
2249,2.0,0.0,5.0,5.5,5.0
3406,2.0,0.0,5.0,5.5,4.0
3277,2.0,0.0,7.0,2.5,8.0
3939,1.0,0.0,7.0,2.5,2.0
3478,2.0,0.0,10.0,3.5,3.0
3764,3.0,0.0,7.0,2.5,4.0
3375,2.0,1.0,7.0,4.5,2.0
3838,0.0,0.0,5.0,6.5,5.0
3085,1.0,0.0,3.0,5.5,12.0
2706,2.0,0.0,6.0,1.5,3.0
2864,1.0,0.0,3.0,1.5,3.0
3986,0.0,0.0,7.0,5.5,3.0
2227,1.0,1.0,4.0,1.5,4.0
2670,1.0,0.0,4.0,2.5,8.0
3783,1.0,0.0,4.0,2.5,1.0
3824,2.0,0.0,3.0,11.5,5.0
2974,4.0,0.0,5.0,2.5,5.0
2867,0.0,0.0,7.0,6.5,6.0
3335,1.0,0.0,6.0,9.5,2.0
2888,1.0,0.0,6.0,0.5,3.0
2399,2.0,0.0,5.0,1.5,8.0
3555,1.0,1.0,5.0,2.5,3.0
2388,1.0,1.0,7.0,7.5,2.0
3329,2.0,0.0,6.0,1.5,5.0
2293,2.0,0.0,7.0,3.5,3.0
2209,1.0,0.0,8.0,1.5,0.0
2302,4.0,0.0,3.0,2.5,2.0
3724,0.0,0.0,3.0,2.5,13.0
3032,3.0,0.0,3.0,3.5,2.0
2119,2.0,0.0,6.0,3.5,4.0
2990,3.0,0.0,3.0,2.5,4.0
2065,3.0,0.0,1.0,8.5,1.0
3957,1.0,1.0,4.0,0.5,6.0
2672,1.0,0.0,7.0,10.5,3.0
3163,1.0,2.0,7.0,0.5,8.0
3490,2.0,1.0,8.0,0.5,3.0
3456,3.0,0.0,8.0,3.5,6.0
3861,1.0,0.0,5.0,7.5,4.0
2030,2.0,0.0,5.0,14.5,3.0
2009,2.0,1.0,2.0,1.5,2.0
2600,3.0,0.0,4.0,7.5,2.0
3893,0.0,0.0,6.0,7.5,1.0
3886,2.0,0.0,9.0,2.5,2.0
2531,0.0,1.0,2.0,4.5,4.0
2372,1.0,1.0,4.0,5.5,1.0
3854,1.0,0.0,6.0,4.5,2.0
3177,3.0,0.0,7.0,9.5,7.0
3899,0.0,0.0,5.0,10.5,2.0
3028,1.0,1.0,5.0,1.5,1.0
3468,0.0,1.0,5.0,2.5,10.0
3814,3.0,0.0,5.0,3.5,2.0
2180,1.0,0.0,4.0,4.5,7.0
3237,1.0,0.0,6.0,2.5,5.0
3662,0.0,1.0,4.0,18.5,5.0
3769,0.0,1.0,2.0,6.5,3.0
3544,0.0,0.0,3.0,1.5,6.0
3417,2.0,0.0,5.0,0.5,0.0
3825,3.0,0.0,4.0,7.5,4.0
3013,2.0,0.0,6.0,4.5,5.0
3959,1.0,1.0,7.0,3.5,2.0
3091,3.0,0.0,5.0,2.5,5.0
2861,3.0,0.0,3.0,3.9999547004699707,10.0
3068,3.0,0.0,5.0,5.5,9.0
3283,3.0,0.0,5.0,3.5,5.0
3966,0.0,2.0,2.0,4.5,4.0
3337,1.0,0.0,6.0,1.5,4.0
3750,0.0,2.0,6.0,2.5,9.0
3809,0.0,0.0,7.0,10.5,8.0
2803,2.0,0.0,8.0,7.5,2.0
3267,2.0,0.0,2.0,0.5,4.0
3492,0.0,1.0,5.0,2.5,1.0
3620,0.0,0.0,3.0,5.5,4.0
3653,0.0,2.0,1.0,4.5,2.0
3157,2.0,0.0,3.0,1.5,3.0
2735,2.0,0.0,8.0,4.5,2.0
3737,4.0,0.0,10.0,0.5,6.0
3097,2.0,0.0,1.0,3.5,6.0
2484,2.0,0.0,5.0,15.5,2.0
2669,3.0,0.0,5.0,1.5,8.0
3498,0.0,1.0,4.0,3.5,5.0
2474,2.0,0.0,8.0,3.5,1.0
2341,2.0,0.0,6.0,3.5,1.0
2066,1.0,0.0,6.0,3.5,7.0
2821,3.0,0.0,4.0,1.5,3.0
3384,1.0,0.0,7.0,3.5,0.0
3108,3.0,0.0,5.0,0.5,6.0
2218,3.0,0.0,6.0,0.5,6.0
2493,1.0,0.0,4.0,1.5,1.0
2286,2.0,1.0,4.0,0.5,5.0
3297,2.0,1.0,3.0,4.5,1.0
3041,1.0,1.0,5.0,7.5,6.0
3200,4.0,0.0,5.0,1.5,4.0
2308,1.0,0.0,3.0,8.5,1.0
2872,3.0,0.0,4.0,1.5,6.0
2489,2.0,1.0,6.0,3.5,3.0
3119,1.0,1.0,8.0,2.5,2.0
3685,1.0,1.0,8.0,3.5,1.0
2515,1.0,0.0,4.0,9.5,0.0
3771,0.0,0.0,1.0,5.5,3.0
2161,1.0,1.0,8.0,5.5,2.0
2757,2.0,0.0,10.0,1.5,5.0
2250,3.0,0.0,3.0,8.5,2.0
3443,2.0,0.0,5.0,2.5,3.0
3357,2.0,1.0,5.0,9.5,2.0
3564,3.0,0.0,6.0,0.5,3.0
3767,2.0,0.0,6.0,8.5,1.0
3508,0.0,2.0,3.0,5.5,7.0
3376,3.0,0.0,4.0,2.5,5.0
3841,2.0,0.0,7.0,3.5,2.0
2884,1.0,0.0,4.0,3.5,4.0
3848,3.0,0.0,8.0,2.5,3.0
3438,1.0,1.0,7.0,5.5,5.0
3751,1.0,0.0,2.0,3.5,6.0
3808,2.0,2.0,2.0,3.5,2.0
3928,1.0,0.0,6.0,1.5,3.0
3880,2.0,0.0,7.0,5.5,4.0
3477,2.0,1.0,6.0,5.5,8.0
3326,3.0,0.0,6.0,6.5,3.0
3573,2.0,1.0,4.0,3.5,4.0
2118,1.0,0.0,9.0,4.5,5.0
2246,1.0,0.0,6.0,4.5,4.0
3889,0.0,1.0,3.0,2.5,2.0
3762,3.0,0.0,3.0,0.5,2.0
2345,1.0,1.0,2.0,2.5,3.0
3086,0.0,0.0,5.0,0.5,0.0
3405,2.0,0.0,2.0,1.5,4.0
2393,1.0,0.0,9.0,7.5,3.0
