,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2138,3.0,1.0,0.4701419,3.0,9.0,4.0
2139,3.0,1.0,0.47777438,3.0,3.0,4.0
2140,9.0,3.0,0.07485962,5.0,1.0,2.0
2141,1.0,0.0,0.13016152,4.0,4.0,1.0
2142,2.0,2.0,0.9806825,2.0,1.0,5.0
2143,7.0,1.0,0.3363626,3.0,6.0,2.0
2144,2.0,0.0,0.5232438,3.0,5.0,6.0
2145,1.0,1.0,0.75899756,4.0,1.0,5.0
2146,1.0,2.0,0.1642443,0.0,12.0,1.0
2147,2.0,1.0,0.5720359,3.0,4.0,6.0
2148,1.0,0.0,0.9753938,3.0,5.0,0.0
2149,5.0,2.0,0.0932312,4.0,5.0,0.0
2150,4.0,2.0,0.24000919,6.0,4.0,6.0
2151,1.0,1.0,0.38275373,8.0,4.0,8.0
2152,2.0,1.0,0.65235615,5.0,3.0,1.0
2153,1.0,3.0,0.10929847,0.0,0.0,5.0
2154,2.0,3.0,0.06523728,2.0,2.0,2.0
2155,6.0,0.0,0.71223295,2.0,1.0,6.0
2156,3.0,3.0,0.8662455,4.0,0.0,1.0
2157,2.0,0.0,0.12231517,2.0,4.0,8.0
2158,5.0,1.0,0.5686413,6.0,7.0,6.0
2159,1.0,0.0,0.06614125,5.0,2.0,8.0
2160,3.0,0.0,0.87466466,4.0,7.0,5.0
2161,0.0,0.0,0.071614265,3.0,3.0,7.0
2162,9.0,3.0,0.97196054,1.0,1.0,2.0
2163,2.0,1.0,0.43283856,3.0,1.0,8.0
2164,3.0,0.0,0.15998507,2.0,2.0,1.0
2165,5.0,0.0,0.71565795,7.0,0.0,6.0
2166,4.0,1.0,0.10964346,3.0,0.0,2.0
2167,3.0,0.0,0.93317044,9.0,3.0,4.0
2168,0.0,2.0,0.09124601,6.0,3.0,1.0
2169,2.0,1.0,0.067783475,3.0,3.0,12.0
2170,3.0,1.0,0.32320392,4.0,2.0,3.0
2171,1.0,0.0,0.8422761,5.0,5.0,2.0
2172,4.0,0.0,0.28062856,0.0,6.0,1.0
2173,8.0,0.0,0.3227986,3.0,1.0,5.0
2174,5.0,0.0,0.73909795,7.0,2.0,4.0
2175,3.0,0.0,0.5559393,5.0,2.0,5.0
2176,4.0,1.0,0.6694666,2.0,4.0,1.0
2177,1.0,1.0,0.1488676,6.0,1.0,5.0
2178,2.0,0.0,0.9614769,5.0,2.0,7.0
2179,6.0,2.0,0.6919174,4.0,2.0,2.0
2180,0.0,1.0,0.6149188,2.0,3.0,1.0
2181,1.0,0.0,0.46306396,4.0,3.0,7.0
2182,1.0,3.0,0.66356504,6.0,1.0,2.0
2183,1.0,0.0,0.9075669,3.0,8.0,1.0
2184,2.0,2.0,0.23376548,4.0,5.0,5.0
2185,4.0,1.0,0.34608686,3.0,6.0,2.0
2186,4.0,0.0,0.3412571,2.0,15.0,2.0
2187,1.0,0.0,0.5022422,4.0,3.0,3.0
2188,6.0,3.0,0.38016486,1.0,11.0,1.0
2189,4.0,1.0,0.33811414,3.0,9.0,5.0
2190,3.0,0.0,0.8119583,3.0,7.0,11.0
2191,4.0,1.0,0.21956563,7.0,1.0,4.0
2192,5.0,0.0,0.6065575,2.0,8.0,3.0
2193,6.0,0.0,0.7528994,0.0,7.0,3.0
2194,2.0,2.0,0.46794474,6.0,5.0,3.0
2195,5.0,0.0,0.4320805,1.0,5.0,2.0
2196,1.0,3.0,0.6549307,2.0,5.0,2.0
2197,5.0,2.0,0.184304,5.0,2.0,3.0
2198,3.0,3.0,0.87226355,2.0,3.0,1.0
2199,2.0,1.0,0.8498111,1.0,15.0,1.0
2200,4.0,1.0,0.76829016,1.0,0.0,4.0
2201,1.0,2.0,0.51923144,4.0,1.0,2.0
2202,6.0,0.0,0.4771912,4.0,1.0,7.0
2203,3.0,0.0,0.63343024,4.0,7.0,4.0
2204,4.0,1.0,0.639274,5.0,2.0,2.0
2205,1.0,0.0,0.16889536,3.0,2.0,6.0
2206,2.0,2.0,0.35331523,4.0,2.0,2.0
2207,1.0,1.0,0.07334745,2.0,16.0,7.0
2208,9.0,3.0,0.73899853,8.0,1.0,1.0
2209,1.0,0.0,0.95632863,6.0,3.0,6.0
2210,5.0,1.0,0.35961652,2.0,7.0,6.0
2211,1.0,0.0,0.7321459,2.0,0.0,7.0
2212,2.0,0.0,0.7513914,2.0,5.0,7.0
2213,3.0,0.0,0.47916412,4.0,0.0,4.0
2214,2.0,0.0,0.19002438,4.0,4.0,2.0
2215,5.0,2.0,0.08387065,5.0,2.0,6.0
2216,11.0,0.0,0.29228377,5.0,4.0,6.0
2217,1.0,0.0,0.57673526,4.0,3.0,1.0
2218,7.0,0.0,0.51426995,4.0,4.0,7.0
2219,4.0,0.0,0.89556015,2.0,2.0,5.0
2220,0.0,0.0,0.059452057,5.0,3.0,3.0
2221,0.0,0.0,0.30216563,1.0,0.0,6.0
2222,3.0,1.0,0.83217573,3.0,2.0,8.0
2223,7.0,3.0,0.7987262,7.0,5.0,4.0
2224,2.0,1.0,0.75214374,4.0,2.0,2.0
2225,6.0,2.0,0.26487684,3.0,3.0,1.0
2226,2.0,0.0,0.63305676,6.0,4.0,8.0
2227,3.0,2.0,0.6388589,3.0,1.0,3.0
2228,7.0,0.0,0.4892429,4.0,2.0,4.0
2229,2.0,2.0,0.45231485,4.0,1.0,1.0
2230,2.0,0.0,0.2973802,4.0,0.0,7.0
2231,4.0,1.0,0.0021224022,3.0,2.0,3.0
2232,4.0,0.0,0.008061647,6.0,9.0,6.0
2233,4.0,0.0,0.4809153,5.0,10.0,1.0
2234,1.0,2.0,0.44846857,5.0,1.0,4.0
2235,8.0,0.0,0.3461914,5.0,9.0,2.0
2236,4.0,0.0,0.9074632,4.0,3.0,5.0
2237,6.0,2.0,0.34815633,1.0,0.0,2.0
2238,0.0,1.0,0.37013686,5.0,6.0,1.0
2239,0.0,0.0,0.34429157,2.0,5.0,4.0
2240,1.0,0.0,0.07120788,4.0,8.0,3.0
2241,5.0,2.0,0.10763943,6.0,0.0,3.0
2242,4.0,2.0,0.2861812,4.0,1.0,8.0
2243,3.0,0.0,0.6396725,3.0,9.0,5.0
2244,1.0,3.0,0.5638865,5.0,5.0,7.0
2245,4.0,0.0,0.038185835,3.0,6.0,6.0
2246,4.0,0.0,0.8519473,5.0,4.0,2.0
2247,5.0,0.0,0.67326975,4.0,2.0,4.0
2248,4.0,0.0,0.06295681,9.0,7.0,2.0
2249,1.0,2.0,0.3765453,3.0,8.0,4.0
2250,7.0,1.0,0.6135167,2.0,7.0,3.0
2251,3.0,1.0,0.84685135,3.0,4.0,0.0
2252,1.0,0.0,0.73240256,1.0,4.0,2.0
2253,2.0,1.0,0.84545755,4.0,1.0,1.0
2254,4.0,0.0,0.70053387,3.0,1.0,3.0
2255,3.0,0.0,0.7500955,0.0,0.0,0.0
2256,10.0,2.0,0.107921004,5.0,1.0,5.0
2257,5.0,2.0,0.9799546,2.0,1.0,9.0
2258,3.0,3.0,0.24554479,6.0,7.0,4.0
2259,0.0,0.0,0.27392864,4.0,6.0,3.0
2260,4.0,0.0,0.5904523,5.0,4.0,9.0
2261,2.0,0.0,0.13129306,5.0,8.0,1.0
2262,1.0,2.0,0.06340706,6.0,7.0,12.0
2263,4.0,1.0,0.75846016,2.0,2.0,4.0
2264,3.0,2.0,0.7632263,2.0,3.0,6.0
2265,2.0,0.0,0.18150306,0.0,1.0,8.0
2266,8.0,2.0,0.16523457,3.0,7.0,8.0
2267,4.0,1.0,0.41160405,2.0,3.0,1.0
2268,4.0,2.0,0.6060693,4.0,9.0,7.0
2269,2.0,0.0,0.60238826,4.0,0.0,3.0
2270,1.0,3.0,0.25096476,4.0,21.0,4.0
2271,5.0,0.0,0.123754025,2.0,2.0,3.0
2272,1.0,0.0,0.010653257,5.0,2.0,4.0
2273,0.0,1.0,0.58674324,8.0,2.0,3.0
2274,2.0,0.0,0.40129793,4.0,1.0,2.0
2275,2.0,1.0,0.2123338,6.0,3.0,4.0
2276,4.0,0.0,0.88225317,4.0,5.0,2.0
2277,3.0,1.0,0.4409883,5.0,14.0,1.0
2278,5.0,2.0,0.5142522,2.0,7.0,6.0
2279,2.0,0.0,0.09762752,3.0,9.0,4.0
2280,8.0,1.0,0.83146226,4.0,2.0,7.0
2281,5.0,0.0,0.92810774,5.0,14.0,1.0
2282,0.0,2.0,0.87560284,5.0,6.0,7.0
2283,1.0,0.0,0.21839845,7.0,4.0,1.0
2284,4.0,1.0,0.7981726,1.0,0.0,6.0
2285,1.0,2.0,0.62113833,8.0,3.0,1.0
2286,7.0,2.0,0.36919343,1.0,7.0,3.0
2287,6.0,2.0,0.094525814,1.0,6.0,0.0
2288,3.0,2.0,0.2132585,3.0,3.0,5.0
2289,0.0,0.0,0.7793231,2.0,2.0,3.0
2290,1.0,0.0,0.555447,2.0,1.0,4.0
2291,3.0,2.0,0.33310795,4.0,7.0,2.0
2292,3.0,2.0,0.43446124,2.0,2.0,1.0
2293,1.0,0.0,0.32312202,2.0,10.0,4.0
2294,4.0,2.0,0.18116176,3.0,3.0,6.0
2295,4.0,2.0,0.62276983,5.0,6.0,3.0
2296,0.0,0.0,0.07065177,3.0,5.0,1.0
2297,6.0,2.0,0.8666121,1.0,9.0,2.0
2298,6.0,0.0,0.63239336,9.0,12.0,4.0
2299,3.0,1.0,0.2408005,1.0,0.0,3.0
2300,2.0,1.0,0.5172154,5.0,7.0,6.0
2301,1.0,0.0,0.40947473,1.0,0.0,4.0
2302,5.0,0.0,0.4428333,1.0,5.0,2.0
2303,1.0,3.0,0.6944978,1.0,9.0,5.0
2304,7.0,2.0,0.3408686,6.0,10.0,3.0
2305,2.0,2.0,0.40825748,3.0,2.0,0.0
2306,2.0,0.0,0.5282153,2.0,3.0,4.0
2307,1.0,1.0,0.742946,1.0,11.0,3.0
2308,2.0,0.0,0.73420346,6.0,3.0,7.0
2309,3.0,1.0,0.5341275,0.0,2.0,10.0
2310,3.0,0.0,0.7756331,3.0,9.0,6.0
2311,3.0,3.0,0.57850766,5.0,4.0,12.0
2312,3.0,0.0,0.9406903,3.0,6.0,4.0
2313,8.0,2.0,0.006390333,13.0,4.0,6.0
2314,2.0,0.0,0.6372378,3.0,3.0,2.0
2315,0.0,0.0,0.020659566,13.0,9.0,14.0
2316,2.0,1.0,0.3238542,6.0,12.0,11.0
2317,2.0,2.0,0.92671466,4.0,3.0,4.0
2318,8.0,2.0,0.65368605,5.0,3.0,1.0
2319,8.0,2.0,0.77301645,2.0,7.0,7.0
2320,6.0,0.0,0.7500707,2.0,3.0,3.0
2321,2.0,2.0,0.27681828,5.0,0.0,3.0
2322,2.0,0.0,0.2682382,8.0,3.0,3.0
2323,2.0,0.0,0.16592526,5.0,3.0,1.0
2324,3.0,0.0,0.00018942356,1.0,8.0,0.0
2325,7.0,0.0,0.40750873,2.0,7.0,3.0
2326,2.0,1.0,0.58606553,4.0,0.0,2.0
2327,2.0,2.0,0.022461891,4.0,1.0,2.0
2328,8.0,3.0,0.74571776,4.0,2.0,2.0
2329,4.0,0.0,0.33070815,8.0,1.0,4.0
2330,5.0,0.0,0.31987488,4.0,2.0,0.0
2331,4.0,1.0,0.22025812,8.0,1.0,2.0
2332,3.0,2.0,0.850816,9.0,3.0,7.0
2333,3.0,2.0,0.7699777,3.0,0.0,2.0
2334,2.0,2.0,0.7282047,4.0,5.0,2.0
2335,1.0,1.0,0.10469437,2.0,3.0,2.0
2336,2.0,0.0,0.1362611,2.0,3.0,0.0
2337,8.0,1.0,0.9632336,4.0,2.0,2.0
2338,2.0,2.0,0.792783,3.0,1.0,5.0
2339,0.0,2.0,0.3741026,5.0,8.0,6.0
2340,2.0,2.0,0.39095092,1.0,4.0,2.0
2341,6.0,0.0,0.60588217,0.0,12.0,9.0
2342,6.0,0.0,0.47600627,9.0,6.0,5.0
2343,1.0,0.0,0.80684304,2.0,5.0,1.0
2344,1.0,3.0,0.13092887,3.0,2.0,11.0
2345,0.0,0.0,0.9430033,2.0,5.0,2.0
2346,2.0,1.0,0.70802855,9.0,1.0,6.0
2347,2.0,2.0,0.2061516,1.0,5.0,2.0
2348,5.0,1.0,0.2686715,4.0,2.0,6.0
2349,1.0,0.0,0.10351443,2.0,3.0,3.0
2350,1.0,1.0,0.7548106,6.0,5.0,3.0
2351,4.0,0.0,0.13422394,3.0,2.0,5.0
2352,4.0,0.0,0.76837015,4.0,5.0,3.0
2353,2.0,3.0,0.7882558,3.0,7.0,1.0
2354,3.0,2.0,0.43832445,9.0,7.0,6.0
2355,2.0,1.0,0.929358,0.0,11.0,1.0
2356,2.0,0.0,0.12387943,4.0,2.0,2.0
2357,4.0,0.0,0.3099333,3.0,10.0,3.0
2358,5.0,2.0,0.7646122,4.0,0.0,2.0
2359,4.0,0.0,0.4603176,3.0,5.0,8.0
2360,0.0,0.0,0.84640336,7.0,6.0,6.0
2361,1.0,0.0,0.609172,6.0,0.0,2.0
2362,0.0,3.0,0.20483828,6.0,7.0,6.0
2363,6.0,1.0,5.0902367e-05,3.0,0.0,2.0
2364,3.0,3.0,0.13533604,7.0,0.0,7.0
2365,1.0,1.0,0.9496093,5.0,2.0,1.0
2366,2.0,3.0,0.2457025,4.0,2.0,3.0
2367,1.0,0.0,0.76473844,2.0,0.0,4.0
2368,3.0,1.0,0.8641231,5.0,3.0,2.0
2369,0.0,0.0,0.95649993,5.0,3.0,10.0
2370,2.0,1.0,0.9466679,7.0,1.0,2.0
2371,0.0,2.0,0.16811574,2.0,3.0,7.0
2372,7.0,0.0,0.30322158,6.0,5.0,11.0
2373,2.0,2.0,0.25575554,3.0,0.0,5.0
2374,2.0,2.0,0.17745161,3.0,3.0,1.0
2375,3.0,1.0,0.25356054,4.0,10.0,0.0
2376,3.0,3.0,0.6178417,4.0,3.0,12.0
2377,2.0,2.0,0.096928,6.0,1.0,5.0
2378,4.0,2.0,0.14030421,5.0,0.0,4.0
2379,2.0,2.0,0.19177878,6.0,5.0,4.0
2380,3.0,0.0,0.66696227,3.0,4.0,7.0
2381,4.0,1.0,0.8466158,6.0,5.0,0.0
2382,5.0,2.0,0.6488855,3.0,1.0,1.0
2383,6.0,1.0,0.00037491322,4.0,1.0,1.0
2384,4.0,1.0,0.01257062,3.0,3.0,4.0
2385,0.0,0.0,0.29899848,2.0,3.0,3.0
2386,1.0,2.0,0.9688245,4.0,1.0,5.0
2387,4.0,1.0,0.50470555,4.0,3.0,5.0
2388,5.0,2.0,0.25099313,2.0,2.0,0.0
2389,0.0,1.0,0.82896495,1.0,2.0,1.0
2390,3.0,0.0,0.7096324,2.0,1.0,5.0
2391,2.0,2.0,0.6599802,4.0,4.0,5.0
2392,5.0,0.0,0.9855982,4.0,5.0,1.0
2393,3.0,1.0,0.621385,7.0,0.0,4.0
2394,6.0,3.0,0.24803817,5.0,13.0,1.0
2395,3.0,1.0,0.8283466,4.0,2.0,4.0
2396,4.0,0.0,0.38860965,3.0,3.0,5.0
2397,5.0,2.0,0.728919,2.0,8.0,2.0
2398,4.0,0.0,0.86133564,9.0,3.0,5.0
2399,0.0,1.0,0.67785287,2.0,4.0,7.0
2400,5.0,0.0,0.6986455,3.0,2.0,9.0
2401,0.0,2.0,0.35249698,2.0,5.0,2.0
2402,3.0,3.0,0.28883958,1.0,11.0,9.0
2403,1.0,3.0,0.77753747,10.0,3.0,6.0
2404,2.0,2.0,0.71699953,1.0,11.0,2.0
2405,1.0,2.0,0.36183906,4.0,5.0,4.0
2406,2.0,1.0,0.66941166,3.0,1.0,5.0
2407,3.0,1.0,0.9359734,5.0,0.0,2.0
2408,4.0,2.0,0.2810887,7.0,4.0,1.0
2409,4.0,2.0,0.11187184,0.0,8.0,8.0
2410,4.0,2.0,0.24534237,2.0,2.0,6.0
2411,1.0,1.0,0.70116735,1.0,1.0,5.0
2412,5.0,3.0,0.4376049,3.0,10.0,5.0
2413,1.0,2.0,0.8903403,5.0,1.0,2.0
2414,2.0,0.0,0.47737205,6.0,0.0,4.0
2415,0.0,1.0,0.9200976,10.0,8.0,9.0
2416,3.0,0.0,0.5337312,6.0,11.0,3.0
2417,6.0,2.0,0.055815935,4.0,0.0,3.0
2418,1.0,0.0,0.14065969,5.0,2.0,7.0
2419,4.0,3.0,0.88635445,3.0,3.0,6.0
2420,0.0,0.0,0.044573188,2.0,3.0,2.0
2421,5.0,2.0,0.99488413,3.0,3.0,8.0
2422,2.0,2.0,0.41948617,2.0,2.0,4.0
2423,0.0,2.0,0.07085359,3.0,4.0,0.0
2424,2.0,0.0,0.93137896,4.0,1.0,1.0
2425,4.0,2.0,0.41505682,7.0,7.0,7.0
2426,3.0,1.0,0.7711611,4.0,3.0,8.0
2427,1.0,2.0,0.249022,6.0,4.0,3.0
2428,2.0,2.0,0.6498287,8.0,1.0,5.0
2429,3.0,0.0,0.00233531,2.0,6.0,6.0
2430,5.0,2.0,0.11090696,5.0,2.0,1.0
2431,2.0,0.0,0.5654104,3.0,2.0,2.0
2432,2.0,2.0,0.8851352,8.0,10.0,4.0
2433,2.0,1.0,0.5427606,7.0,1.0,2.0
2434,3.0,0.0,0.01501894,3.0,4.0,7.0
2435,6.0,0.0,0.1102972,6.0,2.0,2.0
2436,2.0,2.0,0.40755594,0.0,6.0,4.0
2437,5.0,2.0,0.8128083,8.0,5.0,3.0
2438,2.0,0.0,0.435578,8.0,2.0,0.0
2439,5.0,0.0,0.7338325,2.0,16.0,7.0
2440,5.0,2.0,0.26294076,3.0,6.0,7.0
2441,0.0,3.0,0.44381225,3.0,2.0,1.0
2442,3.0,1.0,0.85252345,4.0,8.0,11.0
2443,1.0,2.0,0.9140382,4.0,7.0,1.0
2444,2.0,2.0,0.045170903,3.0,6.0,3.0
2445,0.0,1.0,0.7056539,5.0,3.0,2.0
2446,3.0,0.0,0.49933195,4.0,13.0,10.0
2447,1.0,2.0,0.6457788,5.0,1.0,4.0
2448,5.0,1.0,0.5347146,3.0,2.0,4.0
2449,4.0,2.0,0.06418741,3.0,2.0,3.0
2450,3.0,0.0,0.80303025,2.0,8.0,4.0
2451,5.0,1.0,0.5106801,7.0,4.0,6.0
2452,5.0,1.0,0.8132634,4.0,4.0,1.0
2453,4.0,0.0,0.9462099,3.0,2.0,0.0
2454,3.0,0.0,0.64029217,2.0,1.0,7.0
2455,6.0,0.0,0.23934901,3.0,9.0,4.0
2456,10.0,2.0,0.83572245,3.0,2.0,4.0
2457,4.0,0.0,0.83192647,3.0,2.0,6.0
2458,0.0,1.0,0.12810099,3.0,2.0,1.0
2459,5.0,2.0,0.5326216,3.0,2.0,5.0
2460,5.0,0.0,0.12444365,6.0,9.0,6.0
2461,5.0,0.0,0.87368274,6.0,3.0,9.0
2462,3.0,3.0,0.34915042,4.0,2.0,1.0
2463,0.0,3.0,0.7770766,2.0,10.0,0.0
2464,4.0,0.0,0.27887452,6.0,4.0,9.0
2465,1.0,0.0,0.36275506,2.0,8.0,7.0
2466,3.0,0.0,0.7385087,0.0,7.0,4.0
2467,1.0,0.0,0.4318931,4.0,5.0,1.0
2468,4.0,2.0,0.48115242,6.0,7.0,4.0
2469,6.0,0.0,0.12594032,3.0,3.0,3.0
2470,4.0,0.0,0.17311871,4.0,1.0,5.0
2471,2.0,2.0,0.20353794,4.0,4.0,5.0
2472,4.0,1.0,0.42255116,5.0,2.0,1.0
2473,2.0,2.0,0.19097829,6.0,6.0,3.0
2474,3.0,0.0,0.84631395,2.0,4.0,6.0
2475,1.0,3.0,0.98583496,4.0,2.0,2.0
2476,4.0,3.0,0.40384567,1.0,10.0,2.0
2477,6.0,0.0,0.8593788,3.0,14.0,1.0
2478,0.0,2.0,0.55384994,5.0,2.0,0.0
