,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2042,5.0,3.0,0.13952947,1.0,4.0,1.0
2043,2.0,1.0,0.27100575,6.0,5.0,2.0
2044,4.0,1.0,0.2612759,2.0,2.0,6.0
2045,1.0,2.0,0.13705063,4.0,1.0,5.0
2046,4.0,2.0,0.5476166,1.0,8.0,1.0
2047,1.0,2.0,0.63300955,4.0,5.0,5.0
2048,3.0,1.0,0.61720085,3.0,4.0,3.0
2049,1.0,0.0,0.50092447,7.0,4.0,3.0
2050,5.0,3.0,0.3657148,9.0,11.0,3.0
2051,3.0,2.0,0.73062813,8.0,13.0,7.0
2052,4.0,0.0,0.4106959,4.0,3.0,2.0
2053,7.0,0.0,0.220204,3.0,3.0,5.0
2054,3.0,0.0,0.4874469,2.0,6.0,1.0
2055,4.0,0.0,0.62343216,2.0,2.0,5.0
2056,1.0,2.0,0.7075821,2.0,12.0,10.0
2057,4.0,2.0,0.20841777,7.0,5.0,3.0
2058,5.0,1.0,0.19990742,5.0,5.0,4.0
2059,0.0,1.0,0.12827146,6.0,0.0,4.0
2060,2.0,0.0,0.43124175,0.0,7.0,3.0
2061,1.0,2.0,0.010711074,1.0,2.0,2.0
2062,2.0,0.0,0.55043066,3.0,5.0,8.0
2063,1.0,3.0,0.47450316,2.0,0.0,1.0
2064,5.0,2.0,0.65914285,2.0,6.0,6.0
2065,5.0,1.0,0.9767468,4.0,4.0,5.0
2066,3.0,3.0,0.2612599,7.0,1.0,9.0
2067,3.0,3.0,0.63199294,2.0,1.0,5.0
2068,3.0,1.0,0.27756727,1.0,1.0,4.0
2069,4.0,1.0,0.10046923,10.0,6.0,4.0
2070,9.0,1.0,0.72551227,5.0,8.0,2.0
2071,9.0,2.0,0.34037137,3.0,1.0,2.0
2072,0.0,0.0,0.4902084,3.0,1.0,1.0
2073,1.0,0.0,0.6592456,3.0,0.0,5.0
2074,1.0,0.0,0.666476,1.0,7.0,2.0
2075,6.0,3.0,0.27866662,2.0,0.0,5.0
2076,2.0,1.0,0.6598822,5.0,11.0,11.0
2077,3.0,3.0,0.9735241,11.0,2.0,2.0
2078,8.0,1.0,0.2421974,4.0,3.0,2.0
2079,7.0,2.0,0.88996196,5.0,6.0,4.0
2080,5.0,1.0,0.27386773,3.0,4.0,9.0
2081,2.0,0.0,0.25768244,2.0,2.0,3.0
2082,4.0,0.0,0.28099036,3.0,2.0,2.0
2083,2.0,0.0,0.9810387,6.0,7.0,7.0
2084,0.0,3.0,0.011983037,5.0,6.0,4.0
2085,1.0,0.0,0.5321431,9.0,1.0,7.0
2086,3.0,0.0,0.4859377,5.0,7.0,0.0
2087,3.0,2.0,0.02545619,1.0,5.0,3.0
2088,0.0,0.0,0.4708426,6.0,0.0,6.0
2089,9.0,1.0,0.9660044,5.0,5.0,2.0
2090,3.0,2.0,0.30469668,4.0,3.0,2.0
2091,1.0,2.0,0.769222,6.0,9.0,7.0
2092,5.0,2.0,0.026024818,9.0,0.0,2.0
2093,2.0,1.0,0.6958636,2.0,2.0,2.0
2094,2.0,1.0,0.2761383,3.0,7.0,6.0
2095,2.0,0.0,0.3883916,5.0,8.0,0.0
2096,3.0,0.0,0.7176528,6.0,1.0,5.0
2097,4.0,0.0,0.551919,8.0,2.0,4.0
2098,8.0,2.0,0.91500366,1.0,2.0,6.0
2099,2.0,1.0,0.29150546,3.0,1.0,1.0
2100,2.0,1.0,0.35026228,7.0,0.0,1.0
2101,1.0,2.0,0.9831995,9.0,3.0,4.0
2102,3.0,3.0,0.755054,5.0,6.0,2.0
2103,6.0,0.0,0.39535546,1.0,2.0,1.0
2104,3.0,1.0,0.9109926,3.0,3.0,4.0
2105,1.0,1.0,0.90607226,5.0,2.0,3.0
2106,5.0,0.0,0.4690646,2.0,0.0,4.0
2107,4.0,2.0,0.86349404,5.0,0.0,1.0
2108,2.0,2.0,0.018673658,5.0,3.0,5.0
2109,3.0,1.0,0.4498881,4.0,1.0,4.0
2110,2.0,0.0,0.37223935,2.0,3.0,2.0
2111,4.0,1.0,0.23276639,4.0,1.0,4.0
2112,2.0,0.0,0.96543443,5.0,11.0,1.0
2113,0.0,2.0,0.61198497,4.0,2.0,4.0
2114,4.0,2.0,0.5438906,6.0,9.0,3.0
2115,3.0,0.0,0.04342413,0.0,6.0,6.0
2116,3.0,2.0,0.8210081,6.0,3.0,2.0
2117,4.0,2.0,0.53626025,8.0,4.0,1.0
2118,1.0,0.0,0.14791787,4.0,4.0,4.0
2119,0.0,2.0,0.054587364,1.0,0.0,3.0
2120,1.0,0.0,0.50475776,3.0,9.0,2.0
2121,5.0,2.0,0.54280186,5.0,2.0,5.0
2122,3.0,1.0,0.33595943,3.0,4.0,3.0
2123,6.0,2.0,0.27720845,1.0,3.0,6.0
2124,3.0,1.0,0.8232027,3.0,0.0,12.0
2125,1.0,2.0,0.5839505,1.0,3.0,4.0
2126,3.0,1.0,0.21458173,3.0,3.0,1.0
2127,4.0,1.0,0.52005064,6.0,2.0,5.0
2128,1.0,2.0,0.0022494793,2.0,8.0,2.0
2129,1.0,0.0,0.7552241,9.0,3.0,3.0
2130,2.0,0.0,0.44341028,6.0,8.0,8.0
2131,3.0,2.0,0.9943329,5.0,0.0,0.0
2132,2.0,1.0,0.24107945,6.0,2.0,2.0
2133,6.0,2.0,0.04255998,5.0,7.0,6.0
2134,1.0,0.0,0.015416384,6.0,7.0,1.0
2135,1.0,1.0,0.87271047,6.0,3.0,4.0
2136,2.0,2.0,0.7302021,7.0,4.0,4.0
2137,2.0,0.0,0.10673857,8.0,5.0,3.0
2138,4.0,0.0,0.78506434,6.0,3.0,3.0
2139,2.0,2.0,0.10419881,3.0,7.0,2.0
2140,1.0,0.0,0.01279366,8.0,5.0,10.0
2141,2.0,1.0,0.33753705,2.0,1.0,6.0
2142,4.0,2.0,0.3366301,2.0,2.0,4.0
2143,2.0,2.0,0.28124166,5.0,1.0,4.0
2144,2.0,2.0,0.74423575,3.0,0.0,6.0
2145,5.0,0.0,0.06351042,5.0,1.0,5.0
2146,6.0,2.0,0.5301552,8.0,4.0,5.0
2147,3.0,2.0,0.18639064,4.0,1.0,2.0
2148,2.0,2.0,0.45480275,8.0,1.0,4.0
2149,7.0,2.0,0.8059145,6.0,4.0,4.0
2150,2.0,0.0,0.89589894,2.0,4.0,2.0
2151,4.0,0.0,0.61941814,2.0,17.0,3.0
2152,2.0,0.0,0.42665505,3.0,9.0,2.0
2153,3.0,1.0,0.4527508,6.0,0.0,6.0
2154,1.0,1.0,0.067834854,4.0,0.0,1.0
2155,8.0,0.0,0.9171537,2.0,1.0,5.0
2156,4.0,3.0,0.93750226,3.0,9.0,5.0
2157,1.0,2.0,0.58868194,2.0,16.0,2.0
2158,3.0,2.0,0.8820181,3.0,5.0,2.0
2159,1.0,0.0,0.6292397,2.0,11.0,0.0
2160,2.0,0.0,0.05635643,5.0,1.0,6.0
2161,0.0,1.0,0.6598594,0.0,0.0,3.0
2162,4.0,2.0,0.46862817,6.0,18.0,3.0
2163,3.0,2.0,0.6334723,2.0,8.0,2.0
2164,1.0,1.0,0.8843168,5.0,5.0,5.0
2165,0.0,2.0,0.83178973,3.0,9.0,6.0
2166,1.0,0.0,0.33602035,3.0,3.0,4.0
2167,2.0,0.0,0.9277483,2.0,1.0,1.0
2168,6.0,3.0,0.39682853,3.0,3.0,7.0
2169,5.0,3.0,0.7925278,2.0,4.0,2.0
2170,2.0,2.0,0.5113381,5.0,12.0,4.0
2171,5.0,1.0,0.98015606,1.0,1.0,1.0
2172,1.0,0.0,0.5494486,7.0,10.0,2.0
2173,0.0,0.0,0.32265615,6.0,0.0,3.0
2174,1.0,2.0,0.22481608,3.0,2.0,1.0
2175,3.0,3.0,0.08542216,7.0,0.0,9.0
2176,8.0,3.0,0.15772712,5.0,2.0,1.0
2177,5.0,0.0,0.4806534,2.0,5.0,1.0
2178,3.0,2.0,0.24007261,2.0,0.0,0.0
2179,4.0,1.0,0.64642584,4.0,3.0,1.0
2180,4.0,1.0,0.048638463,3.0,0.0,6.0
2181,2.0,0.0,0.17222345,1.0,4.0,3.0
2182,6.0,2.0,0.32828176,5.0,8.0,4.0
2183,1.0,0.0,0.53154814,7.0,3.0,3.0
2184,3.0,2.0,0.3799876,6.0,11.0,5.0
2185,7.0,1.0,0.56894577,1.0,1.0,2.0
2186,4.0,0.0,0.6733215,3.0,4.0,0.0
2187,3.0,0.0,0.7162405,4.0,4.0,10.0
2188,3.0,0.0,0.019409418,5.0,6.0,2.0
2189,1.0,1.0,0.81665075,4.0,17.0,5.0
2190,3.0,0.0,0.8648201,5.0,1.0,3.0
2191,4.0,2.0,0.36674,3.0,10.0,8.0
2192,1.0,2.0,0.9759985,4.0,4.0,3.0
2193,3.0,3.0,0.13051331,2.0,2.0,1.0
2194,1.0,2.0,0.2717477,2.0,2.0,8.0
2195,6.0,0.0,0.9809606,5.0,0.0,1.0
2196,3.0,0.0,0.24958456,4.0,2.0,3.0
2197,5.0,1.0,0.38214684,3.0,0.0,1.0
2198,1.0,2.0,0.5196229,3.0,5.0,3.0
2199,2.0,3.0,0.80883527,2.0,6.0,5.0
2200,3.0,2.0,0.4082744,4.0,13.0,6.0
2201,3.0,1.0,0.17517042,7.0,2.0,5.0
2202,4.0,2.0,0.76531696,7.0,8.0,4.0
2203,3.0,0.0,0.17823195,3.0,0.0,6.0
2204,0.0,1.0,0.600628,2.0,5.0,2.0
2205,4.0,2.0,0.9748051,1.0,1.0,8.0
2206,3.0,0.0,0.2957244,4.0,4.0,3.0
2207,0.0,3.0,0.21465492,1.0,1.0,7.0
2208,4.0,3.0,0.54746246,2.0,3.0,2.0
2209,0.0,1.0,0.053783298,7.0,9.0,3.0
2210,2.0,2.0,0.5774945,3.0,4.0,3.0
2211,3.0,0.0,0.3809346,1.0,0.0,16.0
2212,1.0,1.0,0.79811585,5.0,4.0,2.0
2213,2.0,2.0,0.9273361,3.0,2.0,1.0
2214,5.0,2.0,0.28461337,3.0,5.0,2.0
2215,3.0,3.0,0.34741044,2.0,5.0,6.0
2216,5.0,1.0,0.40129173,3.0,5.0,0.0
2217,0.0,3.0,0.6121371,3.0,1.0,4.0
2218,1.0,3.0,0.102677345,6.0,6.0,4.0
2219,5.0,0.0,0.49673808,5.0,4.0,1.0
2220,4.0,3.0,0.35932326,4.0,1.0,3.0
2221,0.0,0.0,0.13276684,6.0,0.0,6.0
2222,3.0,1.0,0.9655191,3.0,4.0,3.0
2223,3.0,1.0,0.8456408,4.0,0.0,1.0
2224,1.0,0.0,0.9158429,0.0,4.0,1.0
2225,2.0,2.0,0.078782916,8.0,8.0,3.0
2226,3.0,0.0,0.140028,5.0,1.0,2.0
2227,1.0,2.0,0.19773829,2.0,4.0,1.0
2228,6.0,0.0,0.65042317,2.0,13.0,7.0
2229,3.0,0.0,0.9393389,3.0,7.0,2.0
2230,1.0,3.0,0.3099333,6.0,17.0,4.0
2231,5.0,0.0,0.98070824,5.0,4.0,1.0
2232,3.0,2.0,0.6067617,5.0,1.0,5.0
2233,1.0,0.0,0.8733349,2.0,7.0,5.0
2234,6.0,2.0,0.675467,2.0,1.0,4.0
2235,4.0,0.0,0.00066399574,2.0,5.0,4.0
2236,2.0,0.0,0.3575498,4.0,2.0,6.0
2237,2.0,2.0,0.31883764,3.0,5.0,1.0
2238,3.0,0.0,0.3707521,5.0,4.0,7.0
2239,2.0,0.0,0.42590213,6.0,3.0,8.0
2240,4.0,2.0,0.4178126,3.0,2.0,3.0
2241,2.0,0.0,0.9500625,3.0,6.0,3.0
2242,0.0,1.0,0.42694604,2.0,0.0,5.0
2243,2.0,2.0,0.6205535,0.0,4.0,4.0
2244,2.0,1.0,0.024941921,2.0,6.0,3.0
2245,4.0,0.0,0.006194949,5.0,6.0,3.0
2246,1.0,2.0,0.9236343,4.0,0.0,3.0
2247,3.0,0.0,0.69098496,2.0,3.0,2.0
2248,2.0,2.0,0.87061775,4.0,2.0,8.0
2249,2.0,0.0,0.10379982,6.0,3.0,4.0
2250,2.0,3.0,0.2494669,4.0,2.0,7.0
2251,5.0,0.0,0.94529045,5.0,6.0,0.0
2252,4.0,0.0,0.8863543,2.0,0.0,2.0
2253,4.0,0.0,0.5009607,4.0,2.0,6.0
2254,2.0,1.0,0.005351782,1.0,5.0,9.0
2255,4.0,2.0,0.48856533,7.0,2.0,4.0
2256,3.0,2.0,0.17778039,3.0,3.0,3.0
2257,3.0,0.0,0.042958617,5.0,2.0,1.0
2258,0.0,2.0,0.9893267,5.0,5.0,8.0
2259,8.0,0.0,0.3948214,3.0,3.0,1.0
2260,4.0,0.0,0.103817225,2.0,10.0,7.0
2261,5.0,0.0,0.40215254,5.0,1.0,8.0
2262,4.0,1.0,0.96373105,3.0,4.0,3.0
2263,2.0,0.0,0.4324534,6.0,2.0,0.0
2264,4.0,0.0,0.8652959,0.0,0.0,6.0
2265,1.0,0.0,0.82670856,4.0,5.0,1.0
2266,4.0,1.0,0.952454,4.0,1.0,9.0
2267,2.0,0.0,0.034124613,7.0,7.0,5.0
2268,1.0,1.0,0.2774676,5.0,9.0,3.0
2269,2.0,3.0,0.9058082,2.0,8.0,2.0
2270,7.0,0.0,0.20564985,5.0,13.0,6.0
2271,5.0,2.0,0.454162,3.0,4.0,2.0
2272,3.0,3.0,0.40265703,5.0,7.0,2.0
2273,4.0,1.0,0.2969532,9.0,5.0,2.0
2274,6.0,1.0,0.25391185,0.0,8.0,3.0
2275,3.0,1.0,0.5727159,2.0,2.0,6.0
2276,6.0,0.0,0.6125803,6.0,10.0,4.0
2277,3.0,0.0,0.05428028,5.0,0.0,11.0
2278,2.0,0.0,0.055071235,5.0,4.0,1.0
2279,0.0,1.0,0.21661139,7.0,6.0,7.0
2280,5.0,0.0,0.7627728,2.0,7.0,5.0
2281,0.0,1.0,0.041024327,3.0,5.0,2.0
2282,1.0,1.0,0.26343262,5.0,1.0,4.0
2283,4.0,2.0,0.20140088,7.0,6.0,2.0
2284,1.0,0.0,0.48758006,10.0,5.0,4.0
2285,0.0,0.0,0.90016913,2.0,8.0,2.0
2286,7.0,2.0,0.6130475,4.0,4.0,1.0
2287,5.0,2.0,0.3491515,0.0,2.0,6.0
2288,1.0,0.0,0.25695145,0.0,1.0,3.0
2289,2.0,0.0,0.91283846,4.0,3.0,0.0
2290,4.0,1.0,0.20778584,3.0,1.0,4.0
2291,1.0,0.0,0.25716949,6.0,4.0,5.0
2292,3.0,0.0,0.4969772,6.0,2.0,8.0
2293,1.0,0.0,0.5055113,3.0,2.0,11.0
2294,5.0,2.0,0.9269308,4.0,8.0,1.0
2295,6.0,0.0,0.0099669695,3.0,1.0,4.0
2296,7.0,3.0,0.5730964,3.0,8.0,7.0
2297,3.0,2.0,0.5527017,10.0,9.0,3.0
2298,6.0,0.0,0.3935063,1.0,3.0,3.0
2299,3.0,0.0,0.1474595,2.0,0.0,2.0
2300,5.0,2.0,0.12160659,2.0,7.0,3.0
2301,1.0,2.0,0.7938585,0.0,4.0,9.0
2302,5.0,0.0,0.8723376,3.0,1.0,4.0
2303,1.0,0.0,0.74900806,1.0,9.0,1.0
2304,3.0,0.0,0.6687064,2.0,2.0,4.0
2305,1.0,0.0,0.69865584,7.0,3.0,5.0
2306,3.0,3.0,0.8373052,2.0,1.0,3.0
2307,1.0,0.0,0.35368848,5.0,5.0,5.0
2308,5.0,1.0,0.46950388,2.0,0.0,1.0
2309,1.0,3.0,0.5779581,2.0,1.0,1.0
2310,11.0,0.0,0.86387396,7.0,6.0,9.0
2311,3.0,1.0,0.68280375,2.0,2.0,5.0
2312,11.0,2.0,0.34715915,8.0,4.0,2.0
2313,1.0,0.0,0.23264277,3.0,1.0,2.0
2314,5.0,0.0,0.16019475,5.0,1.0,7.0
2315,5.0,0.0,0.88948226,4.0,3.0,6.0
2316,0.0,0.0,0.3386656,3.0,3.0,8.0
2317,6.0,1.0,0.1429478,4.0,14.0,6.0
2318,0.0,0.0,0.6781212,5.0,10.0,5.0
2319,7.0,1.0,0.371392,5.0,1.0,0.0
2320,1.0,2.0,0.28055835,4.0,7.0,1.0
2321,4.0,1.0,0.53814864,7.0,3.0,1.0
2322,1.0,0.0,0.31313443,4.0,1.0,0.0
2323,0.0,0.0,0.25166845,3.0,7.0,8.0
2324,3.0,1.0,0.47736013,8.0,3.0,1.0
2325,2.0,0.0,0.3262118,1.0,5.0,4.0
2326,3.0,1.0,0.4088633,1.0,1.0,8.0
2327,0.0,0.0,0.88050747,5.0,9.0,8.0
2328,3.0,2.0,0.37399757,4.0,2.0,5.0
2329,1.0,2.0,0.36773872,2.0,9.0,4.0
2330,6.0,2.0,0.38373256,6.0,1.0,4.0
2331,0.0,0.0,0.8631041,4.0,2.0,4.0
2332,3.0,3.0,0.8470094,3.0,6.0,1.0
2333,3.0,2.0,0.1510086,1.0,0.0,5.0
2334,3.0,0.0,0.96903455,5.0,11.0,2.0
2335,2.0,0.0,0.1056931,3.0,2.0,3.0
2336,2.0,0.0,0.9378567,5.0,1.0,3.0
2337,1.0,1.0,0.0040456057,4.0,3.0,3.0
2338,3.0,2.0,0.71903765,2.0,1.0,8.0
2339,3.0,1.0,0.9893943,6.0,3.0,4.0
2340,2.0,2.0,0.6353389,6.0,6.0,1.0
2341,5.0,0.0,0.10271335,6.0,4.0,16.0
2342,6.0,0.0,0.99709904,3.0,3.0,10.0
2343,1.0,1.0,0.1343379,4.0,2.0,1.0
2344,4.0,0.0,0.8872415,1.0,5.0,6.0
2345,3.0,0.0,0.88764703,2.0,2.0,0.0
2346,5.0,1.0,0.5086943,4.0,2.0,0.0
2347,2.0,3.0,0.71698153,2.0,5.0,1.0
2348,5.0,1.0,0.003962755,5.0,3.0,0.0
2349,3.0,0.0,0.6612139,3.0,4.0,1.0
2350,3.0,1.0,0.4173944,4.0,3.0,6.0
2351,5.0,1.0,0.71311903,4.0,2.0,0.0
2352,2.0,0.0,0.5911468,3.0,5.0,7.0
2353,1.0,2.0,0.9175402,4.0,3.0,6.0
2354,6.0,0.0,0.19733799,6.0,5.0,3.0
2355,3.0,2.0,0.45184314,4.0,7.0,15.0
2356,2.0,1.0,0.7216549,2.0,4.0,4.0
2357,6.0,1.0,0.46205175,4.0,1.0,1.0
2358,3.0,3.0,0.94528484,4.0,1.0,4.0
2359,2.0,0.0,0.5483055,5.0,4.0,4.0
2360,4.0,0.0,0.66521156,5.0,7.0,4.0
2361,3.0,1.0,0.61513567,2.0,3.0,0.0
2362,1.0,1.0,0.53899,6.0,3.0,6.0
2363,4.0,1.0,0.1762985,7.0,2.0,9.0
2364,3.0,2.0,0.8775786,5.0,12.0,2.0
2365,1.0,0.0,0.31395125,2.0,0.0,4.0
2366,10.0,1.0,0.11586726,6.0,0.0,0.0
2367,6.0,0.0,0.5343425,5.0,6.0,6.0
2368,1.0,0.0,0.76434696,6.0,1.0,6.0
2369,8.0,0.0,0.327698,1.0,7.0,12.0
2370,1.0,0.0,0.22661376,1.0,2.0,5.0
2371,2.0,2.0,0.074282765,1.0,3.0,5.0
2372,3.0,2.0,0.38906777,5.0,4.0,6.0
2373,2.0,1.0,0.98900366,2.0,1.0,10.0
2374,5.0,1.0,0.30664647,2.0,3.0,3.0
2375,3.0,0.0,0.22299016,3.0,4.0,2.0
2376,7.0,0.0,0.28620124,1.0,2.0,2.0
2377,3.0,0.0,0.8100338,1.0,1.0,3.0
2378,2.0,1.0,0.10014343,6.0,1.0,2.0
2379,2.0,2.0,0.08710158,1.0,3.0,1.0
2380,1.0,0.0,0.5349984,2.0,1.0,6.0
2381,1.0,3.0,0.22693133,3.0,3.0,8.0
2382,5.0,0.0,0.8020934,6.0,7.0,9.0
2383,5.0,0.0,0.46673155,2.0,2.0,2.0
2384,6.0,1.0,0.6267302,7.0,7.0,12.0
2385,1.0,2.0,0.6283338,6.0,4.0,1.0
2386,7.0,2.0,0.18827415,7.0,5.0,1.0
2387,1.0,1.0,0.5813894,3.0,3.0,2.0
2388,7.0,0.0,0.7188709,3.0,2.0,2.0
2389,4.0,0.0,0.8238665,3.0,4.0,1.0
2390,4.0,2.0,0.77104473,5.0,1.0,2.0
2391,5.0,1.0,0.77221775,2.0,11.0,1.0
2392,2.0,0.0,0.5883211,5.0,3.0,2.0
2393,1.0,1.0,0.072779894,2.0,7.0,5.0
2394,10.0,1.0,0.10810244,4.0,7.0,4.0
2395,0.0,1.0,0.72064245,5.0,2.0,6.0
2396,6.0,0.0,0.5908662,8.0,12.0,5.0
2397,3.0,0.0,0.35899973,8.0,1.0,8.0
2398,0.0,1.0,0.024782062,5.0,6.0,7.0
2399,3.0,1.0,0.9324529,2.0,2.0,2.0
2400,3.0,2.0,0.90082705,1.0,1.0,5.0
2401,4.0,2.0,0.6091833,3.0,9.0,7.0
2402,2.0,2.0,0.5409777,2.0,3.0,3.0
2403,3.0,2.0,0.6440772,2.0,1.0,5.0
2404,2.0,0.0,0.8326273,5.0,0.0,7.0
2405,5.0,0.0,0.37608528,2.0,0.0,9.0
2406,5.0,1.0,0.44916534,3.0,4.0,3.0
2407,2.0,0.0,0.20115805,2.0,5.0,2.0
2408,6.0,1.0,0.031422853,2.0,7.0,4.0
2409,5.0,2.0,0.029990792,2.0,0.0,2.0
2410,1.0,0.0,0.9803021,3.0,0.0,4.0
2411,2.0,2.0,0.46030676,8.0,5.0,5.0
2412,4.0,0.0,0.62152874,1.0,2.0,2.0
2413,7.0,2.0,0.9060297,4.0,2.0,1.0
2414,4.0,1.0,0.06848776,3.0,4.0,7.0
2415,3.0,0.0,0.03480506,5.0,1.0,1.0
2416,2.0,3.0,0.8144156,4.0,0.0,6.0
2417,3.0,0.0,0.8207964,2.0,5.0,5.0
2418,3.0,0.0,0.07728386,3.0,4.0,4.0
2419,3.0,2.0,0.9192977,6.0,13.0,3.0
2420,3.0,3.0,0.97714365,1.0,10.0,3.0
2421,2.0,0.0,0.041393638,6.0,7.0,4.0
2422,0.0,1.0,0.28012586,2.0,0.0,2.0
2423,5.0,2.0,0.6863265,5.0,3.0,4.0
2424,0.0,1.0,0.6339619,1.0,2.0,4.0
2425,2.0,2.0,0.5081835,3.0,0.0,8.0
2426,3.0,2.0,0.04679358,7.0,7.0,9.0
2427,1.0,2.0,0.5778866,4.0,0.0,3.0
2428,4.0,1.0,0.5910578,3.0,1.0,1.0
2429,3.0,1.0,0.26272166,3.0,3.0,2.0
2430,8.0,1.0,0.13595021,2.0,5.0,3.0
2431,3.0,0.0,0.75018287,6.0,2.0,9.0
2432,1.0,2.0,0.052277565,5.0,9.0,4.0
2433,1.0,0.0,0.024693131,6.0,5.0,1.0
2434,6.0,2.0,0.96603036,4.0,1.0,1.0
2435,4.0,0.0,0.875999,5.0,10.0,4.0
2436,1.0,3.0,0.5940527,5.0,1.0,9.0
2437,4.0,0.0,0.3821553,4.0,10.0,1.0
2438,2.0,0.0,0.67204523,1.0,8.0,2.0
2439,0.0,2.0,0.38144588,6.0,2.0,4.0
2440,4.0,0.0,0.492707,7.0,3.0,4.0
2441,1.0,2.0,0.18922734,1.0,10.0,9.0
2442,4.0,0.0,0.2716117,2.0,2.0,1.0
2443,4.0,0.0,0.6152364,4.0,2.0,7.0
2444,2.0,2.0,0.082279325,10.0,3.0,5.0
2445,4.0,1.0,0.18362069,5.0,4.0,1.0
2446,1.0,1.0,0.97317064,4.0,6.0,1.0
2447,0.0,0.0,0.45563674,3.0,2.0,3.0
2448,1.0,0.0,0.23031044,6.0,14.0,3.0
2449,2.0,1.0,0.533308,3.0,0.0,6.0
2450,1.0,1.0,0.742072,5.0,1.0,3.0
2451,3.0,0.0,0.216851,7.0,4.0,3.0
2452,2.0,0.0,0.5730766,2.0,3.0,0.0
2453,3.0,1.0,0.88898575,3.0,2.0,5.0
2454,1.0,2.0,0.50642335,7.0,1.0,4.0
2455,4.0,1.0,0.28340364,4.0,9.0,6.0
2456,4.0,0.0,0.5164182,6.0,2.0,1.0
2457,7.0,1.0,0.81759167,5.0,5.0,4.0
2458,3.0,2.0,0.6190492,4.0,6.0,0.0
2459,1.0,0.0,0.58523357,2.0,0.0,3.0
2460,6.0,1.0,0.2979349,4.0,3.0,4.0
2461,2.0,0.0,0.12396419,1.0,4.0,5.0
2462,0.0,0.0,0.34811056,6.0,1.0,1.0
2463,4.0,3.0,0.055780888,8.0,17.0,2.0
2464,6.0,2.0,0.9012482,1.0,3.0,1.0
2465,2.0,2.0,0.90543187,3.0,3.0,0.0
2466,3.0,2.0,0.8078414,3.0,4.0,5.0
2467,3.0,0.0,0.85937536,4.0,5.0,3.0
2468,2.0,0.0,0.32589817,2.0,3.0,6.0
2469,1.0,2.0,0.9009596,4.0,0.0,4.0
2470,2.0,0.0,0.07835603,5.0,5.0,1.0
2471,6.0,3.0,0.56671786,7.0,1.0,1.0
2472,4.0,0.0,0.03241241,3.0,5.0,2.0
2473,4.0,0.0,0.3583752,5.0,1.0,2.0
2474,6.0,2.0,0.95762396,6.0,17.0,4.0
2475,0.0,0.0,0.7542732,5.0,7.0,1.0
2476,3.0,3.0,0.6884453,2.0,4.0,5.0
2477,3.0,2.0,0.46703672,5.0,1.0,7.0
2478,3.0,1.0,0.9383923,4.0,4.0,0.0
2479,2.0,3.0,0.48952293,2.0,1.0,4.0
