,years_experience,degree,nr_commits,nr_languages,nr_stars
2354,0.0,0.0,3.0,3.0,3.0
2371,0.0,0.0,0.0,5.0,0.0
2255,1.0,0.0,11.0,0.0,1.0
2927,2.0,1.0,25.0,6.0,5.0
2089,0.0,0.0,9.0,3.0,6.0
2167,1.0,0.0,13.0,4.0,6.0
2391,2.0,0.0,23.0,6.0,2.0
3760,1.0,1.0,12.0,5.0,3.0
2623,1.0,0.0,15.0,1.0,6.0
2426,1.0,1.0,15.0,5.0,3.0
3107,4.0,0.0,42.0,2.0,5.0
3319,3.0,0.0,34.0,2.0,5.0
2767,3.0,0.0,34.0,3.0,2.0
3588,2.0,0.0,28.0,1.0,3.0
3571,3.0,0.0,32.0,2.0,3.0
3118,2.0,0.0,27.0,3.0,3.0
2907,3.0,0.0,35.0,6.0,4.0
3821,1.0,0.0,13.0,1.0,1.0
2202,1.0,1.0,14.0,1.0,5.0
2997,1.0,0.0,12.0,8.0,6.0
2337,1.0,1.0,11.0,2.0,5.0
3573,1.0,0.0,16.0,1.0,4.0
3625,0.0,0.0,1.0,2.0,2.0
3809,1.0,1.0,14.0,2.0,6.0
2591,2.0,0.0,22.0,1.0,6.0
3522,2.0,1.0,26.0,4.0,6.0
3942,3.0,0.0,33.0,2.0,1.0
2579,1.0,0.0,19.0,0.0,3.0
3539,1.0,1.0,15.0,3.0,6.0
2422,1.0,1.0,16.0,1.0,3.0
2403,1.0,1.0,12.0,4.0,2.0
3718,1.0,1.0,12.0,0.0,2.0
2048,3.0,0.0,34.0,2.0,1.0
2663,1.0,2.0,14.0,1.0,5.0
2508,2.0,2.0,22.0,1.0,2.0
3655,1.0,2.0,12.0,6.0,8.0
2160,3.0,0.0,33.0,3.0,4.0
