,u_x1,u_x2,u_x3,u_x4,u_y
2125,0.73868823,1.1388633,0.05993187,-0.03482508,0.0941695
2126,0.5327475,1.4469234,-0.06717953,0.11487532,0.3097031
2127,0.590855,-0.53591174,0.03564177,-0.022275431,0.6020719
2128,-0.16416736,-0.7049027,0.0896237,0.04656407,0.5846933
2129,-0.7000878,-1.1749951,0.108404815,0.11399561,0.085075736
2130,1.8606648,-0.3685254,0.0094208075,-0.07488892,0.80323577
2131,-0.9537677,-1.1313734,0.078212015,-0.063726135,0.35949016
2132,-0.1462367,-1.0189033,-0.012293382,-0.09662404,0.867133
2133,-0.21725923,-0.6918943,0.16031882,0.13633172,0.61811924
2134,-0.8807479,0.26313,-0.014675078,0.08635567,0.24581945
2135,-0.104978494,-0.019537285,0.20237179,-0.058261346,0.019709706
2136,-1.2881757,0.48454255,0.06997673,-0.06353068,0.3035661
2137,0.13461669,-0.12717985,0.022299772,-0.06856334,0.26021254
2138,-0.10445241,-0.5300597,0.009922496,-0.0025280737,0.07797325
2139,-0.1197213,-2.0047846,0.03840473,0.045284197,0.6877711
2140,-1.0270469,2.1368628,0.0340061,-0.01246655,0.687603
2141,-0.5780903,0.39621148,-0.1054345,0.09529909,0.37643957
2142,-0.4000466,-0.4141759,-0.13932161,-0.07882457,0.18368614
2143,0.59170204,0.6796344,-0.08840313,0.17790444,0.06656563
2144,-0.43317524,0.13604458,0.10599426,-0.10110495,0.88748026
2145,2.22659,-0.41904816,-0.023650814,0.050791353,0.33764255
2146,0.5135986,0.71467584,-0.21752976,0.015513561,0.29377377
2147,0.39993244,-1.7465388,0.09107951,0.26524386,0.2054646
2148,-1.3791435,-0.84949803,-0.15803403,-0.13669138,0.36142993
2149,-0.55275285,1.152442,-0.02681349,-0.24777961,0.39192677
2150,-0.7621657,-0.07757191,-0.045146193,0.019263243,0.94677866
2151,-0.046383124,-0.40737572,0.15227886,0.10941466,0.857739
2152,-0.34029704,1.8112775,-0.039185528,0.12261118,0.85238504
2153,0.56473,-0.61336905,0.09007661,-0.122483574,0.9828893
2154,-0.22094712,-0.86362547,-0.10391136,-0.0030272845,0.23030865
2155,1.2077817,-1.5579249,-0.013970728,-0.017845204,0.6861769
2156,0.94330674,1.1609626,-0.14265922,-0.074242555,0.21342444
2157,-0.24688128,-0.59183717,0.0044590626,-0.0037333076,0.9887854
2158,-0.6072838,0.08904296,0.06147186,0.023805669,0.4428208
2159,1.9891994,-0.4233355,0.21774435,0.08513661,0.7472744
2160,-2.6220415,-0.21694289,-0.11081632,-0.008959453,0.8139609
2161,0.74311554,-1.0374508,0.073749624,0.11128902,0.24155354
2162,0.33761343,-1.0489767,0.12086981,0.014489177,0.94158185
2163,-0.57131875,-0.67023796,0.05283302,0.06921838,0.6742885
2164,-1.1588234,0.63052964,0.07448322,-0.054921713,0.87933373
2165,0.35180524,0.3190928,-0.13545029,-0.18831727,0.9054923
2166,-0.76033443,1.3313869,0.039537445,0.052565366,0.6807207
2167,0.4833466,0.57944435,0.032074586,0.17984809,0.095069885
2168,0.49695826,-0.41931602,0.030224547,-0.14513753,0.114791155
2169,-0.8759133,1.610819,0.036046322,0.049500305,0.6673111
2170,-0.017638896,0.35572276,0.0464295,-0.074169904,0.09119189
2171,-0.7508449,-0.12252556,-0.031096218,0.113633096,0.66743183
2172,-2.041596,0.21270175,-0.072720066,0.08472196,0.094445705
2173,-0.03825019,-0.51846296,-0.1689698,-0.16625862,0.72569585
2174,0.27425984,0.23014234,-0.06314754,0.026726786,0.76311374
2175,0.93848115,-0.8444918,-0.015329181,-0.15045136,0.5237373
2176,0.41398787,-0.39149418,0.03984145,-0.11515633,0.41669345
2177,-0.81715107,-0.024978837,0.07603873,0.13549094,0.15785468
2178,0.60413826,-1.1281922,-0.022154516,-0.03204632,0.19604623
2179,-0.63364416,0.2988464,0.14803039,0.036154952,0.015545726
2180,-0.31410176,0.015796604,-0.17365119,-0.07515637,0.11666262
2181,-0.5845837,0.8053177,0.13787062,-0.040968355,0.06995106
2182,-1.1675646,0.7589585,0.053946864,-0.06308353,0.038304925
2183,0.6638523,-1.7106426,0.0011493884,0.15213259,0.3488984
2184,-0.78669333,0.31790674,0.01261432,0.17283848,0.0018624067
2185,-1.291315,1.3563279,0.17256634,0.09079256,0.5639031
2186,0.38795385,-1.3514274,-0.19298731,-0.088294886,0.43652093
2187,-1.0902909,-1.755762,0.06238691,0.023297964,0.093622565
2188,0.27594593,0.42934647,-0.003899778,-0.26876798,0.46879387
2189,1.0319133,-0.5067989,-0.014726609,-0.01609451,0.38723218
2190,-1.2288465,-0.825374,0.07073898,-0.16899347,0.91995466
2191,-0.4369833,0.85030353,-0.043679263,0.059394445,0.39499676
2192,-0.08635063,0.005940818,0.048519254,0.018504262,0.83891356
2193,-1.5227023,-1.1124033,0.033239182,-0.10818862,0.71447265
2194,0.088826954,2.6672509,9.031633e-06,0.12591068,0.32132185
2195,-1.6957802,0.48704514,0.062858164,-0.015605764,0.85208917
2196,-0.73983914,0.4188813,0.03751787,-0.047511082,0.2980218
2197,-0.73466426,-0.19868205,-0.14150731,-0.047745112,0.9969313
2198,0.6634635,-0.5928524,-0.09108668,0.14157423,0.35210407
2199,-1.3885349,0.40175062,-0.019358488,0.0188899,0.058957577
2200,-0.2821217,1.8722452,0.16668604,-0.22815235,0.17390752
2201,-1.9512153,-1.1194978,-0.07178958,-0.022693511,0.5024471
2202,1.4952252,1.1846204,-0.22188464,-0.01410912,0.8877826
2203,-0.3497764,0.4964299,0.020382171,-0.14413947,0.49587083
2204,1.4868314,0.7814448,-0.03613382,-0.19293235,0.72559536
2205,1.5762405,-2.3914416,-0.024355525,-0.082716785,0.77191496
2206,0.65459865,0.66174966,0.047000345,0.12966943,0.9317764
2207,1.3157654,1.1526649,-0.120939724,-0.08797376,0.6088979
2208,0.45401525,3.5020196,0.06970971,-0.052176137,0.596601
2209,-0.88098913,0.7941846,0.02280582,-0.14221554,0.12751949
2210,1.9984219,0.6433485,-0.0637246,0.014598257,0.82269335
2211,0.11582218,-1.0343816,-0.03140898,0.018918311,0.62052345
2212,-0.9508676,-0.37942576,0.05413861,-0.12502961,0.2931118
2213,-2.0333276,-1.8393178,-0.10875501,0.14450203,0.07049537
2214,1.1388683,-0.19139868,0.12819396,-0.07371705,0.0017806292
2215,-0.22539498,0.22104034,-0.060361423,0.17302363,0.6614119
2216,0.5164834,0.5167945,0.13621737,-0.031889617,0.0013885498
2217,1.3778881,-1.5059097,0.23954001,0.14715038,0.102125406
2218,0.23991811,-0.42230624,-0.13517627,0.10180699,0.24207318
2219,-0.3687985,0.5218684,0.04029741,0.21584418,0.7130606
2220,-2.0494423,-0.7721567,-0.32731277,-0.10353271,0.5910499
2221,0.99620277,-1.4625928,0.18019702,0.07651651,0.0043257475
2222,-8.389184e-05,2.4584053,-0.0069228085,0.073781006,0.50083435
2223,0.5215555,-1.344418,0.08091948,-0.041999802,0.14623892
2224,-0.1432603,-0.077994816,-0.011827831,-0.0091738645,0.08874202
2225,2.3982265,-0.35295287,-0.028990332,0.027042478,0.11860061
2226,1.3940443,-1.1174334,-0.052191347,-0.038098685,0.81609404
2227,-0.92769647,0.72997975,-0.022449763,0.025246982,0.69188213
2228,-0.24823356,-1.1787344,0.008855188,0.018328836,0.91402864
2229,1.3642479,0.081747465,0.027293867,-0.041062713,0.42162347
2230,-0.5577883,-0.22014217,0.007786398,0.08965335,0.44534028
2231,-0.90036786,0.07894093,0.056734223,0.107857145,0.17476416
2232,0.43733853,3.0377321,-0.015565536,0.21555045,0.5731721
2233,-0.67823416,0.9053808,-0.0365432,0.0115453685,0.92975295
2234,-0.22798505,0.63595945,-0.062966466,-0.16678207,0.9609804
2235,-1.4560075,-0.36562783,0.111004055,-0.118355274,0.24153078
2236,-0.58695054,0.65763587,-0.15414555,-0.011359834,0.5875273
2237,-0.23059353,-0.32768914,0.0921784,-0.045563985,0.06359255
2238,-1.7313259,1.428736,0.11334487,-0.043180935,0.032962203
2239,0.34608293,-0.73128843,-0.20917416,0.16090283,0.53455234
2240,-0.6221379,0.31548974,-0.07041559,-0.1566665,0.5407449
2241,1.9544587,0.26473245,-0.055420406,0.07799186,0.17630291
2242,1.8985776,0.31669033,-0.20970209,0.041899092,0.64058924
2243,-1.0173885,0.6658247,-0.17551535,0.0226747,0.60419273
2244,-1.2253141,0.072532736,0.11570734,0.021718014,0.46760547
2245,0.050797176,-0.16863933,-0.1035494,-0.027369259,0.0024119616
2246,-0.031134434,-0.13868384,-0.03432929,-0.04968499,0.9740138
2247,-0.051477414,-0.2308197,0.14986831,0.025740718,0.6681123
2248,-0.6335236,0.4599368,0.031767827,0.016154371,0.81742287
2249,1.3573002,0.6198357,-0.045839667,-0.03200861,0.8069111
2250,-0.6352235,-0.6892992,-0.07550214,-0.09182688,0.7038144
2251,-0.3346491,-1.7420691,-0.03105683,-0.06501981,0.7109418
2252,-0.308824,-1.23513,0.050936263,-0.055558022,0.92325854
2253,0.828416,0.07141677,0.044797614,-0.07037114,0.3949226
2254,0.274137,-0.11969423,-0.15223445,-0.02209722,0.5988313
2255,1.6952589,-1.6307582,-0.17819074,-0.104080595,0.87338626
2256,-0.5367221,1.0384223,0.058465302,0.004862241,0.9952222
2257,-2.1052914,-1.117371,0.03562054,0.073349506,0.8351985
2258,1.3192565,-0.3780142,0.014761333,0.009375997,0.8792031
2259,0.46567598,-1.8508431,0.22233902,0.07903063,0.99687827
2260,0.6079492,0.582054,0.019833965,-0.052780177,0.40046728
2261,-0.0019517754,-0.34082112,-0.1331787,-0.043807697,0.62111676
2262,-1.564815,-0.23366082,0.10834914,0.024175083,0.39922154
2263,0.2852227,-0.44155884,0.09434769,0.003491275,0.5129936
2264,-2.0279262,0.013446483,-0.087485,0.0053893835,0.670437
2265,-0.51245123,1.8439215,0.03473319,0.11180728,0.079365015
2266,0.56242645,1.0840504,-0.023846725,0.033882655,0.066456795
2267,0.87326616,0.49873263,-0.10718655,0.12920289,0.92138386
2268,-1.6708483,-0.5793866,-0.00087427173,-0.08528037,0.13915038
2269,0.56089896,-0.60933787,0.01730566,0.16478227,0.8882656
2270,-0.13890256,-0.16141218,0.013759673,-0.055261742,0.00997889
2271,0.45977536,-0.6743063,-0.040216997,0.15180868,0.7563927
2272,-0.25236446,-1.1336443,-0.016041083,-0.09267875,0.021330833
2273,-1.6465285,0.52242726,0.031858794,0.0852167,0.22116816
2274,0.78411335,0.4433339,0.14521635,0.18473478,0.84149086
2275,1.6675645,-1.4875731,0.10784612,0.009770622,0.5602368
2276,1.486098,0.18057056,-0.08707944,0.17589636,0.17426264
2277,-0.89156365,0.8833401,0.026246348,-0.055521786,0.33579767
2278,0.6711781,0.030740857,0.12885866,-0.06685389,0.29321766
2279,-1.7552903,-1.0395588,-0.062113304,-0.023954831,0.8184469
2280,0.17042556,0.8473856,0.101605594,0.055181503,0.3706292
2281,-0.011968282,-0.035851162,-0.06786441,-0.043320023,0.24198556
2282,0.7111934,0.18262441,-0.10256336,-0.12363862,0.033919334
2283,-1.4065539,0.2776014,0.097614996,0.058442157,0.9236375
2284,0.7580366,1.6221383,-0.007744034,-0.114198975,0.9917139
2285,-2.6779153,-0.21334596,-0.063817166,-0.079839885,0.6113883
2286,1.1920637,0.45034376,-0.01827045,0.08325292,0.5848175
2287,1.7147337,-0.06683952,0.08735847,-0.06585225,0.68515706
2288,1.0002424,0.20628929,0.06616511,0.030206252,0.68715596
2289,-0.23686121,1.0683701,-0.13513806,-0.15881062,0.3895079
2290,0.21583816,0.6370571,-0.04644786,0.0034445722,0.44040906
2291,-1.9332429,2.3567162,-0.21794103,0.16446786,0.27868104
2292,1.7218612,0.44361514,0.067675784,-0.09629734,0.3146863
2293,0.12191216,-0.021712514,-0.095301636,0.043223824,0.9476994
2294,-1.0492959,-0.15518777,0.07565089,0.06943839,0.057438612
2295,0.5612256,0.8133378,0.029348357,-0.089443795,0.81997573
2296,-0.43047175,-1.3537861,-0.03987343,-0.012641323,0.027037859
2297,-0.6221158,1.742464,0.09682113,-0.0956834,0.9971926
2298,-0.184192,-1.460666,0.06576837,0.059068967,0.20235348
2299,1.406143,0.7829554,0.07045283,0.013774785,0.6397706
2300,0.40463403,-1.5183673,-0.11703285,-0.07432229,0.3035829
2301,-2.660096,0.39184088,0.1886519,-0.05707229,0.06216514
2302,-0.47675768,-0.64162743,-0.0451454,-0.029717123,0.021542907
2303,-1.5096028,-0.051303577,0.16366445,0.11899769,0.6286249
2304,0.3281929,0.33793548,0.0068922415,0.08882008,0.6139864
2305,1.5402093,-0.15879592,0.2089484,0.05249224,0.2898754
2306,-1.2926787,0.14048052,0.15220706,0.097605556,0.67205405
2307,1.1657997,0.6619557,-0.08059152,0.117283665,0.15436518
2308,0.41947505,-1.6645867,0.20065211,0.037382934,0.5694642
2309,-0.5441444,1.1837734,-0.0061928513,-0.02079774,0.07047069
2310,1.2031409,-1.0278691,-0.03880574,0.15319078,0.7413541
2311,0.9974752,-0.22914906,-0.018516256,-0.036173917,0.79924834
2312,0.36415598,0.15609287,-0.02464232,-0.16310644,0.3755163
2313,0.6030541,-1.3541807,0.10587821,-0.045866016,0.23477829
2314,-1.0671248,0.11213365,-0.17105807,0.036198307,0.30957294
2315,0.7246943,1.8904761,0.014863084,0.09036335,0.18353748
2316,0.47559783,-1.4890962,-0.028185213,0.05939954,0.33270872
2317,-0.3682248,0.26620454,0.030769235,0.0049541774,0.6598413
2318,1.0083891,-2.7554386,-0.06107982,-0.019130128,0.51010287
2319,-0.71742845,-1.4246727,0.074374184,-0.02827396,0.5590681
2320,-0.33140087,-0.8229853,0.045370292,-0.0022660287,0.7781427
2321,0.77751327,0.728186,0.006841294,-0.060827762,0.7401891
2322,-1.7816501,-0.97877496,0.011164113,0.062810704,0.080634475
2323,0.543041,0.71777457,-0.09429667,0.08392271,0.9457295
2324,1.0488392,0.9218977,0.22504304,-0.15400337,0.40436912
2325,-0.18154334,-0.86645955,0.025473386,0.1181071,0.86945033
2326,-0.7916061,-0.103442945,-0.03494073,-0.13799779,0.86745083
2327,0.61623603,-0.0988993,0.0009665642,0.076501444,0.863279
2328,-0.30639789,0.28557375,0.023388145,0.013786129,0.5388416
2329,-0.9142331,2.2388566,0.022505093,0.09610106,0.32446742
2330,-0.37223417,2.0067425,-0.21256983,0.120630994,0.9796436
2331,-0.056526355,0.9321949,-0.1519723,0.113241434,0.8256997
2332,-1.0886519,0.72545576,0.11322536,-0.0060933386,0.8340361
2333,0.22313406,1.2029555,0.057156622,0.013271846,0.41783738
2334,0.6799988,-1.6395175,0.15298024,-0.10046329,0.5939913
2335,-1.8593206,-0.19229929,0.08234505,-0.035628002,0.8456043
2336,0.62007827,2.5162804,0.06908881,0.036282964,0.58311975
2337,2.5146115,2.3317728,0.2715231,0.0441002,0.55570865
2338,1.926184,0.54605436,0.120772265,-0.08113895,0.30877078
2339,-0.42706588,-1.1490842,0.06641603,-0.11345772,0.5942639
2340,0.016952867,1.0287997,0.051145084,-0.05493315,0.4670515
2341,-2.7648482,0.49326062,0.12718955,0.19804892,0.7329035
2342,-0.6926724,-0.17956851,-0.07135929,0.07283597,0.46288526
2343,0.61535513,0.5548127,-0.047417413,-0.052744117,0.09869516
2344,0.056938335,0.7327256,0.019598082,0.17073254,0.035800338
2345,-0.5325035,0.5632103,0.06522193,-0.061148174,0.7309804
2346,-0.44816232,1.0392616,-0.07797907,0.08977457,0.9604894
2347,-0.13941368,-0.42709833,0.10141327,-0.062752485,0.73725975
2348,-0.2868307,-0.23292789,-0.17107782,0.14710568,0.7566805
2349,0.42344353,-1.708189,0.07177762,-0.066736944,0.02101028
2350,0.9468576,1.2188816,-0.038387056,0.14455841,0.38222337
2351,-0.59141856,-1.2994001,0.02959989,0.09905769,0.3331288
2352,-0.31061438,-1.5109451,-0.040111855,0.0061600837,0.42964172
2353,0.49217695,1.5791034,0.016341554,0.027142698,0.6620828
2354,-0.7745403,1.0461946,0.005119601,-0.07280869,0.04199469
2355,2.2395532,-0.22530179,-0.035076927,0.06409776,0.7537769
2356,0.09869887,-0.11671222,-0.058163792,-0.0919301,0.7856244
2357,-1.8146465,0.6963692,-0.00092713407,0.0642804,0.45147943
2358,0.88093925,0.6173926,0.11515206,0.060401853,0.85489166
2359,-1.2054138,-1.720377,0.23145607,0.07628026,0.6702391
2360,-0.7051111,0.28941017,0.1973893,-0.019894263,0.64704967
2361,0.6932538,-1.06589,-0.018246813,-0.066873126,0.55554104
2362,-0.16817652,-1.5467167,-0.12859176,-0.11811415,0.0994643
2363,0.31491724,-0.12647076,-0.11336608,-0.010559507,0.20401812
2364,-1.1245047,0.3672533,-0.19067942,0.055917602,0.71812093
2365,-0.06528679,-0.81321114,0.06928134,-0.18382402,0.914008
2366,2.2186906,-0.21145807,0.03515983,-0.07198552,0.6448606
2367,-0.87243885,0.34856397,-0.12265946,-0.110588074,0.07365513
2368,0.08690716,2.3044908,-0.14672546,0.0013931802,0.87650836
2369,0.2329778,-1.1800882,0.06644305,-0.05616141,0.800997
2370,1.9013937,-1.7054077,0.121733,0.05899921,0.6901016
2371,-1.0310583,0.4164822,0.038875617,-0.10596412,0.19461262
2372,-1.1779876,0.058197226,-0.048060577,0.08004713,0.41817057
2373,-0.3329244,0.9708413,-0.08928837,-0.05245793,0.20538378
2374,0.0709761,0.8641478,-0.017200584,-0.03226256,0.79437983
2375,-0.71965694,0.9148766,-0.027737519,-0.039952736,0.7986373
2376,-0.43994692,1.0324975,0.012749783,-0.024618726,0.8733226
2377,-2.2186887,0.22739795,-0.0061626732,-0.15053628,0.96254265
2378,-1.3815846,-1.1878278,-0.09793347,-0.046036348,0.04047227
2379,0.2080609,0.14994584,-0.049376704,-0.052758742,0.0913223
2380,-1.2137372,2.4576514,0.116438426,-0.0034178277,0.33794332
2381,-1.3575197,-0.14405975,0.04171423,-0.07560999,0.099473596
2382,-0.07014886,0.7267175,-0.015541129,0.066399686,0.75773406
2383,-0.5584765,-0.5271187,0.007198538,-0.17383355,0.27225316
2384,1.668909,0.31326163,0.16649753,-0.07474763,0.37610006
2385,-0.8835429,-0.41900086,0.09558863,0.0001587372,0.35566926
2386,1.2300646,-0.056997146,-0.120398715,0.04000826,0.9689673
2387,-0.20792273,-0.37654403,0.1185403,0.09742303,0.17784333
2388,-0.72037876,0.85135573,0.06803427,-0.096720494,0.20370376
2389,0.17823026,0.08848498,0.08625493,0.011949905,0.9273689
2390,0.5905007,0.6168533,0.008360525,0.06006356,0.98312104
2391,-0.13364595,-0.5172797,0.046733614,0.09310276,0.28936756
2392,-1.4522333,-0.45395413,-0.108304776,-0.12195668,0.9286052
2393,-1.4552447,0.9161397,0.061543167,0.01591029,0.40023565
2394,0.9215715,-1.0407335,-0.13448365,-0.101909064,0.86774576
2395,1.4488028,-0.30273893,-0.041553166,0.0488355,0.19349277
2396,-0.6779641,-0.86105376,-0.024936931,0.12458265,0.61253333
2397,-1.4727228,-0.26088008,0.15465046,0.21199858,0.7812704
